subject,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo,ExactAge,FlooredAge
A1088:R_21tsSKEkouatsIv,6.6442000000000005,0.01768276,0.40840000000000004,0.07058640000000001,1.032734,-0.08521179999999999,0.6800400000000001,1.0040200000000001,5.446,9.2447,0.40840000000000004,0.5513968196815741,2.65667,4,23.0658,23.0
A1098:R_2Ugu89wtmPn7MqW,2.676012,0.3482606,0.24361000000000002,0.051379799999999996,0.79167,-0.06289140000000001,0.925202,0.9024840000000001,5.377,9.81118,0.24361000000000002,0.6284815136897225,1.2980420212000001,62,18.9836,18.0
A1099:R_xrAaD53OJwbsqch,4.6471,0.0035037,0.267082,0.05212160000000001,1.033084,0.7433080000000001,0.605476,0.39603512,3.86924,9.93104,0.267082,0.5253407352682632,4.906358,164,22.5205,22.0
A1107:R_1jJRP7qgTeMGQjK,0.256274,0.24624082,0.000180256368,0.050044599999999995,2.8075400000000004,7.580119999999999,5.20266,4.02496,-0.7025260000000001,-2.13224,0.000180256368,0.09196182301509033,10.25138744,-125,24.4247,24.0
A1124:R_1FRFvReh5PWJdU4,4.914366,0.4112002,0.368464,0.053156800000000004,0.704114,0.7192299999999999,1.42102,1.298722,4.89966,9.179240000000002,0.368464,0.5888193547672204,2.3221018635999995,105,22.7945,22.0
A112:R_1DSHShmupLFd4m9,7.45972,0.14979524000000002,0.27248,0.05389239999999999,0.373094,0.85343,1.63756,1.4594019999999999,4.67556,8.8614,0.27248,0.5567910159244612,5.152465339999999,273,19.6904,19.0
A1142:R_2q7AVjiFzzHLJze,6.29528,0.0010812,0.325768,0.054098400000000005,0.595726,1.38334,2.12758,1.2670480000000002,4.743460000000001,9.27304,0.325768,0.48980421485299025,7.959548,273,22.9918,22.0
A1144:R_1GQ4AZBwXaNGfUa,4.93656,0.005420320000000001,0.456336,0.0501458,0.929,0.7092620000000001,0.7376142,0.0035499999999999863,4.944280000000001,9.279639999999999,0.456336,0.4544453519470556,5.217803999999999,8,21.3041,21.0
A1145:R_sMqyJ1BSXGhpH45,5.425958,0.20026532000000002,0.39822399999999997,0.05250900000000001,0.8689539999999999,0.54367,1.524648,1.1298186399999999,4.85172,7.639439999999999,0.39822399999999997,0.5097627365920674,8.106910148,173,19.1151,19.0
A1153:R_1CwnNA5xXOlHq5l,1.1215700000000002,0.2246092,0.449132,0.0727248,1.73828,-0.7443160000000001,1.4255140000000002,-1.541644,4.557519999999999,9.55594,0.449132,0.3124980965079681,3.3658603760000005,-116,,
A1155:R_r1L2X7BOYIy9Nuh,2.72448,0.04697958,0.3697708,0.053493599999999995,0.5161020000000001,0.32420020000000005,0.889076,0.054364,4.795439999999999,9.635679999999999,0.3697708,0.6176977348064228,2.41857,52,25.4658,25.0
A1156:R_3PLx6wbMJkWDIHL,2.1840599999999997,0.004175139999999999,0.244338,0.0521708,0.31404200000000004,0.572466,0.9771899999999999,0.6185,5.19624,9.65214,0.244338,0.6358518345198021,6.805401999999999,87,22.3479,22.0
A1157:R_0GqMhnxN1UuSyZP,0.704374,0.033275120000000005,0.34163200000000005,0.055852599999999995,1.001954,0.41601600000000005,1.095826,0.44633199999999995,4.62024,9.783840000000001,0.34163200000000005,0.5613822758137826,4.77385,50,24.2438,24.0
A115:R_2SIX12SOZtVB5hi,7.236540000000001,0.00663554,0.38749,0.06214580000000001,1.1875499999999999,0.630568,1.381202,0.5600400000000001,4.64738,9.462799999999998,0.38749,0.5019964273990937,5.000322,160,21.5425,21.0
A1164:R_1BW6aO57CMNB7R2,4.89418,0.0040061,0.272276,0.0666698,1.2812379999999999,0.6458940000000001,0.9770260000000001,-0.18532199999999993,4.823659999999999,9.27874,0.272276,0.4759323180985624,5.011108,133,24.1425,24.0
A1169:R_279by9quxXs7MJg,5.237699999999999,0.23724670000000003,0.5760019999999999,0.13024360000000001,0.731828,0.992248,1.5628980000000001,1.0427320000000002,4.09074,5.481579999999999,0.5760019999999999,0.5206186682469407,2.3654477,-139,25.6575,25.0
A1176:R_1IQUAVGM8CMTUs7,6.10542,0.0010128,0.27373000000000003,0.0540504,0.564842,1.55088,1.586176,-0.6451262000000001,5.694159999999999,9.3159,0.27373000000000003,0.44232068314540884,7.908268000000001,341,22.1644,22.0
A1177:R_1LSZ0fYugR2CutH,6.41862,0.04496008,0.2076934,0.057873799999999996,0.904504,-0.6530239999999999,1.321444,0.27475379999999994,4.79908,9.186319999999998,0.2076934,0.48211108258458174,2.3965022,17,22.0192,22.0
A1183:R_1IRSUcwvzKWHeiK,1.31502,0.0016167400000000002,0.24058599999999997,0.0558524,0.907654,0.89917,0.6870860000000001,0.29722226,3.87012,9.64342,0.24058599999999997,0.5259023938635446,7.431900000000001,309,24.2877,24.0
A1184:R_28HW4qAaDytUum4,0.517548,0.28757219999999994,0.342348,0.054447600000000006,1.2723400000000002,0.778268,0.9550240000000001,-0.8069915999999999,4.4789200000000005,9.85242,0.342348,0.43339075534672433,2.3911870200000003,149,22.1123,22.0
A1186:R_25X9yP84u29qmjb,0.34402,0.3296428,0.31846199999999997,0.1055056,1.52664,-3.21738,1.4405,0.20620159999999998,4.43564,9.8751,0.31846199999999997,0.210716234044021,2.0585154,-62,,
A1189:R_2Pbwv5ODYaLw4cM,3.7735600000000007,0.00111352,0.27415,0.052357799999999996,0.85369,1.0639220000000003,0.8553459999999999,-0.19593356,3.76288,9.841820000000002,0.27415,0.46676614423874324,7.120797999999999,243,19.2849,19.0
A1190:R_vuhZhSRa1lAUfNT,1.4827759999999999,0.21128734000000002,0.246774,0.050786200000000004,0.9535219999999999,0.67533,0.9139480000000001,0.62632,4.5053,9.7857,0.246774,0.5671455103321514,3.771213906,174,22.2219,22.0
A1195:R_3RjyrEiTIWDXA2x,5.64368,0.00847246,0.44841800000000004,0.059050599999999995,0.9625220000000001,0.968934,0.7533836,-1.339686,4.72912,9.54502,0.44841800000000004,0.39937318519643733,4.2787,136,23.2795,23.0
A1198:R_2rnZByl3Wr3snSB,4.668672,0.00561814,0.17893179999999997,0.0536984,0.576522,0.7893459999999999,1.8487200000000001,1.393414,4.69502,6.23078,0.17893179999999997,0.586835072037505,8.360166000000001,259,20.0712,20.0
A1203:R_3iUSiDuaITYn9xH,9.496099999999998,0.00145132,0.6368980000000001,0.052566199999999993,1.6837819999999997,1.61602,0.2704184,1.037452,6.23406,8.614360000000001,0.6368980000000001,0.3955360726621215,6.132634,206,22.6438,22.0
A1218:R_27TjX2Y40PFXng2,3.6803999999999997,0.00258346,0.338704,0.05365760000000001,0.7128080000000001,0.8816099999999999,1.229682,0.21635999999999997,4.56906,9.746100000000002,0.338704,0.5177007548387645,6.644890000000001,94,22.274,22.0
A121:R_3j2tErwVrBPXWAH,1.4483000000000001,0.01212508,0.22281800000000004,0.0500358,0.989246,0.925324,1.028642,0.358664,3.87162,9.923680000000001,0.22281800000000004,0.5132769937520063,4.7684,127,19.737,19.0
A130:R_zUdkqlxVsz3sXcJ,1.528942,0.0039055,0.16680799999999998,0.05021880000000001,0.5842579999999999,1.32186,0.747698,0.441768,4.7305,9.88878,0.16680799999999998,0.4924467552543369,8.21569,238,22.0493,22.0
A137:R_1BVGDFLE0MAoBT7,2.5105899999999997,0.20044515999999996,0.198961888,0.052019,0.5664020000000001,0.605846,1.23545,0.3268074,3.88704,9.95116,0.198961888,0.5793217243788648,7.182416436000001,199,24.9726,24.0
A139:R_2PASwn39sTwAjf7,5.836262,0.0022266599999999997,0.397634,0.06534720000000001,0.9400859999999998,0.407698,0.6054060000000001,1.081764,4.53774,9.6132,0.397634,0.574761145387028,5.626912,49,25.901400000000002,25.0
A157:R_2S7zh1YCdNMj6yh,7.057660000000001,0.0066340800000000005,0.49278600000000006,0.054355799999999996,1.030284,0.5527,1.041496,1.083384,5.2141,9.9339,0.49278600000000006,0.5424410767783984,5.290334,-11,19.5178,19.0
A160:R_2BhfLUXYvGnrPGY,1.048992,0.012624259999999998,0.38444400000000006,0.0508628,0.885038,1.37832,0.788472,0.23772000000000001,4.627400000000001,9.958160000000001,0.38444400000000006,0.49213729591166977,7.210686,194,18.9534,18.0
A162:R_W6S2JhASxlVGYrn,4.02366,0.0034914800000000004,0.14781287999999998,0.0723332,0.47308400000000006,0.7093280000000001,0.8005340000000001,1.1966659999999998,3.74668,9.75108,0.14781287999999998,0.5797913350960421,6.394612,211,22.3315,22.0
A197:R_24FNrEzIsOLhu9P,7.88134,0.0040934,0.35501600000000005,0.054173000000000006,0.9418660000000001,0.943274,0.784934,1.4626,4.073659999999999,9.737860000000001,0.35501600000000005,0.5274362672148726,5.199482,250,21.0274,21.0
A206:R_20NeIyNUzFyrwec,2.7552119999999993,0.015383560000000001,0.183474,0.05202640000000001,0.702406,0.39074,1.8454000000000002,0.427564,5.4014,9.937819999999999,0.183474,0.5761372808470323,6.817122,306,23.2986,23.0
A217:R_2OJ7PZqh9U4UvDS,3.3236800000000004,0.00430208,0.43108199999999997,0.0666704,0.855222,0.9223000000000001,0.64345,0.40594359999999996,4.1970600000000005,9.617059999999999,0.43108199999999997,0.5291968751800218,5.072812000000001,117,25.3918,25.0
A259:R_2qDxofDzXoJdsd5,1.2587679999999999,0.35533644,0.2002062,0.05646559999999999,0.6779,1.12518,1.2261,0.451712,3.95186,9.890339999999998,0.2002062,0.5161155993055738,5.0254363498,255,25.830100000000005,25.0
A290:R_pbj3IZMREKq4PTj,4.88372,0.19552956,0.303128,0.05862520000000001,0.6981980000000001,0.448006,0.9314819999999999,0.5875274,5.353700000000001,9.499500000000001,0.303128,0.594173193575479,5.305803186,180,18.3479,18.0
A314:R_1mfw4bW019u3R2s,7.9646799999999995,0.14408285999999998,0.539778,0.0509092,0.9237319999999999,1.44202,1.1543579999999998,0.5986011999999999,7.16234,9.1084,0.539778,0.517389527185303,4.7449864,405,18.874,18.0
A337:R_2Cp82k425UC0gZO,4.226179999999999,0.00812742,0.29663399999999995,0.0543934,0.78103,0.20212,1.1773219999999998,0.4408600000000001,5.832980000000001,9.897780000000001,0.29663399999999995,0.6128924579180779,3.8484539999999994,178,24.1973,24.0
A919:R_1gqDKLw9vYTuhE7,9.52116,0.00127208,0.361352,0.056841600000000006,1.107826,0.775218,1.2054079999999998,1.048306,5.09094,9.35162,0.361352,0.5056365889060751,6.689507999999999,214,22.1808,22.0
A927:R_1rNeL3pw39vXNRi,3.77686,0.00490536,0.43517600000000006,0.0530118,0.9360420000000002,0.701316,1.13477,0.645172,4.64834,9.883439999999998,0.43517600000000006,0.5637899383333771,4.927856,62,22.2192,22.0
A953:R_6gueSHxvF4UshlT,3.8163600000000004,0.01801,0.453768,0.06539500000000001,1.2234960000000001,1.275684,0.35803066,0.765704,4.48524,9.68026,0.453768,0.44033173980618656,4.142345999999999,122,20.9918,20.0
