nll,subject,fold,planning depth,feature drop rate,heuristic quality,elo,StudyID,DoB,Gender,ExactAge,FlooredAge,TaskDate,ageBin,ageBinNr,ageBinValue
109.8953,201:R_3kzZPXnjFGbpt30,5.0,6.11691,0.5561,0.5679771540194558,115.0,201,4/29/08,M,12.6082,12.0,12/4/20,"(7.0, 12.0]",0.0,10.0
75.7445,202:R_2OHMsGSLXJZG0Bc,1.0,2.4241200000000003,0.27613000000000004,0.4993261301278119,40.0,202,8/21/07,M,13.2877,13.0,11/30/20,"(12.0, 17.0]",1.0,15.0
98.5823,202:R_2OHMsGSLXJZG0Bc,2.0,2.69843,0.19995,0.5187731167935867,40.0,202,8/21/07,M,13.2877,13.0,11/30/20,"(12.0, 17.0]",1.0,15.0
86.58649999999999,202:R_2OHMsGSLXJZG0Bc,3.0,2.30556,0.42957,0.4970654290616293,40.0,202,8/21/07,M,13.2877,13.0,11/30/20,"(12.0, 17.0]",1.0,15.0
112.7209,202:R_2OHMsGSLXJZG0Bc,4.0,2.71603,0.22292,0.515072167092627,40.0,202,8/21/07,M,13.2877,13.0,11/30/20,"(12.0, 17.0]",1.0,15.0
74.05379999999998,202:R_2OHMsGSLXJZG0Bc,5.0,2.78183,0.39561,0.4767661143997009,40.0,202,8/21/07,M,13.2877,13.0,11/30/20,"(12.0, 17.0]",1.0,15.0
103.2123,208:R_2AST2XkjQUqflkc,1.0,0.000638453,0.22778,0.3804692276281312,-91.0,208,1/19/11,F,9.9068,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
109.1747,208:R_2AST2XkjQUqflkc,2.0,10.4575,9.1456e-06,0.038881446937103034,-91.0,208,1/19/11,F,9.9068,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
103.1231,208:R_2AST2XkjQUqflkc,3.0,3.5693900000000003,0.12293,0.4642086803441407,-91.0,208,1/19/11,F,9.9068,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
95.66449999999998,208:R_2AST2XkjQUqflkc,4.0,0.00463335,0.38279,0.1601289274149389,-91.0,208,1/19/11,F,9.9068,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
102.01100000000001,208:R_2AST2XkjQUqflkc,5.0,3.6064199999999995,0.13082,0.3894686032433061,-91.0,208,1/19/11,F,9.9068,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
120.60169999999998,209:R_1esokoelkIOTy89,1.0,6.5241,0.70902,0.5414953076522017,95.0,209,6/23/08,M,12.5014,12.0,12/20/20,"(7.0, 12.0]",0.0,10.0
102.17399999999996,209:R_1esokoelkIOTy89,2.0,6.37605,0.7067899999999999,0.5193930199439023,95.0,209,6/23/08,M,12.5014,12.0,12/20/20,"(7.0, 12.0]",0.0,10.0
120.4363,209:R_1esokoelkIOTy89,3.0,6.3407,0.66609,0.5339486155031258,95.0,209,6/23/08,M,12.5014,12.0,12/20/20,"(7.0, 12.0]",0.0,10.0
127.04929999999996,209:R_1esokoelkIOTy89,4.0,6.60624,0.77462,0.5428085119937324,95.0,209,6/23/08,M,12.5014,12.0,12/20/20,"(7.0, 12.0]",0.0,10.0
132.83469999999997,209:R_1esokoelkIOTy89,5.0,5.72459,0.44263,0.4327596000848563,95.0,209,6/23/08,M,12.5014,12.0,12/20/20,"(7.0, 12.0]",0.0,10.0
74.7452,212:R_OOl4OrOpRgbrLBD,1.0,4.70969,0.25114000000000003,0.5278626875575178,191.0,212,12/13/11,M,9.0082,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
51.5191,212:R_OOl4OrOpRgbrLBD,2.0,4.39608,0.098693,0.4749676437587396,191.0,212,12/13/11,M,9.0082,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
66.2634,212:R_OOl4OrOpRgbrLBD,3.0,3.6483e-05,0.28883000000000003,0.5180089818822073,191.0,212,12/13/11,M,9.0082,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
71.5661,212:R_OOl4OrOpRgbrLBD,4.0,5.7851099999999995,0.19085,0.4966541902378216,191.0,212,12/13/11,M,9.0082,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
59.55190000000001,212:R_OOl4OrOpRgbrLBD,5.0,4.8205599999999995,0.24463,0.4553609874394173,191.0,212,12/13/11,M,9.0082,9.0,12/13/20,"(7.0, 12.0]",0.0,10.0
133.0996,215:R_32R47f1GRrLhRdX,1.0,5.28333,0.71943,0.4168356762401371,-66.0,215,2/2/08,M,12.874,12.0,12/14/20,"(7.0, 12.0]",0.0,10.0
128.7349,215:R_32R47f1GRrLhRdX,2.0,2.52359,0.36142,0.4748554882054825,-66.0,215,2/2/08,M,12.874,12.0,12/14/20,"(7.0, 12.0]",0.0,10.0
133.86759999999995,215:R_32R47f1GRrLhRdX,3.0,3.9569099999999997,0.60146,0.5290514928651074,-66.0,215,2/2/08,M,12.874,12.0,12/14/20,"(7.0, 12.0]",0.0,10.0
159.77459999999996,215:R_32R47f1GRrLhRdX,4.0,2.15097,0.36165,0.503744319392614,-66.0,215,2/2/08,M,12.874,12.0,12/14/20,"(7.0, 12.0]",0.0,10.0
158.39500000000004,215:R_32R47f1GRrLhRdX,5.0,3.11457,0.65762,0.5596209785672573,-66.0,215,2/2/08,M,12.874,12.0,12/14/20,"(7.0, 12.0]",0.0,10.0
88.3304,216:R_21j62EoiJ63yEJ5,1.0,5.58406,0.20675,0.5049852159496098,139.0,216,9/19/05,F,15.2603,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
75.79529999999998,216:R_21j62EoiJ63yEJ5,2.0,7.167999999999999,0.15997999999999998,0.4896857144054299,139.0,216,9/19/05,F,15.2603,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
62.4952,216:R_21j62EoiJ63yEJ5,3.0,4.46963,0.40424,0.493853844306955,139.0,216,9/19/05,F,15.2603,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
58.7085,216:R_21j62EoiJ63yEJ5,4.0,0.005490699999999999,0.4904,0.5287719017151284,139.0,216,9/19/05,F,15.2603,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
85.74579999999997,216:R_21j62EoiJ63yEJ5,5.0,7.73418,0.58909,0.5444285099637161,139.0,216,9/19/05,F,15.2603,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
105.61229999999998,217:R_1JPc2llYzw1ezqs,1.0,2.97021,0.37171,0.5588878244916344,59.0,217,9/11/06,F,14.2822,14.0,12/19/20,"(12.0, 17.0]",1.0,15.0
113.6631,217:R_1JPc2llYzw1ezqs,2.0,0.0778913,0.44995,0.5187731167935867,59.0,217,9/11/06,F,14.2822,14.0,12/19/20,"(12.0, 17.0]",1.0,15.0
121.5364,217:R_1JPc2llYzw1ezqs,3.0,3.00914,0.38068,0.5551200044719187,59.0,217,9/11/06,F,14.2822,14.0,12/19/20,"(12.0, 17.0]",1.0,15.0
119.9162,217:R_1JPc2llYzw1ezqs,4.0,1.5495299999999999,0.40258,0.5281874687501638,59.0,217,9/11/06,F,14.2822,14.0,12/19/20,"(12.0, 17.0]",1.0,15.0
126.93630000000002,217:R_1JPc2llYzw1ezqs,5.0,5.56463,0.39527,0.5546181437285447,59.0,217,9/11/06,F,14.2822,14.0,12/19/20,"(12.0, 17.0]",1.0,15.0
86.92039999999999,221:R_2wvlbfkxX6e4M29,1.0,5.95202,0.28439000000000003,0.513852917731337,98.0,221,12/21/11,M,9.0137,9.0,12/23/20,"(7.0, 12.0]",0.0,10.0
100.9856,221:R_2wvlbfkxX6e4M29,2.0,3.78833,0.18079,0.555972557420482,98.0,221,12/21/11,M,9.0137,9.0,12/23/20,"(7.0, 12.0]",0.0,10.0
86.7663,221:R_2wvlbfkxX6e4M29,3.0,7.10562,0.16769,0.5613052534754597,98.0,221,12/21/11,M,9.0137,9.0,12/23/20,"(7.0, 12.0]",0.0,10.0
93.4716,221:R_2wvlbfkxX6e4M29,4.0,2.96138,0.30806999999999995,0.5631180867912242,98.0,221,12/21/11,M,9.0137,9.0,12/23/20,"(7.0, 12.0]",0.0,10.0
81.223,221:R_2wvlbfkxX6e4M29,5.0,4.3349,0.013786,0.5669749925479229,98.0,221,12/21/11,M,9.0137,9.0,12/23/20,"(7.0, 12.0]",0.0,10.0
131.11329999999998,226:R_2X10rcLujzFpHxv,1.0,3.6797199999999997,0.21533,0.5460448306771649,163.0,226,11/22/08,M,12.0767,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
77.2374,226:R_2X10rcLujzFpHxv,2.0,4.56963,0.32195,0.5267557079162917,163.0,226,11/22/08,M,12.0767,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
98.7685,226:R_2X10rcLujzFpHxv,3.0,3.23552,0.24126,0.5434757996787251,163.0,226,11/22/08,M,12.0767,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
81.6818,226:R_2X10rcLujzFpHxv,4.0,3.67056,0.33139,0.5405790298857277,163.0,226,11/22/08,M,12.0767,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
68.3109,226:R_2X10rcLujzFpHxv,5.0,5.3656,0.41732,0.5522102235319146,163.0,226,11/22/08,M,12.0767,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
161.62589999999997,227:R_2qlLx30lmNEXUJL,1.0,3.5751,0.57205,0.5659889754605915,101.0,227,7/7/05,M,15.463,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
157.24799999999982,227:R_2qlLx30lmNEXUJL,2.0,1.70544,0.5744600000000001,0.5575490098593041,101.0,227,7/7/05,M,15.463,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
148.01100000000002,227:R_2qlLx30lmNEXUJL,3.0,6.174119999999999,0.70485,0.5717592639457049,101.0,227,7/7/05,M,15.463,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
147.07960000000003,227:R_2qlLx30lmNEXUJL,4.0,3.7658199999999997,0.5272899999999999,0.5273562498864913,101.0,227,7/7/05,M,15.463,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
168.50210000000004,227:R_2qlLx30lmNEXUJL,5.0,4.15378,0.55542,0.5294865035710943,101.0,227,7/7/05,M,15.463,15.0,12/19/20,"(12.0, 17.0]",1.0,15.0
88.23649999999998,228:R_ULyuWg2JwZBuGiJ,1.0,0.811146,0.43165,0.25753216336438944,-85.0,228,2/10/04,F,16.8575,16.0,12/15/20,"(12.0, 17.0]",1.0,15.0
98.6595,228:R_ULyuWg2JwZBuGiJ,2.0,0.698012,0.21859,0.08275278224591139,-85.0,228,2/10/04,F,16.8575,16.0,12/15/20,"(12.0, 17.0]",1.0,15.0
90.8989,228:R_ULyuWg2JwZBuGiJ,3.0,2.58101,0.38019,0.28590942268057296,-85.0,228,2/10/04,F,16.8575,16.0,12/15/20,"(12.0, 17.0]",1.0,15.0
109.11259999999996,228:R_ULyuWg2JwZBuGiJ,4.0,1.31217,0.30041,0.4227465271865298,-85.0,228,2/10/04,F,16.8575,16.0,12/15/20,"(12.0, 17.0]",1.0,15.0
101.05089999999996,228:R_ULyuWg2JwZBuGiJ,5.0,3.87419,0.23331,0.2262439460620797,-85.0,228,2/10/04,F,16.8575,16.0,12/15/20,"(12.0, 17.0]",1.0,15.0
92.44610000000004,229:R_3KxYOzYEKloODvs,1.0,0.215852,0.11178,0.4915849447673225,281.0,229,6/29/09,F,11.5014,11.0,12/26/20,"(7.0, 12.0]",0.0,10.0
79.7635,229:R_3KxYOzYEKloODvs,2.0,5.47246e-05,0.4192,0.5520435882508063,281.0,229,6/29/09,F,11.5014,11.0,12/26/20,"(7.0, 12.0]",0.0,10.0
79.7689,229:R_3KxYOzYEKloODvs,3.0,4.49362,0.224,0.5241629218307602,281.0,229,6/29/09,F,11.5014,11.0,12/26/20,"(7.0, 12.0]",0.0,10.0
61.1857,229:R_3KxYOzYEKloODvs,4.0,7.2412399999999995,0.17870999999999998,0.5099328611261609,281.0,229,6/29/09,F,11.5014,11.0,12/26/20,"(7.0, 12.0]",0.0,10.0
66.3596,229:R_3KxYOzYEKloODvs,5.0,0.0,0.3639,0.5397594200874756,281.0,229,6/29/09,F,11.5014,11.0,12/26/20,"(7.0, 12.0]",0.0,10.0
82.5316,230:R_28G5rUmynDONqbJ,1.0,9.7971,0.37202,0.5177537577502805,164.0,230,8/12/09,M,11.3616,11.0,12/19/20,"(7.0, 12.0]",0.0,10.0
87.88449999999997,230:R_28G5rUmynDONqbJ,2.0,5.21554,0.21208,0.496232366104964,164.0,230,8/12/09,M,11.3616,11.0,12/19/20,"(7.0, 12.0]",0.0,10.0
74.4758,230:R_28G5rUmynDONqbJ,3.0,4.98391,0.24314,0.5066876882869624,164.0,230,8/12/09,M,11.3616,11.0,12/19/20,"(7.0, 12.0]",0.0,10.0
86.9562,230:R_28G5rUmynDONqbJ,4.0,7.65695,0.22778,0.4794164295394101,164.0,230,8/12/09,M,11.3616,11.0,12/19/20,"(7.0, 12.0]",0.0,10.0
105.23079999999996,230:R_28G5rUmynDONqbJ,5.0,0.0,0.31131,0.5370199230223607,164.0,230,8/12/09,M,11.3616,11.0,12/19/20,"(7.0, 12.0]",0.0,10.0
63.87360000000001,231:R_2QRpawEy8w6txvN,1.0,5.23606,0.32635,0.3718689599172456,171.0,231,1/9/07,M,13.9452,13.0,12/16/20,"(12.0, 17.0]",1.0,15.0
54.29750000000001,231:R_2QRpawEy8w6txvN,2.0,9.08605,0.4351,0.19474348574615352,171.0,231,1/9/07,M,13.9452,13.0,12/16/20,"(12.0, 17.0]",1.0,15.0
65.5096,231:R_2QRpawEy8w6txvN,3.0,2.2744299999999997,0.29018,0.3737048506128101,171.0,231,1/9/07,M,13.9452,13.0,12/16/20,"(12.0, 17.0]",1.0,15.0
58.9789,231:R_2QRpawEy8w6txvN,4.0,0.00191536,0.45444,0.3946966041667069,171.0,231,1/9/07,M,13.9452,13.0,12/16/20,"(12.0, 17.0]",1.0,15.0
41.3475,231:R_2QRpawEy8w6txvN,5.0,4.43617,0.37329,0.4340892305297093,171.0,231,1/9/07,M,13.9452,13.0,12/16/20,"(12.0, 17.0]",1.0,15.0
219.84100000000026,236:R_24qFUPTZKx0SybQ,1.0,14.9565,0.00022916,0.198243303378746,-483.0,236,9/16/08,F,12.2603,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
220.71460000000005,236:R_24qFUPTZKx0SybQ,2.0,0.0,0.0,0.2683432992274327,-483.0,236,9/16/08,F,12.2603,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
222.63400000000027,236:R_24qFUPTZKx0SybQ,3.0,13.4085,0.00054542,0.2536088456421582,-483.0,236,9/16/08,F,12.2603,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
215.34200000000007,236:R_24qFUPTZKx0SybQ,4.0,1.89212,4.052900000000001e-07,0.1128004382126118,-483.0,236,9/16/08,F,12.2603,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
217.94650000000007,236:R_24qFUPTZKx0SybQ,5.0,9.96348,0.00010954,0.12430444332189418,-483.0,236,9/16/08,F,12.2603,12.0,12/17/20,"(7.0, 12.0]",0.0,10.0
99.75069999999998,242:R_12lQaNUgCpqQizh,1.0,8.64356,0.44449,0.546952984068761,124.0,242,10/2/05,F,15.2274,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
70.07,242:R_12lQaNUgCpqQizh,2.0,0.6014229999999999,0.41388,0.4963670610149466,124.0,242,10/2/05,F,15.2274,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
84.90930000000002,242:R_12lQaNUgCpqQizh,3.0,0.0006749360000000001,0.63071,0.5705873554531172,124.0,242,10/2/05,F,15.2274,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
88.98519999999998,242:R_12lQaNUgCpqQizh,4.0,8.10502,0.45625,0.5306001902357859,124.0,242,10/2/05,F,15.2274,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
106.50369999999998,242:R_12lQaNUgCpqQizh,5.0,2.0445599999999997,0.27236,0.5105569829645017,124.0,242,10/2/05,F,15.2274,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
103.9079,245:R_eINRkRhqhKHRjzz,1.0,4.59455,0.32155,0.5303007663209491,94.0,245,1/14/11,M,9.926,9.0,12/15/20,"(7.0, 12.0]",0.0,10.0
82.00840000000002,245:R_eINRkRhqhKHRjzz,2.0,3.37946,0.24219,0.5616782585423002,94.0,245,1/14/11,M,9.926,9.0,12/15/20,"(7.0, 12.0]",0.0,10.0
89.59529999999998,245:R_eINRkRhqhKHRjzz,3.0,3.0009900000000003,0.24582,0.5498211642110469,94.0,245,1/14/11,M,9.926,9.0,12/15/20,"(7.0, 12.0]",0.0,10.0
80.58309999999997,245:R_eINRkRhqhKHRjzz,4.0,2.8241,0.22798,0.5465277805961978,94.0,245,1/14/11,M,9.926,9.0,12/15/20,"(7.0, 12.0]",0.0,10.0
91.72809999999998,245:R_eINRkRhqhKHRjzz,5.0,0.380372,0.22027,0.5605284115602354,94.0,245,1/14/11,M,9.926,9.0,12/15/20,"(7.0, 12.0]",0.0,10.0
84.2013,248:R_1Do3QQWN7pWkPwQ,1.0,5.87258,0.2902,0.5632747922651155,201.0,248,5/17/05,M,15.6055,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
84.9478,248:R_1Do3QQWN7pWkPwQ,2.0,5.41673,0.30164,0.5613146391297029,201.0,248,5/17/05,M,15.6055,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
65.21359999999999,248:R_1Do3QQWN7pWkPwQ,3.0,0.00155053,0.44338,0.5613147676798357,201.0,248,5/17/05,M,15.6055,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
73.387,248:R_1Do3QQWN7pWkPwQ,4.0,0.00186063,0.15165,0.5734177979362942,201.0,248,5/17/05,M,15.6055,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
91.932,248:R_1Do3QQWN7pWkPwQ,5.0,0.651076,0.31981,0.5644497570386475,201.0,248,5/17/05,M,15.6055,15.0,12/20/20,"(12.0, 17.0]",1.0,15.0
86.13419999999998,249:R_d1i4xMt2Vzivxg5,1.0,4.855,0.24599,0.44657152371008974,104.0,249,8/5/06,M,14.3808,14.0,12/18/20,"(12.0, 17.0]",1.0,15.0
82.73039999999997,249:R_d1i4xMt2Vzivxg5,2.0,5.34155,0.1803,0.5305555009239751,104.0,249,8/5/06,M,14.3808,14.0,12/18/20,"(12.0, 17.0]",1.0,15.0
113.8935,249:R_d1i4xMt2Vzivxg5,3.0,1.92849,0.21643,0.5205137153879188,104.0,249,8/5/06,M,14.3808,14.0,12/18/20,"(12.0, 17.0]",1.0,15.0
87.73240000000001,249:R_d1i4xMt2Vzivxg5,4.0,2.41122,0.21381,0.4551803931748013,104.0,249,8/5/06,M,14.3808,14.0,12/18/20,"(12.0, 17.0]",1.0,15.0
82.4004,249:R_d1i4xMt2Vzivxg5,5.0,6.32282,0.3673300000000001,0.401300320103456,104.0,249,8/5/06,M,14.3808,14.0,12/18/20,"(12.0, 17.0]",1.0,15.0
111.6675,250:R_r2BwOdT2hnmQ5WN,1.0,2.48362,0.33581,0.5611607744042818,27.0,250,9/27/03,M,17.2055,17.0,12/6/20,"(12.0, 17.0]",1.0,15.0
107.4486,250:R_r2BwOdT2hnmQ5WN,2.0,5.90615,0.68418,0.5215067255469976,27.0,250,9/27/03,M,17.2055,17.0,12/6/20,"(12.0, 17.0]",1.0,15.0
127.89829999999998,250:R_r2BwOdT2hnmQ5WN,3.0,2.62716,0.5054,0.5006326226033496,27.0,250,9/27/03,M,17.2055,17.0,12/6/20,"(12.0, 17.0]",1.0,15.0
124.11979999999996,250:R_r2BwOdT2hnmQ5WN,4.0,5.4669099999999995,0.45978,0.40079528903031386,27.0,250,9/27/03,M,17.2055,17.0,12/6/20,"(12.0, 17.0]",1.0,15.0
122.81109999999997,250:R_r2BwOdT2hnmQ5WN,5.0,3.7086300000000003,0.37596,0.5257531807221493,27.0,250,9/27/03,M,17.2055,17.0,12/6/20,"(12.0, 17.0]",1.0,15.0
93.3836,256:R_10BfVTQovUcZioM,1.0,6.665939999999999,0.51339,0.5582617518864555,139.0,256,3/20/03,F,17.7205,17.0,12/3/20,"(12.0, 17.0]",1.0,15.0
107.4201,256:R_10BfVTQovUcZioM,2.0,6.1907,0.51062,0.5368581403003387,139.0,256,3/20/03,F,17.7205,17.0,12/3/20,"(12.0, 17.0]",1.0,15.0
100.04799999999996,256:R_10BfVTQovUcZioM,3.0,5.80403,0.58839,0.5495414084677356,139.0,256,3/20/03,F,17.7205,17.0,12/3/20,"(12.0, 17.0]",1.0,15.0
94.3391,256:R_10BfVTQovUcZioM,4.0,5.17486,0.32197,0.5446872303617962,139.0,256,3/20/03,F,17.7205,17.0,12/3/20,"(12.0, 17.0]",1.0,15.0
106.29799999999999,256:R_10BfVTQovUcZioM,5.0,6.51209,0.30652,0.4976604330474305,139.0,256,3/20/03,F,17.7205,17.0,12/3/20,"(12.0, 17.0]",1.0,15.0
121.39779999999996,262:R_30idhiqurUAv63D,1.0,0.019700799999999997,0.4194,0.48131352076857997,-68.0,262,6/8/11,F,9.8685,9.0,4/18/21,"(7.0, 12.0]",0.0,10.0
119.7741,262:R_30idhiqurUAv63D,2.0,2.81217,0.53972,0.4173914358884382,-68.0,262,6/8/11,F,9.8685,9.0,4/18/21,"(7.0, 12.0]",0.0,10.0
111.98829999999998,262:R_30idhiqurUAv63D,3.0,4.033980000000001,0.38257,0.4579359384227557,-68.0,262,6/8/11,F,9.8685,9.0,4/18/21,"(7.0, 12.0]",0.0,10.0
108.38600000000001,262:R_30idhiqurUAv63D,4.0,0.0866107,0.4043,0.438374428543288,-68.0,262,6/8/11,F,9.8685,9.0,4/18/21,"(7.0, 12.0]",0.0,10.0
108.54009999999994,262:R_30idhiqurUAv63D,5.0,1.41815,0.5085,0.4218194587445024,-68.0,262,6/8/11,F,9.8685,9.0,4/18/21,"(7.0, 12.0]",0.0,10.0
117.0867,269:R_2zC5iAXvVOKLmh6,1.0,0.0,0.49167,0.5197209703833158,2.0,269,8/1/11,F,9.7123,9.0,4/15/21,"(7.0, 12.0]",0.0,10.0
104.6654,269:R_2zC5iAXvVOKLmh6,2.0,0.000109449,0.59844,0.4314390479748119,2.0,269,8/1/11,F,9.7123,9.0,4/15/21,"(7.0, 12.0]",0.0,10.0
108.8068,269:R_2zC5iAXvVOKLmh6,3.0,0.43932899999999997,0.37545,0.4534324593594705,2.0,269,8/1/11,F,9.7123,9.0,4/15/21,"(7.0, 12.0]",0.0,10.0
101.3973,269:R_2zC5iAXvVOKLmh6,4.0,0.45211599999999996,0.54979,0.3991987593257192,2.0,269,8/1/11,F,9.7123,9.0,4/15/21,"(7.0, 12.0]",0.0,10.0
102.1066,269:R_2zC5iAXvVOKLmh6,5.0,0.0,0.48942,0.4937646995486111,2.0,269,8/1/11,F,9.7123,9.0,4/15/21,"(7.0, 12.0]",0.0,10.0
115.62309999999997,273:R_2zuodaGDxpO8dfe,1.0,6.219119999999999,0.43731,0.5561273155804717,153.0,273,9/26/03,M,17.1945,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
104.6005,273:R_2zuodaGDxpO8dfe,2.0,6.07528,0.39917,0.5387662066483185,153.0,273,9/26/03,M,17.1945,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
89.65849999999998,273:R_2zuodaGDxpO8dfe,3.0,5.09684,0.44469,0.4968018231049634,153.0,273,9/26/03,M,17.1945,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
100.6371,273:R_2zuodaGDxpO8dfe,4.0,6.98915,0.29006,0.5716635835562716,153.0,273,9/26/03,M,17.1945,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
88.13680000000002,273:R_2zuodaGDxpO8dfe,5.0,3.70137,0.29993000000000003,0.5495668104964221,153.0,273,9/26/03,M,17.1945,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
81.6006,281:R_NVGtaI93MLLVQfT,1.0,6.48493,0.31698000000000004,0.5376851466057623,195.0,281,6/28/03,F,17.4411,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
112.93079999999996,281:R_NVGtaI93MLLVQfT,2.0,4.20224,0.17584,0.4974108648145678,195.0,281,6/28/03,F,17.4411,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
82.85749999999999,281:R_NVGtaI93MLLVQfT,3.0,6.2956199999999995,0.38188,0.5424949880840169,195.0,281,6/28/03,F,17.4411,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
102.2652,281:R_NVGtaI93MLLVQfT,4.0,6.10615,0.47566,0.5275767931108202,195.0,281,6/28/03,F,17.4411,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
76.2789,281:R_NVGtaI93MLLVQfT,5.0,5.9477199999999995,0.34877,0.5372678495056546,195.0,281,6/28/03,F,17.4411,17.0,12/1/20,"(12.0, 17.0]",1.0,15.0
131.93829999999997,290:R_25zHKt5eqk2Fr1k,1.0,17.8542,3.3582e-06,0.11668709912960536,115.0,290,11/2/03,M,17.0904,17.0,11/30/20,"(12.0, 17.0]",1.0,15.0
129.0329,290:R_25zHKt5eqk2Fr1k,2.0,1.21509,0.5365,0.5277033059584636,115.0,290,11/2/03,M,17.0904,17.0,11/30/20,"(12.0, 17.0]",1.0,15.0
129.96759999999998,290:R_25zHKt5eqk2Fr1k,3.0,3.7986699999999995,0.44422,0.4622558978713944,115.0,290,11/2/03,M,17.0904,17.0,11/30/20,"(12.0, 17.0]",1.0,15.0
130.63829999999987,290:R_25zHKt5eqk2Fr1k,4.0,4.59898,0.48179,0.31201184245667896,115.0,290,11/2/03,M,17.0904,17.0,11/30/20,"(12.0, 17.0]",1.0,15.0
128.7495999999999,290:R_25zHKt5eqk2Fr1k,5.0,3.5038699999999996,0.6312399999999999,0.467963198150771,115.0,290,11/2/03,M,17.0904,17.0,11/30/20,"(12.0, 17.0]",1.0,15.0
105.6043,291:R_3fq8dlBEbdOzPCb,1.0,7.192360000000001,0.51273,0.4678375488832036,40.0,291,10/1/04,M,16.5562,16.0,4/18/21,"(12.0, 17.0]",1.0,15.0
136.27359999999996,291:R_3fq8dlBEbdOzPCb,2.0,6.4766699999999995,0.81311,0.4959425997442926,40.0,291,10/1/04,M,16.5562,16.0,4/18/21,"(12.0, 17.0]",1.0,15.0
134.01179999999997,291:R_3fq8dlBEbdOzPCb,3.0,6.41259,0.63707,0.5006670413815053,40.0,291,10/1/04,M,16.5562,16.0,4/18/21,"(12.0, 17.0]",1.0,15.0
131.99589999999995,291:R_3fq8dlBEbdOzPCb,4.0,6.47005,0.85488,0.4580714633561509,40.0,291,10/1/04,M,16.5562,16.0,4/18/21,"(12.0, 17.0]",1.0,15.0
106.4818,291:R_3fq8dlBEbdOzPCb,5.0,3.8233300000000003,0.67289,0.5169290510912501,40.0,291,10/1/04,M,16.5562,16.0,4/18/21,"(12.0, 17.0]",1.0,15.0
77.34799999999998,293:R_2aCAcRnL67iaV0l,1.0,6.1407,0.24539,0.4401097319279577,107.0,293,4/15/08,M,13.0192,13.0,4/19/21,"(12.0, 17.0]",1.0,15.0
92.9945,293:R_2aCAcRnL67iaV0l,2.0,4.2569300000000005,0.48953,0.4144804043030144,107.0,293,4/15/08,M,13.0192,13.0,4/19/21,"(12.0, 17.0]",1.0,15.0
64.34720000000002,293:R_2aCAcRnL67iaV0l,3.0,6.064780000000001,0.41301,0.4547412025262176,107.0,293,4/15/08,M,13.0192,13.0,4/19/21,"(12.0, 17.0]",1.0,15.0
101.9666,293:R_2aCAcRnL67iaV0l,4.0,3.71806,0.5010899999999999,0.4967257853507968,107.0,293,4/15/08,M,13.0192,13.0,4/19/21,"(12.0, 17.0]",1.0,15.0
