,subject,fold,1,2,3,4,5,6,7,8,9,10
381,875:R_sRIghBHHMf7ejap,2,0.40347,0.18004,0.37119,0.21562,1.5369,-3.0871,1.5345,0.49565,4.9863,9.7773
382,875:R_sRIghBHHMf7ejap,3,1.9989,0.63209,0.19995,0.05,1.2002,-4.1992,1.001,0.40039,3.501,10
383,875:R_sRIghBHHMf7ejap,4,0.10366,0.83675,0.0041585,0.050975,0.45288,9.4863,-6.7526,10,5.4008,-8.1102
384,875:R_sRIghBHHMf7ejap,5,0.11083,0.0010192,0.00023163,0.05,0.69186,9.4144,-7.1831,9.098,-6.7557,-8.4398
385,876:R_2EoXmGjYUQr2dur,1,0.18434,0.23213,0.24194,0.05,1.2178,-0.33203,0.89844,0.36621,3.4961,10
386,876:R_2EoXmGjYUQr2dur,2,0.25521,0.055005,0.36039,0.052924,1.0452,0.3468,1.1042,0.29502,4.6408,9.5974
387,876:R_2EoXmGjYUQr2dur,3,3.2728,0.0069339,0.15395,0.052444,0.26013,-0.01536,0.86467,-1.4843,3.3464,9.8433
388,876:R_2EoXmGjYUQr2dur,4,9.9268,0.96795,0.56218,0.050083,1.5372,0.11959,1.3612,0.0016908,4.4533,9.746
389,876:R_2EoXmGjYUQr2dur,5,7.2642,0.016557,0.17976,0.050901,0.55772,0.061069,1.0216,0.16626,2.7487,9.1432
390,877:R_3OdnHFXpuFf8un0,1,5.3499,0.0010002,0.53075,0.077202,1.0273,0.46754,1.5042,0.41706,4.7352,9.3602
391,877:R_3OdnHFXpuFf8un0,2,4.5108,0.0020489,0.21739,0.050504,0.91574,0.71953,0.91116,0.22349,3.7022,9.972
392,877:R_3OdnHFXpuFf8un0,3,2.5477,0.0011938,0.15809,0.053501,0.81968,0.48696,0.83824,0.39375,3.3144,9.9463
393,877:R_3OdnHFXpuFf8un0,4,2.1113,0.0050974,0.29682,0.053449,0.93896,0.56982,0.90773,0.33469,4.4621,9.9516
394,877:R_3OdnHFXpuFf8un0,5,2.6495,0.0028878,0.30931,0.050149,1.1687,0.58851,1.0239,0.76085,3.8508,9.7132
395,878:R_1oj3N9paNMQNcBO,1,0.13869,0.012216,0.31825,0.051583,0.97516,0.39295,1.0982,0.32132,3.1727,8.6896
396,878:R_1oj3N9paNMQNcBO,2,1.9989,0.63209,0.19995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
397,878:R_1oj3N9paNMQNcBO,3,0.16063,0.019764,0.37714,0.050178,0.93827,0.61614,1.099,0.15458,3.4774,9.9999
398,878:R_1oj3N9paNMQNcBO,4,9.9982,0.99988,0.42528,0.05,0.5916,0.33525,2.5518,0.34108,7.0648,8.9902
399,878:R_1oj3N9paNMQNcBO,5,0.19989,0.019989,0.19995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
400,A101:R_Q0Jd5lCBrQu5Dm9,1,1.154,0.0021381,0.27489,0.055252,0.96333,0.98806,0.88403,-0.079258,3.3724,9.9568
401,A101:R_Q0Jd5lCBrQu5Dm9,2,1.9989,0.63209,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
402,A101:R_Q0Jd5lCBrQu5Dm9,3,3.0675,0.0010716,0.4289,0.055904,1.1689,0.93532,1.1387,0.27808,4.0631,9.687
403,A101:R_Q0Jd5lCBrQu5Dm9,4,3.5119,0.0011884,0.50791,0.056699,1.5088,0.92811,1.4296,0.28757,4.1688,8.8404
404,A101:R_Q0Jd5lCBrQu5Dm9,5,10,0.001,0.60157,0.05,1.3317,1.4729,2.1779,-3.3327,6.0931,9.9842
405,A103:R_3lJsCIPqfpqRhkf,1,1.6679,0.0010665,0.13075,0.056781,0.78069,1.3544,0.69116,0.13905,3.2671,9.0217
406,A103:R_3lJsCIPqfpqRhkf,2,1.7566,0.0033045,0.31858,0.05,1.0434,1.3488,0.99822,0.62486,3.6921,10
407,A103:R_3lJsCIPqfpqRhkf,3,1.8982,0.0010017,0.096927,0.050006,0.87266,1.2183,0.62449,0.33143,2.8961,9.6133
408,A103:R_3lJsCIPqfpqRhkf,4,1.5232,0.0026201,0.18206,0.050519,0.83273,1.328,0.84333,0.16256,4.0393,9.7175
409,A103:R_3lJsCIPqfpqRhkf,5,2.8194,0.0010112,0.25879,0.05064,0.96781,1.3299,0.8098,0.25905,4.3402,9.2236
410,A1046:R_2PyWOmUGyUGZUEJ,1,8.4996,0.0010017,0.15129,0.057652,0.33014,0.69629,1.5579,-0.062849,6.7391,9.1357
411,A1046:R_2PyWOmUGyUGZUEJ,2,5.8309,0.001,0.028262,0.05,0.69847,0.85016,1.0118,-0.2423,3.7317,6.509
412,A1046:R_2PyWOmUGyUGZUEJ,3,2.0567,0.001,0.081206,0.05,0.77457,0.7764,0.98878,0.3836,3.4716,9.9756
413,A1046:R_2PyWOmUGyUGZUEJ,4,9.7551,0.0010637,0.21135,0.050014,0.8594,0.70139,1.0862,-0.24851,4.6852,9.8351
414,A1046:R_2PyWOmUGyUGZUEJ,5,9.9788,0.0010971,0.25996,0.051159,0.66316,0.66146,1.9473,-0.76398,5.9311,9.9066
415,A1052:R_787p5urRmH36oyR,1,3.0604,0.021901,0.2762,0.051195,0.69482,0.69531,0.94137,0.044442,5.4735,9.5768
416,A1052:R_787p5urRmH36oyR,2,1.6954,0.012094,0.31454,0.05013,1.1359,0.56404,1.0611,-0.047035,3.9878,10
417,A1052:R_787p5urRmH36oyR,3,8.4708,0.7289,0.21882,0.050255,0.84798,0.52257,1.3226,-0.21454,6.1726,9.9961
418,A1052:R_787p5urRmH36oyR,4,2.085,0.052666,0.26472,0.07061,1.1952,0.80976,0.83007,0.18368,3.3647,8.2066
419,A1052:R_787p5urRmH36oyR,5,1.3149,0.0080441,0.40299,0.051897,1.0029,0.68527,1.4707,0.36244,6.6103,9.6052
420,A1083:R_0OFsszTuxG152et,1,4.6716,0.0010329,0.22793,0.050001,0.25,0.89488,0.40368,-0.78669,4.1356,9.3369
421,A1083:R_0OFsszTuxG152et,2,0.69484,0.0010253,0.10749,0.050002,0.6726,0.68274,0.63621,-0.09705,3.7427,9.9994
422,A1083:R_0OFsszTuxG152et,3,9.8777,0.0011161,0.35497,0.05,0.54495,0.82539,0.38851,-2.6183,7.0869,8.7732
423,A1083:R_0OFsszTuxG152et,4,1.4332,0.011901,0.13003,0.056715,0.77223,0.66224,0.7787,-0.17239,4.1272,9.982
424,A1083:R_0OFsszTuxG152et,5,1.7105,0.0019547,0.11075,0.05,0.82737,0.56233,0.74389,-0.11852,4.2293,10
425,A1084:R_2e2JcZRGwBBrLuc,1,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,8.501,10
426,A1084:R_2e2JcZRGwBBrLuc,2,1.9156,0.0054313,0.31095,0.051653,0.95296,0.8995,0.68334,0.83326,4.4811,9.9881
427,A1084:R_2e2JcZRGwBBrLuc,3,2.2671,0.0067241,0.26685,0.05307,0.7439,0.67871,0.72266,0.97168,6.1328,9.1406
428,A1084:R_2e2JcZRGwBBrLuc,4,1.0758,0.0012359,0.22106,0.052452,0.69052,0.95728,0.50748,0.50193,4.4305,9.8543
429,A1084:R_2e2JcZRGwBBrLuc,5,2.345,0.0081346,0.50828,0.050862,0.90388,0.92848,1.1377,1.4121,6.9635,9.8694
430,A1088:R_21tsSKEkouatsIv,1,4.4196,0.0045676,0.19191,0.067531,0.25565,0.11725,1.3149,1.3877,2.9171,9.5716
431,A1088:R_21tsSKEkouatsIv,2,2.3526,0.017046,0.33414,0.12764,0.88832,-0.14874,0.92003,0.85825,3.9345,9.4635
432,A1088:R_21tsSKEkouatsIv,3,9.8541,0.036514,0.26178,0.053205,0.25172,-0.019483,1.0516,1.2932,5.6233,-0.60646
433,A1088:R_21tsSKEkouatsIv,4,2.1204,0.0574,0.41193,0.1088,0.89954,0.39185,0.84229,1.0437,5.1477,9.8706
434,A1088:R_21tsSKEkouatsIv,5,4.0932,0.029535,0.18945,0.12907,0.34857,0.05127,0.96924,1.311,3.1409,10
435,A1098:R_2Ugu89wtmPn7MqW,1,9.6796,1,0.33543,0.054682,0.67335,-0.33117,1.6357,1.5048,8.7888,8.3753
436,A1098:R_2Ugu89wtmPn7MqW,2,0.44065,0.054562,0.34279,0.079521,0.97369,-0.21695,0.8084,0.91933,5.7167,9.9936
437,A1098:R_2Ugu89wtmPn7MqW,3,0.71321,0.55231,0.19164,0.052566,0.83339,-0.12831,0.97988,0.92182,5.1426,9.9998
438,A1098:R_2Ugu89wtmPn7MqW,4,9.0784,0.0025029,0.60059,0.05,0.25024,-0.068359,1.1035,-0.17578,9.9902,10
439,A1098:R_2Ugu89wtmPn7MqW,5,9.9095,0.99156,0.39833,0.07434,0.76841,-0.52686,1.9913,1.7157,9.488,9.9998
440,A1099:R_xrAaD53OJwbsqch,1,4.4704,0.00102,0.47152,0.05003,1.4155,0.86731,0.70362,0.52222,5.6199,9.8123
441,A1099:R_xrAaD53OJwbsqch,2,8.9091,0.0011868,0.32088,0.050644,1.4335,0.86155,1.0843,1.2985,4.8603,9.833
442,A1099:R_xrAaD53OJwbsqch,3,4.2918,0.0010013,0.25763,0.050226,0.72154,0.57767,0.7777,0.56284,5.4174,9.6316
443,A1099:R_xrAaD53OJwbsqch,4,10,0.0010076,0.48438,0.0509,1.0365,0.90034,0.90629,1.112,6.1478,9.9765
444,A1099:R_xrAaD53OJwbsqch,5,3.4897,0.0010194,0.29934,0.050117,1.1288,0.84385,0.60419,0.54896,3.0754,9.9973
445,A1107:R_1jJRP7qgTeMGQjK,1,0.10653,0.16117,0,0.050326,3.9996,3.7427,3.4208,10,-9.7863,-9.9787
446,A1107:R_1jJRP7qgTeMGQjK,2,2.0908,0.001,0.25415,0.05813,0.41724,0.41504,1.2256,-0.30273,2.4658,10
447,A1107:R_1jJRP7qgTeMGQjK,3,3.9864,1,0,0.05,3.3557,10,7.1631,-10,4.7266,-10
448,A1107:R_1jJRP7qgTeMGQjK,4,4.4608,0.026805,0.52173,0.23887,1.0046,0.25391,0.58105,0.55664,4.0723,5
449,A1107:R_1jJRP7qgTeMGQjK,5,0.55887,0.0010009,1.465e-07,0.056688,1.8015,9.7106,6.393,-7.1274,3.1229,-5.9229
450,A1124:R_1FRFvReh5PWJdU4,1,1.1489,0.17473,0.28213,0.052728,1.0352,0.82045,0.79773,1.1822,3.5262,9.4793
451,A1124:R_1FRFvReh5PWJdU4,2,1.0308,0.031888,0.29092,0.052202,0.68744,0.57776,1.1035,1.1752,4.1656,9.9902
452,A1124:R_1FRFvReh5PWJdU4,3,5.1439,0.001461,0.43579,0.050474,0.25,0.64484,1.737,2.2085,5.1305,8.0445
453,A1124:R_1FRFvReh5PWJdU4,4,1.0142,0.22417,0.17855,0.054421,0.75708,0.612,0.76002,1.1373,3.0681,8.881
454,A1124:R_1FRFvReh5PWJdU4,5,1.664,0.0010212,0.37614,0.051652,0.5795,0.51558,1.1919,0.88802,4.1079,9.4803
455,A112:R_1DSHShmupLFd4m9,1,6.4529,0.0010001,0.3826,0.055447,0.49822,0.77777,1.1593,1.9435,4.3062,9.965
456,A112:R_1DSHShmupLFd4m9,2,3.8158,0.0015731,0.22178,0.05,0.6707,0.89964,0.92827,0.88159,3.357,10
457,A112:R_1DSHShmupLFd4m9,3,2.9645,0.0010065,0.084975,0.050423,0.2503,0.79239,1.1605,0.98789,2.2913,9.9913
458,A112:R_1DSHShmupLFd4m9,4,9.9606,0.0025161,0.26398,0.050252,0.2709,0.88718,1.971,1.4142,5.7293,9.9523
459,A112:R_1DSHShmupLFd4m9,5,8.2037,0.001054,0.31529,0.053684,0.35215,1.0165,1.799,1.9287,5.1341,9.9909
460,A1144:R_1GQ4AZBwXaNGfUa,1,2.0216,0.0024763,0.39727,0.085642,0.76838,0.59367,0.53424,-0.58721,3.8261,9.2042
461,A1144:R_1GQ4AZBwXaNGfUa,2,4.8985,0.0024343,0.42048,0.052235,0.94993,0.68455,0.43087,-0.42665,4.5251,7.1374
462,A1144:R_1GQ4AZBwXaNGfUa,3,4.1354,0.013772,0.4505,0.056935,1.1579,0.75548,0.51323,-0.49215,5.0622,9.9986
463,A1144:R_1GQ4AZBwXaNGfUa,4,2.6357,0.016716,0.54736,0.053429,1.4683,1.0986,0.67383,0.70801,4.9121,9.5752
464,A1144:R_1GQ4AZBwXaNGfUa,5,3.3912,0.0010004,0.31649,0.050289,0.84595,0.67394,0.37484,0.24733,4.4831,8.6757
465,A1145:R_sMqyJ1BSXGhpH45,1,9.8828,0.99892,0.41342,0.051535,0.25028,0.55808,3.8527,3.2184,9.9686,5.527
466,A1145:R_sMqyJ1BSXGhpH45,2,9.98,0.0010054,0.63646,0.050516,1.7399,0.71345,0.90964,0.16163,4.4637,-2.6824
467,A1145:R_sMqyJ1BSXGhpH45,3,3.958,0.0010031,0.32538,0.063019,0.25,0.21885,2.1723,2.4928,5.3299,9.9962
468,A1145:R_sMqyJ1BSXGhpH45,4,9.8279,0.0010382,0.64994,0.052987,1.3674,0.53645,0.84224,0.082556,6.2104,1.7347
469,A1145:R_sMqyJ1BSXGhpH45,5,9.9955,0.0010539,0.63322,0.050031,1.9173,0.7521,0.48338,0.80226,4.4458,4.8881
470,A1153:R_1CwnNA5xXOlHq5l,1,1.3462,0.99627,0.42843,0.053512,1.4529,-0.11343,1.2597,-2.0411,4.0622,8.9098
471,A1153:R_1CwnNA5xXOlHq5l,2,0.21299,0.032768,0.49237,0.076247,1.3395,-0.61063,1.7344,-2.6807,6.3251,9.9727
472,A1153:R_1CwnNA5xXOlHq5l,3,5.4768,0.99552,0.5585,0.053983,1.194,-0.46142,2.1397,0.10487,5.8373,9.8772
473,A1153:R_1CwnNA5xXOlHq5l,4,9.9121,0.86569,0.53082,0.063732,1.0184,-0.53463,3.4249,-9.9731,9.5569,6.3494
474,A1153:R_1CwnNA5xXOlHq5l,5,9.8512,0.99882,0.60646,0.067022,1.1967,-0.32037,2.1042,-8.324,7.359,9.9907
475,A1155:R_r1L2X7BOYIy9Nuh,1,2.124,0.079415,0.34058,0.11672,0.73657,0.7666,0.7959,0.039062,4.4678,9.1357
476,A1155:R_r1L2X7BOYIy9Nuh,2,9.8462,0.99994,0.53115,0.061866,0.57756,0.14723,2.0643,0.75198,9.9979,9.9999
477,A1155:R_r1L2X7BOYIy9Nuh,3,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
478,A1155:R_r1L2X7BOYIy9Nuh,4,5.5596,0.0069495,0.22763,0.05005,0.25066,0.15395,0.71969,0.39205,4.6138,9.1085
479,A1155:R_r1L2X7BOYIy9Nuh,5,4.3111,0.0074591,0.27867,0.10026,0.25547,0.22134,0.86659,0.11515,3.5827,9.8781
480,A1156:R_3PLx6wbMJkWDIHL,1,2.22,0.045697,0.15127,0.10215,0.33023,0.5917,1.0804,0.80494,4.4416,9.3748
481,A1156:R_3PLx6wbMJkWDIHL,2,2.69,0.0017239,0.36764,0.096615,0.44777,0.46334,1.4092,0.54743,4.6969,9.9996
482,A1156:R_3PLx6wbMJkWDIHL,3,1.4371,0.0021074,0.32105,0.052779,0.48354,0.34377,0.89538,0.58254,4.2778,9.8573
483,A1156:R_3PLx6wbMJkWDIHL,4,2.1101,0.0012802,0.27402,0.051884,0.37958,0.43036,1.0536,0.87715,3.4388,9.9242
484,A1156:R_3PLx6wbMJkWDIHL,5,1.0206,0.0012148,0.13882,0.051071,0.48197,0.19594,0.84293,0.51447,3.746,9.8822
485,A1157:R_0GqMhnxN1UuSyZP,1,1.5587,0.0016857,0.3742,0.050039,0.78528,-0.075799,1.1165,0.57095,5.5291,9.7278
486,A1157:R_0GqMhnxN1UuSyZP,2,0.29682,0.0061627,0.34734,0.055565,0.74119,0.049553,1.4266,0.69944,5.5681,9.9987
487,A1157:R_0GqMhnxN1UuSyZP,3,0.33096,0.0090683,0.3535,0.05081,0.75481,0.40601,1.1153,0.22667,5.0533,9.9786
488,A1157:R_0GqMhnxN1UuSyZP,4,9.2017,1,0.44214,0.05,0.94092,0.40527,1.2109,-0.0097656,4.2822,9.6973
489,A1157:R_0GqMhnxN1UuSyZP,5,2.4842,0.2373,0.13397,0.052006,1.2865,0.56769,0.94044,0.32804,4.2011,9.3706
490,A115:R_2SIX12SOZtVB5hi,1,3.3295,0.008854,0.17996,0.051864,1.1373,0.42538,0.92251,0.86056,2.8209,7.5549
491,A115:R_2SIX12SOZtVB5hi,2,10,0.001,0.45551,0.058363,1.0743,0.61369,1.1942,0.76107,5.5337,7.3267
492,A115:R_2SIX12SOZtVB5hi,3,3.1569,0.0091105,0.11473,0.059143,0.9397,0.48408,1.1294,0.80191,3.4412,9.9286
493,A115:R_2SIX12SOZtVB5hi,4,9.8411,0.0011975,0.56397,0.052857,1.3163,0.53532,1.2132,0.071544,4.4228,4.3636
494,A115:R_2SIX12SOZtVB5hi,5,2.0003,0.010307,0.14621,0.067358,1.0563,0.51969,1.111,0.75112,2.6958,9.9147
495,A1164:R_1BW6aO57CMNB7R2,1,9.9766,0.0014315,0.46938,0.050178,1.5815,0.75159,1.0096,-2.882,8.3483,9.193
496,A1164:R_1BW6aO57CMNB7R2,2,2.7339,0.001542,0.21921,0.051094,1.0251,0.6487,0.93922,0.013489,3.4711,9.2794
497,A1164:R_1BW6aO57CMNB7R2,3,3.5039,0.017184,0.34359,0.085179,1.1226,0.52522,1.1086,0.45021,5.0476,9.9767
498,A1164:R_1BW6aO57CMNB7R2,4,4.3585,0.014694,0.22117,0.052047,0.99734,0.60208,1.0928,0.088088,4.6374,9.6956
499,A1164:R_1BW6aO57CMNB7R2,5,3.0686,0.0010002,0.22069,0.05,0.8201,0.56224,1.1521,-0.034687,3.9768,9.9993
500,A1169:R_279by9quxXs7MJg,1,3.9977,0.031062,0.45866,0.22648,0.74261,0.89499,1.7275,0.72921,4.3192,9.2435
501,A1169:R_279by9quxXs7MJg,2,1.9142,0.023097,0.40532,0.23537,0.66652,1.0297,1.4041,0.7013,4.3522,9.5735
502,A1169:R_279by9quxXs7MJg,3,7.8241,0.24231,0.61409,0.18196,0.74642,2.3793,3.1761,1.176,9.3891,9.8617
503,A1169:R_279by9quxXs7MJg,4,5.5998,0.01644,0.65221,0.12124,1.0858,0.82367,0.98053,-0.37384,3.3606,9.4849
504,A1169:R_279by9quxXs7MJg,5,2.6583,0.008696,0.68903,0.098241,0.95313,0.7794,1.7306,0.51648,3.8988,9.3242
505,A1176:R_1IQUAVGM8CMTUs7,1,1.6793,0.0010237,0.15473,0.050198,0.66464,1.2976,0.96212,-0.1321,3.4391,9.9821
506,A1176:R_1IQUAVGM8CMTUs7,2,9.9454,0.0015575,0.29134,0.05026,0.38741,1.5379,1.4962,0.70689,6.4424,7.4424
507,A1176:R_1IQUAVGM8CMTUs7,3,0.65088,0.025909,0.16959,0.054019,0.67393,1.4571,1.1481,0.48838,3.4944,10
508,A1176:R_1IQUAVGM8CMTUs7,4,1.2136,0.001,0.0014173,0.05052,0.59755,1.3757,0.99587,0.54847,3.2062,9.985
509,A1176:R_1IQUAVGM8CMTUs7,5,9.6092,0.001,0.25499,0.052562,0.2917,1.2936,1.36,-2.4375,7.2437,6.4218
510,A1177:R_1LSZ0fYugR2CutH,1,9.9966,0.021846,0.5096,0.09618,0.98691,-1.5757,1.8851,-1.9462,9.8916,9.9992
511,A1177:R_1LSZ0fYugR2CutH,2,3.0544,0.0058495,0.42114,0.1083,1.0958,-0.80028,1.0752,0.17035,4.0853,9.1203
512,A1177:R_1LSZ0fYugR2CutH,3,2.306,0.029139,0.24124,0.088486,0.9437,-0.074279,1.3167,0.44167,3.9385,9.9276
513,A1177:R_1LSZ0fYugR2CutH,4,9.9989,0.0088771,0.47058,0.079885,0.54209,-0.70116,2.1095,0.78433,8.0525,9.4856
514,A1177:R_1LSZ0fYugR2CutH,5,8.572,0.0099749,0.2726,0.05115,0.83794,-1.718,1.484,0.39346,4.7753,9.8646
515,A1183:R_1IRSUcwvzKWHeiK,1,1.3909,0.001535,0.27335,0.050518,0.81561,0.83241,0.69392,0.082266,4.1348,9.9196
516,A1183:R_1IRSUcwvzKWHeiK,2,1.2603,0.0079299,0.24538,0.05,0.96897,1.0876,0.61086,0.22411,3.9993,9.7794
517,A1183:R_1IRSUcwvzKWHeiK,3,1.3979,0.0023454,0.24281,0.055974,0.93106,0.98274,0.57513,0.35161,4.3375,9.9996
518,A1183:R_1IRSUcwvzKWHeiK,4,1.4715,0.0012409,0.20023,0.05006,1.1568,0.97539,0.69277,0.47869,3.4359,9.9999
519,A1183:R_1IRSUcwvzKWHeiK,5,0.66701,0.001,0.2171,0.050028,0.98789,0.84331,0.60142,0.11543,3.7137,10
520,A1184:R_28HW4qAaDytUum4,1,0.53994,0.21682,0.1955,0.053248,1.1907,0.81962,0.94772,-0.078115,4.7584,9.9346
521,A1184:R_28HW4qAaDytUum4,2,0.63244,0.02092,0.336,0.055172,1.3769,0.86343,0.98926,0.021553,4.6417,10
522,A1184:R_28HW4qAaDytUum4,3,0.19989,0.019989,0.19995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
523,A1184:R_28HW4qAaDytUum4,4,0.18384,0.001,0.40879,0.050009,1.8306,0.78611,0.65767,-0.97574,3.9303,10
524,A1184:R_28HW4qAaDytUum4,5,0.47885,0.26786,0.40626,0.050296,1.3246,0.82789,1.015,-0.6238,5.2124,10
525,A1186:R_25X9yP84u29qmjb,1,0.31035,0.50294,0.2792,0.056298,1.5726,-1.9363,1.4132,0.44044,4.378,9.9986
526,A1186:R_25X9yP84u29qmjb,2,4.8395,0.99885,0.31809,0.069032,1.3302,-2.2814,1.4375,0.27967,4.7896,9.9978
527,A1186:R_25X9yP84u29qmjb,3,0.93564,0.0011554,0.38967,0.051081,2.2883,-3.3576,1.3967,0.29578,5.4741,9.9999
528,A1186:R_25X9yP84u29qmjb,4,0.10138,0.0010515,0.4305,0.051864,1.4304,-2.7535,2.1904,0.5623,6.2558,10
529,A1186:R_25X9yP84u29qmjb,5,2.2908,0.99786,0.33173,0.056419,1.2449,-2.3123,1.4974,0.53288,4.8202,9.8805
530,A1189:R_2Pbwv5ODYaLw4cM,1,3.7354,0.0010345,0.33823,0.054437,0.72991,1.1123,0.45162,-0.39259,4.6644,9.9891
531,A1189:R_2Pbwv5ODYaLw4cM,2,2.3902,0.0027444,0.32741,0.052848,1.1052,1.0131,0.72745,0.11101,4.0294,9.9504
532,A1189:R_2Pbwv5ODYaLw4cM,3,2.1589,0.0042723,0.20957,0.050562,1.0941,1.238,0.72235,-0.02384,3.3081,9.9866
533,A1189:R_2Pbwv5ODYaLw4cM,4,1.9146,0.0028015,0.23519,0.050002,1.0832,1.1135,0.67415,0.23985,3.6485,9.544
534,A1189:R_2Pbwv5ODYaLw4cM,5,4.3085,0.0016589,0.25914,0.050512,0.87411,1.0256,0.68882,-1.0138,3.3529,9.9641
535,A1190:R_vuhZhSRa1lAUfNT,1,0.60249,0.0053973,0.1584,0.050135,0.85609,0.64063,0.79612,0.47406,4.3594,9.9791
536,A1190:R_vuhZhSRa1lAUfNT,2,1.1371,0.22291,0.22069,0.051039,0.92703,0.65117,0.93009,0.44451,4.1602,9.9851
537,A1190:R_vuhZhSRa1lAUfNT,3,0.89889,0.45498,0.17852,0.050331,0.85266,0.71123,0.945,0.43802,3.9441,9.9219
538,A1190:R_vuhZhSRa1lAUfNT,4,10,1,0.29956,0.05,0.61938,0.60547,1.3135,0.87402,6.5576,8.7744
539,A1190:R_vuhZhSRa1lAUfNT,5,0.84701,0.1431,0.16979,0.050007,0.83264,0.61214,0.86888,0.5178,3.8931,9.6302
540,A1195:R_3RjyrEiTIWDXA2x,1,2.6797,0.0044933,0.37686,0.050084,0.55241,0.81564,0.47336,-0.91108,4.6545,8.862
541,A1195:R_3RjyrEiTIWDXA2x,2,2.69,0.001,0.29606,0.05,0.26134,0.71201,0.4896,-0.47531,4.4616,9.0008
542,A1195:R_3RjyrEiTIWDXA2x,3,3.9042,0.0076254,0.48779,0.051244,0.86653,0.7628,1.0037,-0.28217,6.5064,9.7556
543,A1195:R_3RjyrEiTIWDXA2x,4,2.9969,0.0010905,0.2381,0.054235,0.25755,1.024,0.22208,-1.4307,3.4985,8.349
544,A1195:R_3RjyrEiTIWDXA2x,5,9.883,0.0010173,0.50632,0.05,0.86324,0.98463,0.68076,-1.4992,5.7784,5.8934
545,A121:R_3j2tErwVrBPXWAH,1,0.64822,0.001162,0.29923,0.050293,0.82754,0.76087,1.0205,0.45114,4.0318,10
546,A121:R_3j2tErwVrBPXWAH,2,1.7495,0.021776,0.2263,0.051155,0.91135,0.83401,0.99285,0.46872,4.4401,9.0272
547,A121:R_3j2tErwVrBPXWAH,3,1.4818,0.047629,0.34804,0.050049,1.0073,0.79784,1.3331,0.69785,5.2264,10
548,A121:R_3j2tErwVrBPXWAH,4,1.2995,0.009463,0.21105,0.050001,0.91005,0.83652,0.94149,0.15058,3.8483,9.9993
549,A121:R_3j2tErwVrBPXWAH,5,2.3811,0.0045455,0.24116,0.05,0.91697,0.94979,1.0902,0.15503,4.3022,9.9996
550,A130:R_zUdkqlxVsz3sXcJ,1,9.5662,0.0015699,0.36059,0.050006,0.47204,1.4599,1.1107,-0.75075,6.3027,9.6487
551,A130:R_zUdkqlxVsz3sXcJ,2,8.1916,0.001,0.41355,0.059144,0.82552,1.5,1.0369,-0.18603,5.7344,9.9705
552,A130:R_zUdkqlxVsz3sXcJ,3,2.468,0.0033762,0.22501,0.05,0.75723,1.28,0.61663,0.24207,3.4221,10
553,A130:R_zUdkqlxVsz3sXcJ,4,5.8797,0.0010011,0.22261,0.050405,0.5909,1.202,0.73533,0.072145,4.0005,9.9884
554,A130:R_zUdkqlxVsz3sXcJ,5,10,0.001,0.4665,0.050135,0.43827,1.3177,1.6692,0.95001,5.8703,7.3924
555,A137:R_1BVGDFLE0MAoBT7,1,1.7731,0.0010194,0.33912,0.050238,0.85956,0.51414,1.3634,0.1365,3.6803,9.9906
556,A137:R_1BVGDFLE0MAoBT7,2,0.61164,0.0010027,0.23813,0.05114,0.69824,0.60457,1.3608,0.58826,4.3448,9.9996
557,A137:R_1BVGDFLE0MAoBT7,3,1.1589,0.0097003,0.3265,0.05306,0.75331,0.69101,1.3975,0.35746,4.132,9.9283
558,A137:R_1BVGDFLE0MAoBT7,4,2.6462,0.0010565,0.259,0.05698,0.41666,0.54639,1.3209,-0.15885,3.037,9.9303
559,A137:R_1BVGDFLE0MAoBT7,5,0.69055,0.00144,0.34723,0.050172,0.86721,0.76048,1.2219,0.44983,3.6186,9.9955
560,A139:R_2PASwn39sTwAjf7,1,1.8691,0.017354,0.27725,0.050018,0.80198,0.5299,0.47237,0.73673,3.136,9.9699
561,A139:R_2PASwn39sTwAjf7,2,2.4521,0.0012221,0.29374,0.064631,0.99125,0.27374,0.70937,1.3052,3.3828,8.4121
562,A139:R_2PASwn39sTwAjf7,3,3.7529,0.0047328,0.42574,0.080197,0.8705,0.45076,0.90513,0.41664,4.8061,9.9965
563,A139:R_2PASwn39sTwAjf7,4,2.1177,0.14185,0.39129,0.050334,0.78621,0.92218,0.85819,0.92637,4.3109,9.6377
564,A139:R_2PASwn39sTwAjf7,5,2.3869,0.017036,0.44651,0.055234,1.1352,0.72158,0.60927,0.35871,3.4562,9.9829
565,A157:R_2S7zh1YCdNMj6yh,1,9.9974,0.0012465,0.61463,0.050494,1.1424,0.5803,0.78929,0.60865,5.0756,3.0631
566,A157:R_2S7zh1YCdNMj6yh,2,4.5247,0.0013517,0.36172,0.05,0.25,0.29539,1.7176,1.5969,3.2495,9.4114
567,A157:R_2S7zh1YCdNMj6yh,3,1.0098,0.0010203,0.06365,0.07211,0.29668,0.29899,1.0866,1.2422,2.8348,9.9984
