,subject,fold,1,2,3,4,5,6,7,8,9,10
379,806:R_2y2vsNf1xM7cyDH,5,4.666,0.013157,0.43994,0.10062,1.0537,0.27832,0.77637,0.44434,3.6426,8.4863
380,810:R_2zjbTiTg8Eyyn0l,1,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
381,810:R_2zjbTiTg8Eyyn0l,2,2.6329,0.0092133,0.34681,0.050006,0.96437,0.96488,0.94169,0.39149,3.6481,9.9311
382,810:R_2zjbTiTg8Eyyn0l,3,2.9293,0.013136,0.24107,0.080318,0.7917,0.74702,0.97984,0.15144,4.5487,9.8963
383,810:R_2zjbTiTg8Eyyn0l,4,4.6618,0.0010179,0.41468,0.068553,1.1132,0.82835,0.96869,0.055469,3.818,9.8373
384,810:R_2zjbTiTg8Eyyn0l,5,8.5732,0.99982,0.31991,0.05,0.41233,0.77174,1.6119,1.1124,6.448,9.9954
385,811:R_3qjkmgfPqGwc8Ds,1,3.7738,0.0021155,0.27972,0.053534,0.96884,1.1073,1.0141,0.36287,4.309,8.7118
386,811:R_3qjkmgfPqGwc8Ds,2,2.5493,0.0010162,0.21717,0.050039,0.94134,1.1512,0.88626,0.21441,3.5115,9.7222
387,811:R_3qjkmgfPqGwc8Ds,3,9.9655,0.0010136,0.35041,0.050005,0.90105,1.3659,1.1563,-0.64737,5.8696,10
388,811:R_3qjkmgfPqGwc8Ds,4,2.6095,0.0011917,0.26802,0.050001,0.70476,0.9438,1.0558,0.54941,4.0474,9.9998
389,811:R_3qjkmgfPqGwc8Ds,5,2.4043,0.001001,0.24502,0.060323,0.78093,1.0688,0.88203,0.33494,3.587,9.8473
390,814:R_3g7L4XGVMxJRB0Y,1,0.45218,0.28116,0.28823,0.12288,1.3283,0.032757,1.0437,-0.31635,4.1659,9.9756
391,814:R_3g7L4XGVMxJRB0Y,2,0.32052,0.27952,0.39411,0.075438,0.93134,-0.051953,1.2728,0.16641,4.1214,9.8911
392,814:R_3g7L4XGVMxJRB0Y,3,9.5582,0.47831,0.21694,0.050502,1.2492,-0.048032,1.0941,-0.26694,4.8108,9.8071
393,814:R_3g7L4XGVMxJRB0Y,4,0.55598,0.63198,0.39691,0.066184,1.4556,0.31368,0.97994,-0.78179,3.589,9.9085
394,814:R_3g7L4XGVMxJRB0Y,5,0.97173,0.86031,0.32815,0.052164,1.1692,0.12022,1.5151,0.79223,5.8497,10
395,832:R_xlnbFfl5i6Zgz5v,1,9.9795,0.99807,0.40728,0.094134,0.9344,-1.2858,2.4319,-8.3935,6.9894,9.9605
396,832:R_xlnbFfl5i6Zgz5v,2,9.5505,0.9996,0.62543,0.050511,0.69697,-0.20527,4.6544,-6.099,9.9752,8.4778
397,832:R_xlnbFfl5i6Zgz5v,3,0.45578,0.81858,0.44053,0.064996,0.89201,-1.5001,2.2935,-0.54106,5.5915,9.644
398,832:R_xlnbFfl5i6Zgz5v,4,2.2104,0.062225,0.60992,0.088865,1.7194,-3.24,2.6591,-3.8162,5.5013,8.8522
399,832:R_xlnbFfl5i6Zgz5v,5,0.11378,0.0028919,0.41087,0.064242,1.0206,-0.41058,1.6918,-0.4459,4.1683,9.9891
400,833:R_1IsH6cT55Ys9Qu4,1,8.2816,0.57028,0.16809,0.071289,0.86526,-0.50123,0.83114,-1.0301,4.8327,8.0984
401,833:R_1IsH6cT55Ys9Qu4,2,6.809,1,0.46397,0.05,0.678,0.04097,1.5428,-0.074692,4.9409,9.9501
402,833:R_1IsH6cT55Ys9Qu4,3,9.8099,1,0.44918,0.11447,1.4964,-0.65703,1.1655,-0.4408,4.4719,7.6999
403,833:R_1IsH6cT55Ys9Qu4,4,3.8455,0.9997,0.57133,0.075371,1.1554,-0.11081,1.2217,-0.34522,4.33,9.9643
404,833:R_1IsH6cT55Ys9Qu4,5,0.48367,0.14556,0.22048,0.071609,1.1062,-0.062764,0.89589,-0.54626,3.3022,9.9786
405,834:R_30ppJhWfEZIOoSi,1,9.9992,0.62336,0.22579,0.13715,2.2912,1.1212,0.93196,-2.6821,4.0807,9.9914
406,834:R_30ppJhWfEZIOoSi,2,0.12641,0.051273,0.42269,0.21903,1.9354,0.88984,1.2234,-6.7326,4.1062,8.1035
407,834:R_30ppJhWfEZIOoSi,3,1.2701,0.002778,0.26488,0.118,1.9448,1.4655,1.1268,-1.1317,4.7628,9.8234
408,834:R_30ppJhWfEZIOoSi,4,0.78792,0.095925,0.18896,0.18177,1.8733,0.74219,1.1914,-2.5488,3.7354,9.9365
409,834:R_30ppJhWfEZIOoSi,5,0.46516,0.10077,0.16034,0.14206,2.4162,0.78401,0.81708,-2.1703,3.1683,9.3186
410,842:R_3jciZNiYxaSffqd,1,1.335,0.0010939,0.32239,0.050116,0.63501,1.2077,0.98931,0.74879,3.6454,9.9725
411,842:R_3jciZNiYxaSffqd,2,0.46182,0.99285,0.41362,0.050024,0.63948,1.0329,1.2848,0.61763,4.096,9.997
412,842:R_3jciZNiYxaSffqd,3,1.7077,0.038007,0.39856,0.051338,0.81168,1.2995,1.4509,1.1143,5.0986,9.9948
413,842:R_3jciZNiYxaSffqd,4,0.90232,0.0083094,0.32615,0.050049,0.79452,1.1689,0.82052,0.10464,3.5691,8.007
414,842:R_3jciZNiYxaSffqd,5,0.53463,0.1498,0.35095,0.05,0.54626,1.1397,1.3433,0.62519,4.533,10
415,844:R_2D6PtBpvztH0yVh,1,0.17362,0.0010095,0.0001165,0.05,2.2423,9.8701,4.7782,-3.1253,-8.34,-7.9123
416,844:R_2D6PtBpvztH0yVh,2,0.31623,0.0015887,0,0.050042,3.9455,10,10,-6.1572,-1.2073,-10
417,844:R_2D6PtBpvztH0yVh,3,0.18741,0.041509,0.00021256,0.052217,3.4915,-9.9615,3.217,9.8588,-7.5422,-9.4023
418,844:R_2D6PtBpvztH0yVh,4,0.15665,0.13037,9.0122e-05,0.05021,3.9334,9.6829,8.7227,-1.253,-6.8679,2.9171
419,844:R_2D6PtBpvztH0yVh,5,0.1,0.0048649,0.0003245,0.05,2.5511,7.0873,4.6749,-7.8868,-9.9775,-9.0128
420,846:R_z1hBUlYMwkfdbGh,1,1.3727,0.0061828,0.35592,0.094392,0.88654,0.91496,0.81663,0.2307,3.5256,9.9995
421,846:R_z1hBUlYMwkfdbGh,2,2.3657,0.0011831,0.31621,0.057469,0.45829,0.67128,1.0195,1.0311,3.6877,9.9791
422,846:R_z1hBUlYMwkfdbGh,3,2.5851,0.0015889,0.22515,0.054183,0.33169,0.6404,0.96729,0.62697,3.4814,9.9945
423,846:R_z1hBUlYMwkfdbGh,4,3.3345,0.0025687,0.32839,0.05307,0.42958,0.86695,1.1578,0.65844,3.9821,9.9015
424,846:R_z1hBUlYMwkfdbGh,5,3.3954,0.005119,0.39131,0.05087,0.78538,0.96326,1.017,0.49857,3.426,9.974
425,849:R_1im5d5ENT1vk0Xm,1,1.7348,0.023656,0.30936,0.055089,0.45131,0.34143,1.1669,-0.31893,2.4747,9.9923
426,849:R_1im5d5ENT1vk0Xm,2,5.0145,0.01023,0.53518,0.057101,1.0038,0.70619,1.3356,1.0782,3.6367,9.9871
427,849:R_1im5d5ENT1vk0Xm,3,2.2813,0.017095,0.30372,0.099074,0.83557,0.45417,0.83179,0.53827,3.8633,5.3202
428,849:R_1im5d5ENT1vk0Xm,4,1.3039,0.0042004,0.26782,0.051803,0.25006,0.28687,1.4771,1.1487,3.2202,10
429,849:R_1im5d5ENT1vk0Xm,5,1.8038,0.010255,0.50111,0.088892,0.7862,0.37967,1.0998,-0.36465,4.2261,9.3614
430,856:R_3EEYoLyNN9SpuuT,1,0.28595,0.034016,0.19739,0.05,0.67419,1.1193,0.69545,-0.57695,3.9896,10
431,856:R_3EEYoLyNN9SpuuT,2,0.42426,0.0052672,0.15771,0.05,0.76565,1.009,0.73572,-0.67473,4.0337,10
432,856:R_3EEYoLyNN9SpuuT,3,0.37129,0.17088,0.19368,0.050089,0.87689,1.04,0.92265,-1.8214,4.7964,9.998
433,856:R_3EEYoLyNN9SpuuT,4,0.85388,0.0020176,0.1325,0.050936,0.8757,1.1454,0.6424,-0.49573,3.5701,9.9999
434,856:R_3EEYoLyNN9SpuuT,5,1.0425,0.0010036,0.00020024,0.050584,0.82856,1.0131,0.52634,-0.304,3.1405,9.743
435,858:R_3NR4vGxEweQ74vU,1,1.256,0.029941,0.26919,0.051711,1.0712,0.68732,1.0349,0.60426,4.5058,9.9517
436,858:R_3NR4vGxEweQ74vU,2,10,0.93263,0.29309,0.080471,0.61487,0.65611,1.6954,0.84462,6.1807,8.2267
437,858:R_3NR4vGxEweQ74vU,3,0.85273,0.0044696,0.33641,0.060489,0.99182,0.63698,1.2345,0.52544,4.235,9.8321
438,858:R_3NR4vGxEweQ74vU,4,1.2158,0.034705,0.24214,0.075123,1.1988,0.71648,0.90993,0.51489,3.5304,7.9498
439,858:R_3NR4vGxEweQ74vU,5,0.29812,0.5744,0.30576,0.056182,1.0289,0.79678,0.84483,0.57647,3.7465,9.6468
440,859:R_2TIcY7St40mDSbp,1,0.17027,0.7869,0.00010165,0.050078,0.42581,9.9644,4.9601,-10,-9.8692,-4.3813
441,859:R_2TIcY7St40mDSbp,2,1.8049,0.011169,0.35236,0.052854,0.30295,-0.10788,1.1577,0.8328,3.6552,9.4818
442,859:R_2TIcY7St40mDSbp,3,1.053,0.0044386,2.3544e-06,0.050163,2.232,9.8204,-4.6108,-3.9913,-7.4203,-9.9404
443,859:R_2TIcY7St40mDSbp,4,3.3036,0.27272,0.28912,0.053317,0.3939,0.21002,1.611,0.74617,4.1536,9.8659
444,859:R_2TIcY7St40mDSbp,5,7.271,0.0079023,0.76599,0.050099,0.25,0.25363,4.7826,2.8,6.8544,8.2797
445,866:R_1gV06gSb8WYiLyG,1,8.8566,0.0036834,0.62761,0.065252,1.5301,1.0268,2.0452,-0.31287,5.3271,9.9511
446,866:R_1gV06gSb8WYiLyG,2,4.9799,0.001029,0.12361,0.050022,0.25027,0.62291,1.4886,0.056,2.7612,9.9424
447,866:R_1gV06gSb8WYiLyG,3,6.3193,0.013845,0.33457,0.10019,0.70905,0.64869,1.1618,0.16093,3.8238,9.8396
448,866:R_1gV06gSb8WYiLyG,4,1.8361,0.0043793,0.36469,0.072097,0.86448,0.70095,1.0401,-0.19821,3.6696,9.994
449,866:R_1gV06gSb8WYiLyG,5,2.5958,0.0038906,0.49359,0.052827,1.2822,0.82717,1.0907,-0.2158,3.6176,8.4146
450,866:R_31YEgt5MqfcfZMC,1,9.9937,0.19664,0.19515,0.05001,0.83768,2.3288,1.3717,0.39078,8.0979,9.9825
451,866:R_31YEgt5MqfcfZMC,2,3.5012,0.027853,0.48439,0.058883,0.96464,1.2618,0.63974,-0.085749,4.2503,9.5834
452,866:R_31YEgt5MqfcfZMC,3,2.9078,0.04455,0.39202,0.059245,0.68808,1.1372,0.8458,-0.4302,3.766,9.3162
453,866:R_31YEgt5MqfcfZMC,4,1.2154,0.022852,0.49629,0.053742,0.80066,0.88989,0.42053,-0.24567,3.7912,9.95
454,866:R_31YEgt5MqfcfZMC,5,1.6953,0.001,0.5849,0.051875,0.91199,0.80811,0.99121,0.4126,3.5046,9.9524
455,868:R_3fr4BoB7aWIvPgR,1,2.0613,0.58154,0.35758,0.050209,1.1443,0.24093,0.90046,0.48712,4.2937,9.8176
456,868:R_3fr4BoB7aWIvPgR,2,1.7072,0.041613,0.29661,0.076171,0.79445,0.17314,0.91529,0.14787,4.0016,9.9671
457,868:R_3fr4BoB7aWIvPgR,3,10,0.98868,0.65443,0.16162,1.7892,-0.16693,1.3425,-1.2399,6.1963,9.4238
458,868:R_3fr4BoB7aWIvPgR,4,0.68555,0.20623,0.44329,0.069077,1.1249,-0.090843,1.0697,1.0424,4.8542,10
459,868:R_3fr4BoB7aWIvPgR,5,2.0486,0.55557,0.2021,0.084207,0.73589,0.25356,0.8848,0.28717,4.0591,9.6784
460,869:R_1ISnTo9jrXyYo7m,1,2.1999,0.0010928,0.26556,0.052814,0.25393,0.50445,1.1635,0.82828,4.8952,9.8909
461,869:R_1ISnTo9jrXyYo7m,2,6.7594,0.0010295,0.41634,0.050528,0.99156,0.41633,1.2689,1.3938,5.7316,9.8724
462,869:R_1ISnTo9jrXyYo7m,3,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
463,869:R_1ISnTo9jrXyYo7m,4,1.2597,0.0059445,0.30132,0.051595,0.55862,0.52129,1.4982,1.4593,4.5902,9.9565
464,869:R_1ISnTo9jrXyYo7m,5,3.7754,0.0010982,0.33152,0.0524,0.36369,0.51182,1.5506,1.4501,4.2076,9.9891
465,870:R_2xVJtapsa8AgCqQ,1,0.16201,0.049206,0.19659,0.050845,2.0001,-6.3515,1.2719,0.13616,4.0744,9.9818
466,870:R_2xVJtapsa8AgCqQ,2,0.35606,0.0078164,0.14665,0.050977,1.4279,-6.8008,1.5296,-0.28377,4.8348,9.4745
467,870:R_2xVJtapsa8AgCqQ,3,0.83238,0.88653,0.25964,0.061336,1.5544,-5.4073,1.6347,0.032625,4.8845,9.9964
468,870:R_2xVJtapsa8AgCqQ,4,0.16572,0.0019002,0.13941,0.056284,1.7637,-5.1011,1.4406,0.026846,4.5116,9.9436
469,870:R_2xVJtapsa8AgCqQ,5,0.5956,0.031863,0.30756,0.058258,1.6141,-6.1707,1.982,-0.076298,5.9784,9.9662
470,872:R_3qROiZsEr7Bcg5H,1,4.6348,0.0014145,0.41227,0.089171,0.2504,0.71209,2.1572,-0.092004,2.7355,5.3766
471,872:R_3qROiZsEr7Bcg5H,2,1.9989,0.019989,0.19995,0.15811,1.2002,0.80078,1.001,0.40039,3.501,10
472,872:R_3qROiZsEr7Bcg5H,3,4.9194,0.0024751,0.52967,0.050027,0.27257,0.65567,1.9114,0.078459,4.9757,9.9912
473,872:R_3qROiZsEr7Bcg5H,4,3.1461,0.007504,0.43947,0.050148,0.6491,0.57309,1.4653,0.56583,4.3732,9.9299
474,872:R_3qROiZsEr7Bcg5H,5,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
475,874:R_1odMCxxk6eeEibU,1,2.0181,0.053434,0.3393,0.10687,0.48937,0.30131,1.0364,0.46271,4.1672,8.9746
476,874:R_1odMCxxk6eeEibU,2,2.1744,0.024297,0.39162,0.11941,0.67215,0.26058,1.0648,0.47527,3.7574,8.5489
477,874:R_1odMCxxk6eeEibU,3,3.0574,0.0035545,0.57886,0.05,0.41577,0.41992,1.3574,0.29785,3.6377,10
478,874:R_1odMCxxk6eeEibU,4,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
479,874:R_1odMCxxk6eeEibU,5,2.2671,0.0019699,0.28174,0.1429,0.4165,0.15625,1.4404,0.61035,3.6572,9.2041
480,875:R_sRIghBHHMf7ejap,1,0.42315,0.016066,0.37059,0.26598,1.8718,-7.0504,1.7517,0.28046,3.9396,9.7357
481,875:R_sRIghBHHMf7ejap,2,1.2703,0.023373,0.34174,0.15967,1.946,-5.8375,1.7785,0.19511,4.1843,9.9884
482,875:R_sRIghBHHMf7ejap,3,0.1,0.73665,0.00044514,0.050472,0.50172,9.9996,-5.8391,9.3881,5.2045,-8.2565
483,875:R_sRIghBHHMf7ejap,4,1.0845,0.97641,0.35047,0.11118,1.4837,-2.4106,1.5158,0.19768,4.0234,9.9903
484,875:R_sRIghBHHMf7ejap,5,1.4564,0.26729,0.16684,0.10731,1.2265,-3.9348,1.3301,0.26131,4.1962,9.9999
485,876:R_2EoXmGjYUQr2dur,1,7.9225,0.69799,0.33953,0.07446,0.86029,-0.15535,1.2937,-0.10665,4.4472,7.3778
486,876:R_2EoXmGjYUQr2dur,2,0.724,0.63914,0.34967,0.050149,0.90779,0.087996,1.3797,0.066484,4.3357,9.9019
487,876:R_2EoXmGjYUQr2dur,3,9.778,0.95835,0.5777,0.05,0.82134,-0.2183,2.5744,1.0814,8.0769,10
488,876:R_2EoXmGjYUQr2dur,4,0.28798,0.019946,0.29673,0.050508,0.79631,0.22422,0.90055,0.25368,3.7092,9.9992
489,876:R_2EoXmGjYUQr2dur,5,9.6578,0.60133,0.29264,0.050033,1.0307,0.33944,1.2488,0.559,4.0294,9.9448
490,877:R_3OdnHFXpuFf8un0,1,3.368,0.0010403,0.2952,0.050111,0.8913,0.68212,0.70375,-0.12285,4.1253,9.8911
491,877:R_3OdnHFXpuFf8un0,2,10,0.0010023,0.32366,0.05023,0.25006,0.60081,2.7572,2.5353,4.8637,9.4608
492,877:R_3OdnHFXpuFf8un0,3,2.7419,0.0018102,0.24818,0.050424,0.86065,0.64544,1.0007,0.15315,3.3318,9.7885
493,877:R_3OdnHFXpuFf8un0,4,9.9886,0.0010037,0.68175,0.050254,0.91077,0.82396,2.8029,1.4088,7.6701,9.7834
494,877:R_3OdnHFXpuFf8un0,5,5.5307,0.0010613,0.27455,0.054022,1.0876,0.55617,1.1269,0.64788,4.0518,9.9992
495,878:R_1oj3N9paNMQNcBO,1,0.70783,0.054212,0.23695,0.050064,0.88871,0.39457,1.1797,0.21206,3.9771,9.9556
496,878:R_1oj3N9paNMQNcBO,2,6.3596,0.71029,0.081647,0.051532,0.72275,0.46671,0.94388,0.013536,3.7602,7.7637
497,878:R_1oj3N9paNMQNcBO,3,0.30132,0.001,0.23599,0.072606,0.77244,0.33191,1.0108,0.29725,3.8757,9.7296
498,878:R_1oj3N9paNMQNcBO,4,0.40748,0.015039,0.14736,0.064383,0.84188,0.31186,1.0697,0.40103,3.5161,9.453
499,878:R_1oj3N9paNMQNcBO,5,2.5327,0.041731,0.25791,0.050724,1.0866,0.45059,1.2763,-0.13114,4.0515,9.5365
500,883:R_b255PQj1bstkMjD,1,2.5527,0.0092795,0.30661,0.051293,0.72543,0.32132,1.4065,0.23866,2.8924,9.9139
501,883:R_b255PQj1bstkMjD,2,3.9428,0.0010065,0.43244,0.05079,0.61409,0.52763,1.3589,0.30438,3.7355,7.5751
502,883:R_b255PQj1bstkMjD,3,5.3103,0.0028209,0.37745,0.068614,0.27087,0.28978,3.0861,0.39492,6.0229,9.928
503,883:R_b255PQj1bstkMjD,4,3.7204,0.001,0.41125,0.051357,0.60946,0.3569,2.2878,-0.090179,5.4213,9.9934
504,883:R_b255PQj1bstkMjD,5,6.9927,0.0010027,0.40862,0.11797,0.25043,0.40331,2.83,1.8949,9.7007,9.1529
505,884:R_1GV2s0YumCvk7mL,1,2.2531,0.0010017,0.10298,0.05006,0.71315,0.15746,1.2788,0.71685,3.0299,10
506,884:R_1GV2s0YumCvk7mL,2,9.7274,0.0011203,0.018781,0.077832,0.34098,0.21922,1.582,0.33574,3.6902,9.9865
507,884:R_1GV2s0YumCvk7mL,3,10,0.0043309,1.4532e-06,0.05,0.46652,0.26598,1.6909,-0.27264,4.319,10
508,884:R_1GV2s0YumCvk7mL,4,10,0.0011069,0.029809,0.051702,0.35168,0.47421,1.5549,0.24756,3.642,5.6598
509,884:R_1GV2s0YumCvk7mL,5,5.2621,0.001,0.12861,0.05,0.35561,0.14042,1.8388,0.17343,4.8925,9.9713
510,889:R_1lbZpf1sOuV5qV6,1,3.0159,0.11847,0.29452,0.066029,1.0929,0.18103,0.89603,0.10752,5.2732,9.9999
511,889:R_1lbZpf1sOuV5qV6,2,2.2159,0.021006,0.30832,0.053253,1.0914,-0.0056278,0.97867,-0.03211,5.0294,9.9028
512,889:R_1lbZpf1sOuV5qV6,3,1.0675,0.045434,0.35865,0.050011,0.85236,0.68389,0.8745,-0.47004,4.3171,10
513,889:R_1lbZpf1sOuV5qV6,4,2.9224,0.12252,0.2826,0.050538,1.2813,0.55023,0.90265,0.16155,4.5144,9.9428
514,889:R_1lbZpf1sOuV5qV6,5,1.9843,0.66215,0.41204,0.057476,0.94372,0.45125,0.81585,0.16159,4.3251,9.305
515,890:R_3k6BHPoEBivOVoU,1,9.8823,0.48082,0.53488,0.056431,0.41667,0.64576,2.7853,1.8991,7.9757,6.1674
516,890:R_3k6BHPoEBivOVoU,2,3.9584,0.0025658,0.29586,0.074322,0.6866,0.46974,1.6639,1.5424,4.0868,9.0073
517,890:R_3k6BHPoEBivOVoU,3,4.9698,0.0039774,0.42112,0.058481,0.60544,0.51491,1.3296,0.87235,3.7361,9.9917
518,890:R_3k6BHPoEBivOVoU,4,9.0861,0.0029492,0.19921,0.1635,0.36654,0.74086,1.3741,0.81207,3.4645,9.6633
519,890:R_3k6BHPoEBivOVoU,5,3.8956,0.0015327,0.16,0.1235,0.41172,0.67601,1.5526,0.60471,3.2968,9.9599
520,891:R_4ZvxGd3B7j8Ow4F,1,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,5
521,891:R_4ZvxGd3B7j8Ow4F,2,2.0332,0.0091323,0.38206,0.078643,1.1356,0.6914,1.4605,-0.17533,4.518,9.8962
522,891:R_4ZvxGd3B7j8Ow4F,3,4.261,0.0010743,0.33212,0.071079,1.0079,0.54313,1.2658,-0.096719,4.7038,10
523,891:R_4ZvxGd3B7j8Ow4F,4,1.2409,0.0010335,0.30891,0.054571,0.49772,0.51257,1.6165,-0.11767,4.4663,9.7006
524,891:R_4ZvxGd3B7j8Ow4F,5,1.824,0.0010001,0.37831,0.069479,0.59936,0.71345,1.5672,-0.51524,5.9846,9.5128
525,892:R_2s1049Oc450dUTh,1,5.0328,0.0010794,0.24053,0.050597,0.25012,0.51962,1.8244,0.7877,6.494,9.9797
526,892:R_2s1049Oc450dUTh,2,0.82057,0.0011474,0.31136,0.05001,0.4509,0.67924,1.2314,1.0785,4.1169,9.5812
527,892:R_2s1049Oc450dUTh,3,7.0839,0.99454,0.12219,0.062912,0.26741,0.5982,1.2079,0.77311,7.5865,9.9977
528,892:R_2s1049Oc450dUTh,4,3.1564,0.0010058,0.34652,0.051036,0.32131,0.76687,1.2613,0.2465,3.4406,9.9976
529,892:R_2s1049Oc450dUTh,5,3.5767,0.0011089,0.49476,0.065781,0.30641,0.71526,2.685,0.51181,6.9671,9.771
530,893:R_0UL4gyg02Zovjjz,1,2.0667,0.0018575,0.28716,0.05072,0.85184,1.1115,0.72214,-0.47518,4.3844,9.5606
531,893:R_0UL4gyg02Zovjjz,2,2.7358,0.0012816,0.31627,0.05,0.87627,1.0849,0.80365,-0.42489,3.923,9.9949
532,893:R_0UL4gyg02Zovjjz,3,3.7864,0.0010294,0.27899,0.07361,1.2207,1.2581,0.75866,-0.054243,3.9194,9.9998
533,893:R_0UL4gyg02Zovjjz,4,4.8284,0.0010022,0.44801,0.053591,1.0738,1.0891,1.0652,-1.1735,5.4051,9.9853
534,893:R_0UL4gyg02Zovjjz,5,2.6736,0.0080535,0.26827,0.050441,0.91833,1.2777,0.83134,-0.77791,3.8092,9.9296
535,A101:R_Q0Jd5lCBrQu5Dm9,1,1.5008,0.0014273,0.34385,0.054272,0.67763,0.85153,1.0401,-0.27675,4.2511,9.4872
536,A101:R_Q0Jd5lCBrQu5Dm9,2,1.327,0.043442,0.31055,0.067749,0.86482,1.042,0.95679,-0.0039477,3.7273,8.0993
537,A101:R_Q0Jd5lCBrQu5Dm9,3,1.9329,0.0010639,0.38766,0.052278,1.1861,0.70982,1.1267,0.1769,3.1022,6.5664
538,A101:R_Q0Jd5lCBrQu5Dm9,4,2.9767,0.0076575,0.52235,0.050136,0.96496,1.0349,1.5786,-0.96022,5.8005,9.9611
539,A101:R_Q0Jd5lCBrQu5Dm9,5,1.8639,0.0010275,0.39125,0.050099,0.89804,0.90766,1.2084,-0.3367,4.1887,9.6759
540,A103:R_3lJsCIPqfpqRhkf,1,2.0838,0.0010001,0.273,0.050134,0.84734,1.3447,1.022,0.60706,4.5944,9.9723
541,A103:R_3lJsCIPqfpqRhkf,2,2.5503,0.0016823,0.19687,0.050015,1.2071,1.4341,0.70036,0.53187,3.6892,9.9017
542,A103:R_3lJsCIPqfpqRhkf,3,3.4308,0.001,0.15861,0.05,0.86684,1.2981,0.66363,-0.63278,3.6818,10
543,A103:R_3lJsCIPqfpqRhkf,4,1.2601,0.001006,0.34724,0.050167,0.77112,1.3093,1.5083,1.0307,4.506,9.9678
544,A103:R_3lJsCIPqfpqRhkf,5,2.8221,0.001,0.31598,0.05,1.0721,1.4287,1.0915,0.58832,5.2555,10
545,A1046:R_2PyWOmUGyUGZUEJ,1,6.1466,0.0010087,0.04883,0.050927,0.79569,0.84749,0.96928,-0.2562,3.5779,8.4561
546,A1046:R_2PyWOmUGyUGZUEJ,2,6.6188,0.0010274,0.16688,0.050118,0.89845,0.76868,0.96211,-0.2227,4.609,9.7862
547,A1046:R_2PyWOmUGyUGZUEJ,3,9.6273,0.0010315,0.22871,0.050141,0.64123,0.82482,1.8209,0.20692,5.3772,7.0022
548,A1046:R_2PyWOmUGyUGZUEJ,4,9.9961,0.0010199,0.29748,0.051309,0.79903,0.74087,1.45,-0.26583,6.39,8.3412
549,A1046:R_2PyWOmUGyUGZUEJ,5,7.2831,0.001005,0.20652,0.059358,0.64843,0.71739,1.1307,-0.18218,5.5322,9.9762
550,A1052:R_787p5urRmH36oyR,1,0.79402,0.046485,0.21054,0.073888,0.69576,0.79487,0.91289,0.25175,4.7539,9.526
551,A1052:R_787p5urRmH36oyR,2,9.9463,1,0.40669,0.05,0.60763,0.41132,1.8531,0.68992,8.8499,4.4679
552,A1052:R_787p5urRmH36oyR,3,0.50626,0.001,0.23495,0.055618,0.82798,0.59303,0.94338,0.090081,4.9491,10
553,A1052:R_787p5urRmH36oyR,4,9.9223,0.9108,0.28736,0.05043,0.60713,0.57913,1.5697,0.3802,6.9742,9.8394
554,A1052:R_787p5urRmH36oyR,5,0.60436,0.015426,0.19858,0.061278,0.9636,0.46342,0.78507,0.19121,3.5679,10
555,A1068:R_wRzI7YBAT4B6vrb,1,8.8692,0.0033728,0.31629,0.11949,0.43001,0.51751,1.4069,1.7374,3.4116,8.3869
556,A1068:R_wRzI7YBAT4B6vrb,2,1.0169,0.61198,0.28396,0.060275,0.50404,0.68245,1.3572,1.1235,4.8824,9.8125
557,A1068:R_wRzI7YBAT4B6vrb,3,0.93009,0.0041139,0.3988,0.050812,0.71342,0.25405,1.0284,1.3749,3.5674,9.9883
558,A1068:R_wRzI7YBAT4B6vrb,4,3.288,0.0016116,0.32983,0.052126,0.25,0.36606,0.62515,1.3826,4.7016,10
559,A1068:R_wRzI7YBAT4B6vrb,5,6.7517,0.0076676,0.39076,0.050007,0.64704,0.43322,0.97915,1.3603,4.0133,6.117
560,A1083:R_0OFsszTuxG152et,1,9.5182,0.0010141,0.58082,0.050012,0.74971,1.0194,0.94989,-1.0377,6.1754,10
561,A1083:R_0OFsszTuxG152et,2,4.9908,0.0012242,0.3373,0.05,0.76866,0.72048,0.66926,-1.0905,4.8925,10
562,A1083:R_0OFsszTuxG152et,3,1.6578,0.0042723,0.18967,0.050364,0.75913,0.75066,0.69174,-0.49501,4.3667,9.9924
563,A1083:R_0OFsszTuxG152et,4,1.5383,0.0016875,0.1906,0.051107,0.83493,0.8615,0.80922,0.13139,3.6714,9.9988
564,A1083:R_0OFsszTuxG152et,5,2.5068,0.0011055,0.2781,0.052024,0.90807,0.82738,0.82678,-0.45725,4.5956,9.8087
565,A1084:R_2e2JcZRGwBBrLuc,1,3.1867,0.0012321,0.42343,0.050559,1.0251,0.81651,0.51634,0.92134,5.2108,9.4713
566,A1084:R_2e2JcZRGwBBrLuc,2,0.95321,0.0011832,0.2952,0.050016,0.68807,0.8453,0.53324,0.89359,4.5105,9.7955
567,A1084:R_2e2JcZRGwBBrLuc,3,9.9518,0.0010135,0.37612,0.051088,0.90905,1.0934,0.17508,0.73668,4.3538,8.9875
