subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
150:R_3ilNhJufw9u0JJr,1,3.1694,0.017422,0.36768,0.058408,1.0522,0.80811,1.0828,0.13672,3.9539,9.9463,0.36768,0.5071075927796874,2.26919,-53
150:R_3ilNhJufw9u0JJr,2,2.7165,0.0010255000000000002,0.38971999999999996,0.086582,0.31506,0.8512299999999999,1.1183,-0.5321600000000001,3.742,9.591000000000001,0.38971999999999996,0.455481746642536,7.17939,-53
150:R_3ilNhJufw9u0JJr,3,2.1025,0.0010245999999999999,0.4151,0.05,0.63255,0.76431,0.77272,0.085049,3.6657,9.8703,0.4151,0.5547010310219943,7.00726,-53
150:R_3ilNhJufw9u0JJr,4,2.3361,0.004397,0.33319,0.072806,0.66538,0.8274100000000001,1.3397,0.5273800000000001,3.6835,9.9997,0.33319,0.5539541177703204,4.69615,-53
150:R_3ilNhJufw9u0JJr,5,9.8992,0.0039182999999999996,0.59411,0.050376,1.0401,0.8772200000000001,2.1622,-1.3197,7.9161,6.6677,0.59411,0.468343008541841,3.8654,-53
152:R_XEQd4AtPvWuAWnT,1,1.8771,0.022308,0.41656000000000004,0.058539999999999995,0.9392,0.9199700000000001,1.2184,-0.79564,4.0889999999999995,8.8326,0.41656000000000004,0.45107173225086467,2.99128,7
152:R_XEQd4AtPvWuAWnT,2,1.1652,0.023541,0.40993999999999997,0.050731,0.89165,0.84177,1.1552,0.16373,4.1393,9.7751,0.40993999999999997,0.5315116489378654,3.81498,7
152:R_XEQd4AtPvWuAWnT,3,2.2855,0.013721,0.30437,0.061480999999999994,1.0205,1.1832,1.1058,-0.073016,4.0864,9.9556,0.30437,0.4744914591598436,3.2751,7
152:R_XEQd4AtPvWuAWnT,4,1.3594,0.035701,0.37432,0.050066,0.92079,0.89685,0.8859799999999999,-0.27193,3.5789999999999997,8.7369,0.37432,0.48418719234548013,2.63324,7
152:R_XEQd4AtPvWuAWnT,5,2.0034,0.036558,0.3642,0.060006,1.1129,1.0559,1.1694,-0.3186,4.0637,10.0,0.3642,0.4586174479849524,2.28486,7
156:R_2TTetTXWqRwQOGb,1,0.38365,0.38861999999999997,0.5076,0.12969,1.0856,0.68507,1.1848,-1.4174,4.2061,9.4257,0.5076,0.40101308611789277,0.824188,-96
156:R_2TTetTXWqRwQOGb,2,0.58267,0.31084,0.39098,0.10622999999999999,1.361,0.57281,0.98614,-0.97231,3.9012,9.7016,0.39098,0.4015833443993902,0.933984,-96
156:R_2TTetTXWqRwQOGb,3,0.48745,0.23392,0.50308,0.059132000000000004,1.1715,0.47875,1.2593,-1.349,3.8316,9.7406,0.50308,0.3851360390603291,1.43408,-96
156:R_2TTetTXWqRwQOGb,4,8.9638,0.7986800000000001,0.37346,0.10743,1.5402,0.38459,0.82445,-4.2689,3.9130000000000003,8.4519,0.37346,0.22143712670693,0.009139,-96
156:R_2TTetTXWqRwQOGb,5,0.13352,0.21098000000000003,0.5000899999999999,0.050191,1.1881,0.5394899999999999,1.0923,-0.5713600000000001,3.5101,9.2781,0.5000899999999999,0.4404489824542143,2.08814,-96
166:R_9Nac2hjg6u7BlS1,1,5.2014,0.020347,0.50111,0.058027999999999996,0.97962,0.16741,1.4522,-0.55312,4.4899,9.7883,0.50111,0.4860002723117844,1.64725,-116
166:R_9Nac2hjg6u7BlS1,2,1.3068,0.021240000000000002,0.50513,0.051483,0.81714,0.21973,1.1865,-0.2002,3.4375,9.6924,0.50513,0.5327619496337297,3.24061,-116
166:R_9Nac2hjg6u7BlS1,3,1.8125,0.022137,0.35814,0.05,0.6078899999999999,0.11182,1.2708,0.099732,4.7603,9.3692,0.35814,0.6266304841425594,3.02461,-116
166:R_9Nac2hjg6u7BlS1,4,2.1383,0.01185,0.28784,0.06781000000000001,0.30737,-0.014648,1.6504,0.083008,4.0918,9.668,0.28784,0.5567196338785387,3.96146,-116
166:R_9Nac2hjg6u7BlS1,5,1.9143,0.014462000000000001,0.28864,0.075477,0.40181999999999995,0.34854,1.4774,0.07384600000000001,3.3921,9.9999,0.28864,0.5521607457809733,3.42722,-116
171:R_1Qck2ykGDls2DLz,1,5.2751,0.005945499999999999,0.38648000000000005,0.052633000000000006,0.8442,0.88489,1.1118,-0.029570999999999997,3.8766,6.942,0.38648000000000005,0.514657805493096,3.1519,-45
171:R_1Qck2ykGDls2DLz,2,1.8330000000000002,0.22280999999999998,0.23274,0.087986,0.64252,0.79169,1.3308,0.13856,2.8479,10.0,0.23274,0.4932907939731444,0.433564,-45
171:R_1Qck2ykGDls2DLz,3,3.0418,0.017813,0.28963,0.07272100000000001,0.96559,0.82665,1.2607,-0.28985,3.3863,8.9549,0.28963,0.4649642396556,2.2162,-45
171:R_1Qck2ykGDls2DLz,4,4.8945,0.001106,0.57465,0.054386000000000004,0.25092,0.79883,2.4579,-0.72412,4.4863,10.0,0.57465,0.4214432157121988,7.21622,-45
171:R_1Qck2ykGDls2DLz,5,2.262,0.023146,0.3422,0.057058000000000005,0.8639399999999999,0.77249,1.1629,-0.069522,3.3643,9.5306,0.3422,0.5002597600856592,2.24095,-45
175:R_2vjnTMhG0Bpa7wq,1,0.72896,0.050983,0.20586999999999997,0.05,0.9637100000000001,0.71838,0.91961,0.71104,4.099,9.9919,0.20586999999999997,0.5588648099808105,2.9707,85
175:R_2vjnTMhG0Bpa7wq,2,3.489,0.0010049,0.26882,0.050002,0.78833,0.73229,1.0243,0.040695999999999996,3.8603,9.9826,0.26882,0.5445267563707844,6.64082,85
175:R_2vjnTMhG0Bpa7wq,3,2.0099,0.020045,0.20001,0.050005,1.1997,0.80196,0.9977600000000001,0.39825,3.4979,9.9986,0.20001,0.4854571129315121,2.73898,85
175:R_2vjnTMhG0Bpa7wq,4,0.57333,0.93247,0.46033999999999997,0.05,0.81924,0.79314,1.1558,0.52945,5.211,9.967,0.46033999999999997,0.586283710795632,0.0394382,85
175:R_2vjnTMhG0Bpa7wq,5,6.9852,0.0011748,0.18152000000000001,0.05468200000000001,0.8385600000000001,0.8125100000000001,0.9333100000000001,0.18305,3.1371,9.8352,0.18152000000000001,0.5165333065182963,5.97171,85
179:R_2xV1IwgJyplwuvp,1,3.8197,0.45111999999999997,0.3877,0.28499,0.65527,1.0352,2.207,-3.1836,1.2305,1.3086,0.3877,0.1815694448594706,0.0791135,-180
179:R_2xV1IwgJyplwuvp,2,1.4878,0.0216,0.60077,0.05065,1.0713,-2.2763000000000002e-05,1.4221,-0.8557600000000001,4.6888,10.0,0.60077,0.4497198448903617,3.67864,-180
179:R_2xV1IwgJyplwuvp,3,4.4104,0.0010492000000000001,0.49105,0.10725,1.1194,-0.13547,1.3713,-7.9936,3.4128,9.8907,0.49105,0.14173396265896354,5.5127,-180
179:R_2xV1IwgJyplwuvp,4,8.6675,0.34775,0.40403,0.11143,1.1087,0.62434,1.159,-1.0934,4.2206,6.1992,0.40403,0.4251876105062272,0.0404232,-180
179:R_2xV1IwgJyplwuvp,5,3.8966,0.1553,0.34574,0.073515,1.1761,0.74432,0.85098,-1.3763,4.0742,6.4302,0.34574,0.39288090298830686,0.409467,-180
180:R_1OGFPUUh0z8rWBh,1,0.75736,0.1308,0.62141,0.05,1.839,0.34449,1.248,-2.0725,5.3494,9.6588,0.62141,0.31805892818760767,2.2504,-70
180:R_1OGFPUUh0z8rWBh,2,6.3768,0.33526999999999996,0.26206,0.056899,1.7881,0.3,0.8895700000000001,-2.5718,5.8062,9.9117,0.26206,0.3101696526070165,0.255874,-70
180:R_1OGFPUUh0z8rWBh,3,0.5000100000000001,0.25793,0.52582,0.088714,1.2795,0.24658000000000002,1.1975,-1.9714,5.1562,9.9158,0.52582,0.36545372495841244,1.35637,-70
180:R_1OGFPUUh0z8rWBh,4,0.10594,0.016173,0.34009,0.10163,1.0783,0.20174,0.8324799999999999,-1.2579,3.9627,9.9985,0.34009,0.40992207870892927,4.76166,-70
180:R_1OGFPUUh0z8rWBh,5,0.8956700000000001,0.041839,0.56079,0.082927,1.8572,0.58594,0.9326200000000001,-2.4512,5.0586,10.0,0.56079,0.3006309458340141,3.2264,-70
181:R_3fDgQlApbcv1n4e,1,2.2936,1.0,0.24766,0.05,1.3724,0.59885,0.71997,0.43161000000000005,3.4899,9.9999,0.24766,0.4783053764141443,0.0,219
181:R_3fDgQlApbcv1n4e,2,0.69135,0.9800399999999999,0.37351,0.050261,1.2357,0.52878,1.0499,0.52203,4.0473,8.9881,0.37351,0.50245616418819,0.0104706,219
181:R_3fDgQlApbcv1n4e,3,0.52318,0.001,0.37827,0.050394,1.3505,0.4989,0.96021,0.31068,4.1459,9.9751,0.37827,0.48209101408531313,4.99681,219
181:R_3fDgQlApbcv1n4e,4,0.63457,0.47886000000000006,0.19425,0.050035,1.0679,0.61453,0.94768,0.48202,4.2175,9.9923,0.19425,0.5405032337377893,0.508665,219
181:R_3fDgQlApbcv1n4e,5,8.6465,0.87041,0.2704,0.055546000000000005,1.172,0.48623999999999995,0.8989299999999999,0.39297,4.8471,9.2528,0.2704,0.5269547366603153,0.00213426,219
182:R_3NEgCFlK1BFSmdZ,1,0.10042999999999999,0.12909,0.25015,0.05,1.0289,0.1542,1.2875,0.12559,3.7372,10.0,0.25015,0.51800772367391,2.80049,319
182:R_3NEgCFlK1BFSmdZ,2,0.21808000000000002,0.080636,0.29553,0.050174,1.3419999999999999,0.097442,1.1197,-0.11045,3.6908,9.9997,0.29553,0.4509859344440574,2.90638,319
182:R_3NEgCFlK1BFSmdZ,3,0.1,0.0014125,0.42641999999999997,0.050024,1.7608,0.13982999999999998,1.4814,0.007457699999999999,4.6082,9.9911,0.42641999999999997,0.3855942086751661,5.00306,319
182:R_3NEgCFlK1BFSmdZ,4,0.39108000000000004,0.0010109,0.2814,0.050729,1.2455,-0.18625,1.2252,-0.1764,4.144,9.9645,0.2814,0.4562336574173335,4.7332,319
182:R_3NEgCFlK1BFSmdZ,5,0.8147300000000001,0.014253,0.32441,0.060798000000000005,1.4352,-0.064583,1.3511,-0.034818,4.4853,9.9841,0.32441,0.43413740734075085,3.96293,319
183:R_2uPQbPniskmS0Ep,1,9.9837,0.9999600000000001,0.60125,0.050109,0.98829,0.14624,3.3174,-7.4447,9.9105,7.9105,0.60125,0.2907704065086993,0.0,198
183:R_2uPQbPniskmS0Ep,2,1.9989,0.6320899999999999,0.19995,0.05,1.2002,0.80078,1.001,0.40039,3.5010000000000003,10.0,0.19995,0.48542674298094296,0.100182,198
183:R_2uPQbPniskmS0Ep,3,4.2548,0.78922,0.43041,0.053814,0.90551,0.058931,1.4424,0.060492,4.7337,9.687999999999999,0.43041,0.5497195108463184,0.0130974,198
183:R_2uPQbPniskmS0Ep,4,9.6184,0.9999899999999999,0.3291,0.067077,0.81066,0.10278,1.3319,-0.6581100000000001,5.5279,9.9976,0.3291,0.5295994485487038,0.0,198
183:R_2uPQbPniskmS0Ep,5,2.3323,0.9970600000000001,0.38926,0.050579,0.99485,0.42523,1.2049,-1.0279,4.6481,9.9184,0.38926,0.45700454687443026,0.000401313,198
187:R_3oHOHstFKN4HiLA,1,2.4534,0.99972,0.27956,0.05,1.1979,-0.6228,1.1322,0.16915999999999998,4.9594,8.9612,0.27956,0.4631295676341396,3.6483e-05,66
187:R_3oHOHstFKN4HiLA,2,0.14234000000000002,0.98654,0.30424,0.051789,0.9989,-0.4396,1.472,0.22557,4.909,9.9692,0.30424,0.5121441664391793,0.0111273,66
187:R_3oHOHstFKN4HiLA,3,2.6189999999999998,0.38591,0.30174,0.07883,1.1314,-0.45326000000000005,1.2928,0.0063992,4.6172,10.0,0.30174,0.4750187977728464,0.24015,66
187:R_3oHOHstFKN4HiLA,4,1.7445,0.038497,0.1798,0.050395,1.1117,-0.53803,1.1053,0.49793000000000004,3.8176,9.2366,0.1798,0.4792169992125471,2.1467,66
187:R_3oHOHstFKN4HiLA,5,0.6976399999999999,0.054451,0.16005,0.051023,0.98361,-0.53693,1.0739,0.12504,4.5544,9.974,0.16005,0.5044653548655693,2.99051,66
192:R_1LeQOpZ9pat1k7D,1,5.8398,0.0024486,0.47167,0.05,1.8687,0.96434,0.56709,0.75954,4.2093,8.3018,0.47167,0.39552986165666704,5.07041,141
192:R_1LeQOpZ9pat1k7D,2,2.6048,0.027913,0.22796999999999998,0.05,1.0521,0.71655,0.45532,0.8032199999999999,3.2507,7.5,0.22796999999999998,0.5220829572758077,1.73747,141
192:R_1LeQOpZ9pat1k7D,3,4.2179,0.0010007999999999998,0.36122,0.059056,0.8992100000000001,0.7578,0.45326000000000005,0.8865799999999999,5.0591,9.8205,0.36122,0.5699560724891386,6.47578,141
192:R_1LeQOpZ9pat1k7D,4,4.5153,0.0010115,0.56124,0.05038,1.1964,0.6829999999999999,0.88361,0.63584,5.7217,7.0834,0.56124,0.52405192695452,7.19248,141
192:R_1LeQOpZ9pat1k7D,5,1.1440000000000001,0.0010000999999999999,0.24388,0.050753,0.65056,0.82165,0.75668,1.0674,3.7721,10.0,0.24388,0.58960181437973,9.8195,141
194:R_24rdiskqYQc7BsO,1,0.22116,0.068723,0.48306000000000004,0.056039,1.3313,0.84377,0.89175,0.24577,3.963,9.986,0.48306000000000004,0.4727075870342331,3.61468,144
194:R_24rdiskqYQc7BsO,2,9.9061,0.91091,0.3004,0.070713,1.1177,0.68662,1.0069,-0.023780000000000003,6.8604,9.6096,0.3004,0.5225950092301692,0.00238964,144
194:R_24rdiskqYQc7BsO,3,10.0,0.9587,0.24406,0.050709,1.4383,0.90251,0.50197,0.15621,3.8033,8.4123,0.24406,0.4591462858310854,0.000328347,144
194:R_24rdiskqYQc7BsO,4,0.6391399999999999,0.0020283000000000002,0.3557,0.10042999999999999,1.7587,0.9939399999999999,0.67379,-0.54766,4.2918,9.5219,0.3557,0.4024631101344361,4.01585,144
194:R_24rdiskqYQc7BsO,5,0.10343,0.16981,0.33121999999999996,0.05,1.4406,0.6349199999999999,0.5667300000000001,0.0049457,4.0815,9.9998,0.33121999999999996,0.4683343137327394,2.183,144
196:R_0voL9dLPRpILrS9,1,6.1943,0.030376,0.60407,0.050075,1.3781,1.3113,0.9545,-0.5914699999999999,4.9223,4.1434,0.60407,0.43000434009151983,1.29969,-178
196:R_0voL9dLPRpILrS9,2,0.1,0.0010692,0.0011725,0.050401,3.0534,9.9788,9.9959,-2.4467,-4.9622,-9.9449,0.0011725,0.05259576380056183,20.6758,-178
196:R_0voL9dLPRpILrS9,3,4.7558,0.0039647,0.5826,0.06498999999999999,0.75233,0.68581,0.7387199999999999,0.011368000000000001,4.4207,9.8064,0.5826,0.5683358099825314,3.66505,-178
196:R_0voL9dLPRpILrS9,4,5.9086,0.10868,0.37427,0.07385900000000001,0.25024,1.626,2.2852,0.47363,6.6699,4.8145,0.37427,0.4879692030003835,1.05164,-178
196:R_0voL9dLPRpILrS9,5,4.8179,0.0052818000000000006,0.5260199999999999,0.19146,0.70822,1.0028,0.34103,-0.015581999999999999,4.7136,9.7073,0.5260199999999999,0.5202753345067439,2.82233,-178
197:R_bqny5leXGykyp0t,1,3.3637,0.99359,0.44575,0.23323000000000002,0.25006,0.83625,3.966,1.2342,9.594,9.7634,0.44575,0.558333344385567,0.00248085,-180
197:R_bqny5leXGykyp0t,2,5.1978,1.0,0.44603999999999994,0.30625,0.27368000000000003,0.65918,2.2852,-5.2441,5.8496,-3.0762,0.44603999999999994,0.25124933057092214,0.0,-180
197:R_bqny5leXGykyp0t,3,4.4021,0.18382,0.4391,0.16789,0.7512,0.39663000000000004,1.9737,0.85659,3.3554,2.5610000000000004,0.4391,0.5259358522192743,0.235078,-180
197:R_bqny5leXGykyp0t,4,6.4267,0.96367,0.40548,0.23196,0.25263,0.69092,2.8752,-2.8303,9.658,1.5017,0.40548,0.42563408489984983,0.00910252,-180
197:R_bqny5leXGykyp0t,5,3.5386,0.17544,0.53491,0.065194,0.25024,0.53223,3.6523,-0.12207,6.3721,2.168,0.53491,0.4701421450788491,0.815286,-180
199:R_D1Afhly6eOCY66B,1,9.7472,0.0012438,0.27084,0.051963999999999996,0.65294,-0.15408,2.1762,0.54067,6.7943,9.0906,0.27084,0.6166999103589403,7.04894,222
199:R_D1Afhly6eOCY66B,2,1.9353,0.048962,0.24677,0.060765999999999994,1.1103,0.45686000000000004,1.3468,0.6753399999999999,3.7078,8.6889,0.24677,0.5103450318126991,1.90799,222
199:R_D1Afhly6eOCY66B,3,9.9444,0.0010006,0.28811,0.052609,0.60124,0.028123000000000002,2.2539,-0.054823000000000004,6.2293,9.9952,0.28811,0.5800873326566207,7.92178,222
199:R_D1Afhly6eOCY66B,4,9.9418,0.9620799999999999,0.21302,0.050211,0.547,0.46663999999999994,2.3353,1.3408,7.5493,9.9474,0.21302,0.6635766063225135,0.00696826,222
199:R_D1Afhly6eOCY66B,5,1.2357,0.0010066,0.27518000000000004,0.05025,0.96042,0.28625,1.2119,0.43213,3.3987,9.5996,0.27518000000000004,0.5470833678265471,8.46022,222
200:R_1NCzjmN3Hl5r3HF,1,3.2731,0.0040051,0.45121999999999995,0.077271,0.4047,0.57781,1.6825,-0.1799,3.4709,8.5112,0.45121999999999995,0.49586195189847326,4.80708,58
200:R_1NCzjmN3Hl5r3HF,2,9.2224,0.012010999999999999,0.61035,0.050225,1.1306,0.46387,1.2891,-0.33203,3.3496,10.0,0.61035,0.4531197627671928,1.9863,58
200:R_1NCzjmN3Hl5r3HF,3,4.512,0.23605,0.25953000000000004,0.13430999999999998,0.59813,1.0945,0.85075,-0.9545399999999999,4.8043,7.4426,0.25953000000000004,0.4623106097071447,0.195494,58
200:R_1NCzjmN3Hl5r3HF,4,9.9712,0.006611,0.75479,0.056939,1.442,0.61583,2.4311,-0.8514799999999999,4.5298,9.1538,0.75479,0.3641578739465392,2.8108,58
200:R_1NCzjmN3Hl5r3HF,5,4.468,0.0083756,0.3182,0.050664999999999995,0.6592,0.33163000000000004,0.70449,0.067468,4.0747,9.9707,0.3182,0.621011522464629,2.88353,58
201:R_3kzZPXnjFGbpt30,1,6.4915,0.0010111,0.36494,0.057867999999999996,1.6418,0.58419,1.2314,1.078,4.8527,9.9997,0.36494,0.41342666890424223,7.13508,115
201:R_3kzZPXnjFGbpt30,2,1.3378,0.0010114,0.19802,0.052896000000000006,0.7713300000000001,0.37255,0.85121,0.3523,3.465,9.9368,0.19802,0.6103950011302336,8.08046,115
201:R_3kzZPXnjFGbpt30,3,4.1957,0.0010184,0.34855,0.08595599999999999,1.0103,0.70897,0.83219,0.19797,3.5369,9.9986,0.34855,0.5241987932773031,5.98358,115
201:R_3kzZPXnjFGbpt30,4,3.947,0.0047523,0.27246,0.1132,0.94385,0.6237,0.93815,0.76995,3.7057,9.9887,0.27246,0.5644757184107829,3.37018,115
