,subject,fold,1,2,3,4,5,6,7,8,9,10
380,810:R_2zjbTiTg8Eyyn0l,1,2.2564,0.0010529,0.27446,0.053383,0.61197,0.54898,0.65389,0.39121,3.3864,9.3229
381,810:R_2zjbTiTg8Eyyn0l,2,3.7083,0.0013526,0.31621,0.090939,1.1288,0.79339,0.65353,0.14523,4.3354,9.8784
382,810:R_2zjbTiTg8Eyyn0l,3,5.6042,0.0017101,0.48137,0.065912,1.5847,0.788,0.63323,-0.08035,4.136,6.7468
383,810:R_2zjbTiTg8Eyyn0l,4,19.605,0.0010393,0.65364,0.050406,2.8022,1.1913,1.0294,-2.7531,6.6805,9.4679
384,810:R_2zjbTiTg8Eyyn0l,5,3.9325,0.0030967,0.27374,0.11483,1.015,0.49023,0.93744,0.19209,4.6712,10
385,811:R_3qjkmgfPqGwc8Ds,1,4.7593,0.0017004,0.31127,0.055242,0.70841,0.48253,0.95749,-0.72648,4.2867,8.8374
386,811:R_3qjkmgfPqGwc8Ds,2,4.7598,0.0030348,0.26714,0.050298,1.0558,0.73215,0.56505,0.52124,3.4776,9.97
387,811:R_3qjkmgfPqGwc8Ds,3,2.2334,0.002686,0.16454,0.05,0.88963,0.67473,0.76294,0.79125,3.1126,9.9858
388,811:R_3qjkmgfPqGwc8Ds,4,4.3656,0.0038033,0.36308,0.050186,1.1262,0.62037,1.0125,0.87406,4.1911,9.028
389,811:R_3qjkmgfPqGwc8Ds,5,4.0512,0.0077393,0.21792,0.050445,0.93339,1.0405,0.72634,0.54045,4.1459,8.6826
390,814:R_3g7L4XGVMxJRB0Y,1,18.24,0.99999,0.56083,0.062217,1.2244,0.37914,2.3349,0.31695,9.1525,9.8696
391,814:R_3g7L4XGVMxJRB0Y,2,3.6362,0.99916,0.39339,0.060363,1.0099,0.28124,0.89766,0.48341,3.7976,9.9658
392,814:R_3g7L4XGVMxJRB0Y,3,1.1215,0.10507,0.26904,0.05,1.283,0.70312,1.001,0.17578,3.6426,9.9854
393,814:R_3g7L4XGVMxJRB0Y,4,0.33648,0.44813,0.39236,0.058385,1.1653,0.40776,0.91879,0.21301,3.336,8.6311
394,814:R_3g7L4XGVMxJRB0Y,5,0.79775,0.84308,0.42029,0.050637,0.97979,0.47901,1.2114,0.44646,5.288,9.9442
395,832:R_xlnbFfl5i6Zgz5v,1,9952.4,0.99986,0.6157,0.0501,0.81025,-0.33764,3.1084,-0.49154,6.7727,7.5018
396,832:R_xlnbFfl5i6Zgz5v,2,10.589,0.4364,0.3225,0.05935,2.1804,-0.56027,1.2811,-0.75396,4.0965,7.3329
397,832:R_xlnbFfl5i6Zgz5v,3,0.17491,0.51913,0.35294,0.055409,1.1329,-0.29666,1.1576,-0.035407,3.0849,9.9937
398,832:R_xlnbFfl5i6Zgz5v,4,2.4532,0.727,0.26028,0.082592,0.93739,-1.123,1.2296,-0.036014,3.5346,9.127
399,832:R_xlnbFfl5i6Zgz5v,5,14.676,0.99949,0.54351,0.11949,0.78992,-0.26871,3.0945,-2.1213,6.8278,9.9282
400,833:R_1IsH6cT55Ys9Qu4,1,9337.9,0.99492,0.62122,0.050925,0.73229,0.10981,2.9721,-2.0109,9.932,9.9495
401,833:R_1IsH6cT55Ys9Qu4,2,101.68,0.80946,0.48907,0.12562,1.016,-0.13694,1.6017,0.71064,6.0956,6.8734
402,833:R_1IsH6cT55Ys9Qu4,3,168.47,0.64216,0.21849,0.051765,1.0544,0.33024,1.3186,-0.14224,7.0318,9.786
403,833:R_1IsH6cT55Ys9Qu4,4,2.3928,0.43323,0.22412,0.05,1.3599,0.44434,0.6543,0.14648,2.8467,8.9258
404,833:R_1IsH6cT55Ys9Qu4,5,0.26419,0.0058798,0.37228,0.10242,1.3832,0.25084,0.94997,0.082711,3.6818,9.9045
405,834:R_30ppJhWfEZIOoSi,1,1.398,1,0.49292,0.05,1.0515,0.35156,0.97168,-7.6025,4.0576,9.7461
406,834:R_30ppJhWfEZIOoSi,2,2.6538,0.85536,0.37958,0.13372,1.5359,0.074806,0.7607,-2.8412,3.0982,9.6111
407,834:R_30ppJhWfEZIOoSi,3,7.6883,0.81794,0.41537,0.065715,1.676,0.68289,0.99543,-5.4043,3.4839,10
408,834:R_30ppJhWfEZIOoSi,4,0.10955,0.001,0.51845,0.1203,1.7377,-0.24815,1.0404,-2.1487,3.8452,8.2022
409,834:R_30ppJhWfEZIOoSi,5,1.3492,0.0011114,0.33608,0.12466,1.4964,0.14158,1.0036,-1.6325,3.4592,9.8775
410,842:R_3jciZNiYxaSffqd,1,0.82263,0.0020361,0.31513,0.054225,0.59216,1.1905,1.061,0.52414,3.6091,9.9851
411,842:R_3jciZNiYxaSffqd,2,0.5195,0.0010017,0.37385,0.050206,0.53584,0.94448,1.1663,0.15254,3.7175,9.9994
412,842:R_3jciZNiYxaSffqd,3,0.69212,0.0017769,0.44831,0.0501,0.61856,1.2336,1.306,0.54196,3.825,8.5841
413,842:R_3jciZNiYxaSffqd,4,0.80982,0.0010032,0.41124,0.050337,0.63329,0.98162,1.1012,0.47432,4.6603,9.9699
414,842:R_3jciZNiYxaSffqd,5,0.51601,0.0072832,0.35751,0.05,0.60851,1.1804,1.2565,0.42859,4.3602,9.9978
415,844:R_2D6PtBpvztH0yVh,1,6.1933,0.15345,0.68672,0.41503,0.62645,2.0759,2.5345,-6.5102,6.4092,-2.364
416,844:R_2D6PtBpvztH0yVh,2,1.4789,0.023391,0.52807,0.13512,0.69149,0.25927,1.0694,0.41176,3.6172,9.022
417,844:R_2D6PtBpvztH0yVh,3,5.7766,0.264,0.42003,0.081563,0.89397,1.2263,1.3963,0.033778,5.0435,6.1597
418,844:R_2D6PtBpvztH0yVh,4,10.372,0.007491,0.69474,0.052237,1.2979,0.80262,1.1154,-1.1106,6.8576,-8.6872
419,844:R_2D6PtBpvztH0yVh,5,6.5268,0.28252,0.66345,0.05,1.0607,0.57983,1.5991,-0.15381,6.2024,7.3303
420,846:R_z1hBUlYMwkfdbGh,1,1.9161,0.030763,0.30531,0.084337,0.57771,0.62168,0.8547,0.4332,3.3681,9.9862
421,846:R_z1hBUlYMwkfdbGh,2,1.7601,0.012183,0.35682,0.052137,0.59146,0.47097,1.0337,0.68128,3.4488,9.9995
422,846:R_z1hBUlYMwkfdbGh,3,2.6708,0.17381,0.20103,0.051558,0.36068,0.41257,0.80757,0.15185,3.8699,9.9996
423,846:R_z1hBUlYMwkfdbGh,4,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
424,846:R_z1hBUlYMwkfdbGh,5,2.8688,0.0014715,0.4034,0.051277,0.75603,0.83786,0.5732,0.20835,4.1037,9.9896
425,849:R_1im5d5ENT1vk0Xm,1,4.6609,0.0091109,0.32685,0.068861,1.0062,0.29959,0.93438,0.011263,3.9358,7.1031
426,849:R_1im5d5ENT1vk0Xm,2,9.7338,0.0010343,0.74536,0.051195,1.6023,1.084,1.4258,1.0254,5.4785,5.6592
427,849:R_1im5d5ENT1vk0Xm,3,3.3813,0.021855,0.33782,0.050677,1.0644,0.48864,0.88126,0.57361,3.8986,8.3889
428,849:R_1im5d5ENT1vk0Xm,4,4.8509,0.0035895,0.58736,0.060862,0.80563,0.24727,1.0027,-0.042153,4.8571,10
429,849:R_1im5d5ENT1vk0Xm,5,1.3477,0.054765,0.27797,0.05019,0.25,0.424,1.2048,0.12886,4.6674,9.9999
430,856:R_3EEYoLyNN9SpuuT,1,0.87791,0.054488,0.21644,0.050086,0.95012,0.46808,0.70208,-0.52558,3.5807,9.8496
431,856:R_3EEYoLyNN9SpuuT,2,0.46198,0.0025707,0.16065,0.050165,0.75416,0.54738,0.79268,-1.0925,3.8977,10
432,856:R_3EEYoLyNN9SpuuT,3,0.50509,0.0099654,4.373e-05,0.050165,0.75988,0.49596,0.50298,-0.63013,3.6811,9.9783
433,856:R_3EEYoLyNN9SpuuT,4,0.90927,0.0011036,0.053627,0.0547,0.88105,0.49966,0.58194,-0.6672,3.6163,9.7966
434,856:R_3EEYoLyNN9SpuuT,5,22.26,0.0052403,2.3127e-05,0.05,0.46518,0.5703,0.45717,-1.4161,3.0228,9.958
435,858:R_3NR4vGxEweQ74vU,1,0.7183,0.058864,0.27332,0.050093,0.97163,0.47677,1.0141,0.47085,4.0704,9.9607
436,858:R_3NR4vGxEweQ74vU,2,9713.1,0.99981,0.37128,0.050197,0.66421,0.86875,2.0703,1.4167,8.0479,0.39325
437,858:R_3NR4vGxEweQ74vU,3,1.2234,0.19616,0.26273,0.063252,1.008,0.39189,0.91731,0.49661,4.0846,8.9554
438,858:R_3NR4vGxEweQ74vU,4,35.492,0.99583,0.29236,0.067025,0.76787,0.76581,1.3717,0.69269,6.3212,5.0415
439,858:R_3NR4vGxEweQ74vU,5,0.21505,0.0012208,0.28291,0.05,1.1672,0.71631,0.82313,0.61498,3.7841,10
440,859:R_2TIcY7St40mDSbp,1,7.2957,0.0060935,0.52013,0.051168,0.8675,-0.25058,1.9622,1.2665,3.8593,9.574
441,859:R_2TIcY7St40mDSbp,2,1.5443,0.038139,0.27463,0.05609,0.54583,0.33789,0.89673,0.30488,2.7946,8.6449
442,859:R_2TIcY7St40mDSbp,3,3.3744,0.06577,0.3613,0.05204,0.80794,-0.035319,1.3165,0.94108,4.1714,9.9918
443,859:R_2TIcY7St40mDSbp,4,3.8728,0.015595,0.30614,0.11015,0.89607,0.2363,0.9922,0.34416,2.9345,9.9771
444,859:R_2TIcY7St40mDSbp,5,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
445,866:R_1gV06gSb8WYiLyG,1,4.0795,0.011364,0.36167,0.050142,0.83782,0.55082,0.73147,-0.46505,4.0143,10
446,866:R_1gV06gSb8WYiLyG,2,62.28,0.0010042,0.42015,0.17196,0.25043,0.242,2.7833,0.4502,5.6571,9.9999
447,866:R_1gV06gSb8WYiLyG,3,4.8541,0.0044148,0.39175,0.087546,1.0771,0.76316,0.68857,0.093711,3.3194,10
448,866:R_1gV06gSb8WYiLyG,4,79.504,0.015313,0.44897,0.16483,0.59448,0.68359,0.81055,0.18066,4.1064,9.4678
449,866:R_1gV06gSb8WYiLyG,5,3.3331,0.0093904,0.42425,0.05017,1.1099,0.88848,1.0876,-0.012707,3.1387,9.9941
450,868:R_3fr4BoB7aWIvPgR,1,1.1572,0.011124,0.27235,0.06132,0.89231,0.35157,0.79193,0.37055,3.4533,9.3242
451,868:R_3fr4BoB7aWIvPgR,2,1.4835,0.089247,0.44293,0.05,0.94136,0.3551,1.1299,0.43936,3.7486,9.5056
452,868:R_3fr4BoB7aWIvPgR,3,1.1685,0.25347,0.23487,0.054164,0.87704,0.45555,1.0581,0.25116,4.4802,10
453,868:R_3fr4BoB7aWIvPgR,4,0.51856,0.52186,0.41717,0.05,0.87404,0.22635,1.0977,0.57335,4.7361,9.6875
454,868:R_3fr4BoB7aWIvPgR,5,0.83177,0.0010813,0.26999,0.054448,1.1049,0.21403,0.71161,0.39062,3.2463,9.6594
455,869:R_1ISnTo9jrXyYo7m,1,5.3592,0.97284,0.26853,0.051752,0.34592,0.51008,1.5219,1.6052,6.5565,4.2102
456,869:R_1ISnTo9jrXyYo7m,2,6.3159,0.0013882,0.30813,0.050962,0.34892,0.060351,2.3603,1.2815,7.9131,9.8454
457,869:R_1ISnTo9jrXyYo7m,3,8.5531,1,0.29279,0.05,0.27805,0.72046,1.7201,2.0178,8.7576,7.9322
458,869:R_1ISnTo9jrXyYo7m,4,0.10025,0.013262,0.17993,0.051167,0.5299,0.66881,1.1294,1.1017,3.4383,9.6178
459,869:R_1ISnTo9jrXyYo7m,5,6.4052,0.002226,0.48071,0.050005,0.90967,0.61223,0.89854,0.85692,5.4966,10
460,870:R_2xVJtapsa8AgCqQ,1,0.27055,0.034348,0.20444,0.05,1.7574,0.27194,1.2891,-0.24107,3.9498,9.9999
461,870:R_2xVJtapsa8AgCqQ,2,0.30237,0.026005,0.27291,0.053834,1.896,-2.0624,1.3813,-0.58648,4.367,9.9409
462,870:R_2xVJtapsa8AgCqQ,3,0.54134,0.24317,0.21331,0.050003,1.4675,-0.6998,1.3728,-0.41472,4.2454,9.9245
463,870:R_2xVJtapsa8AgCqQ,4,166.11,1,0.25006,0.050923,1.3329,-0.14935,1.5246,-0.56119,4.8518,5.7578
464,870:R_2xVJtapsa8AgCqQ,5,0.22835,0.16606,0.13729,0.051842,1.441,-0.38371,1.1091,-0.22076,3.6571,9.9916
465,872:R_3qROiZsEr7Bcg5H,1,2.923,0.0022559,0.34373,0.10052,0.25003,0.066612,1.1658,-0.061744,2.7576,9.6751
466,872:R_3qROiZsEr7Bcg5H,2,3.6739,0.0050705,0.47188,0.051625,0.67161,0.63325,0.66163,-1.2634,4.4488,10
467,872:R_3qROiZsEr7Bcg5H,3,3.1567,0.0073996,0.46513,0.050315,0.95644,0.16023,1.1229,0.048639,4.4816,9.8224
468,872:R_3qROiZsEr7Bcg5H,4,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
469,872:R_3qROiZsEr7Bcg5H,5,1.1353,0.010442,0.34633,0.055945,0.50802,0.36207,1.0509,0.6193,3.1929,9.4941
470,874:R_1odMCxxk6eeEibU,1,1.8125,0.0035285,0.47522,0.050028,0.49383,0.48302,0.83272,0.50013,3.9571,9.9615
471,874:R_1odMCxxk6eeEibU,2,2.5664,0.029181,0.46916,0.14111,1.0486,0.75129,0.69962,0.24603,3.2479,9.9056
472,874:R_1odMCxxk6eeEibU,3,1.7475,0.046802,0.37365,0.05069,0.75212,0.48878,1.0651,0.85145,3.6514,9.9661
473,874:R_1odMCxxk6eeEibU,4,1.7408,0.053101,0.44931,0.14829,0.45469,0.60477,1.2637,0.54886,4.6548,8.1963
474,874:R_1odMCxxk6eeEibU,5,1.8599,0.029549,0.43124,0.051701,0.60861,0.21018,0.89471,0.65958,3.1026,9.7192
475,875:R_sRIghBHHMf7ejap,1,1.9219,0.046356,0.24167,0.063493,1.4046,-1.1178,1.1868,0.21371,3.408,9.9992
476,875:R_sRIghBHHMf7ejap,2,1.5045,0.025296,0.29949,0.062479,1.2759,-0.79573,1.2033,-0.3443,3.5997,9.9793
477,875:R_sRIghBHHMf7ejap,3,0.54156,0.0040817,0.33923,0.18004,1.7894,-0.67261,1.217,0.06958,2.5354,8.0786
478,875:R_sRIghBHHMf7ejap,4,1.4377,0.9613,0.3201,0.1288,1.4023,-0.28549,1.2068,0.16352,3.8076,9.9326
479,875:R_sRIghBHHMf7ejap,5,14.275,0.58448,0.39527,0.050723,1.136,-1.6395,1.5998,-0.27348,4.3973,9.2198
480,876:R_2EoXmGjYUQr2dur,1,158.61,0.43798,0.31732,0.068442,1.2121,-0.1102,1.9735,0.2925,8.1051,9.9779
481,876:R_2EoXmGjYUQr2dur,2,0.811,0.0068232,0.35189,0.050591,0.92652,0.39549,1.0651,0.10956,3.9956,9.8775
482,876:R_2EoXmGjYUQr2dur,3,0.96064,1,0.3316,0.05,0.87463,0.32318,0.91224,0.12051,4.2652,9.9963
483,876:R_2EoXmGjYUQr2dur,4,0.54,0.82611,0.30157,0.050203,0.85903,0.27701,0.94901,0.40912,3.7261,9.4793
484,876:R_2EoXmGjYUQr2dur,5,0.19989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
485,877:R_3OdnHFXpuFf8un0,1,7.2257,0.0019083,0.27067,0.05159,1.203,1.0801,0.6285,0.47284,3.7987,9.1079
486,877:R_3OdnHFXpuFf8un0,2,4.2687,0.001183,0.26829,0.058226,1.1327,1.0549,0.52834,0.39099,4.1366,9.435
487,877:R_3OdnHFXpuFf8un0,3,21.711,0.0062165,0.38114,0.062911,0.78468,1.0373,0.70271,-0.17407,6.2153,7.7529
488,877:R_3OdnHFXpuFf8un0,4,5.3606,0.013001,0.25095,0.08504,0.72902,0.861,0.88792,0.66866,4.4752,9.9977
489,877:R_3OdnHFXpuFf8un0,5,4.063,0.001018,0.12539,0.10451,1.0019,0.80798,0.75351,0.76051,2.6475,9.9883
490,878:R_1oj3N9paNMQNcBO,1,1.2341,0.9342,0.18898,0.052406,0.83026,0.57776,1.0612,0.45402,3.8198,9.9998
491,878:R_1oj3N9paNMQNcBO,2,0.30532,0.059636,0.0068508,0.051593,0.68793,0.27517,0.87011,0.11512,2.9498,9.9999
492,878:R_1oj3N9paNMQNcBO,3,0.87218,0.2473,0.15634,0.050994,0.80071,0.5462,0.90691,0.061886,3.2537,9.9654
493,878:R_1oj3N9paNMQNcBO,4,26.245,1,0.24754,0.051445,0.72647,0.7374,1.4011,0.72725,4.7081,9.6914
494,878:R_1oj3N9paNMQNcBO,5,0.1679,0.85947,0.4438,0.05,0.91422,0.57181,1.1062,0.46544,3.5722,9.9989
495,883:R_b255PQj1bstkMjD,1,2.9961,0.0050994,0.17651,0.06743,0.25024,0.57129,1.582,-0.60547,4.585,9.502
496,883:R_b255PQj1bstkMjD,2,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
497,883:R_b255PQj1bstkMjD,3,2.4797,0.030081,0.31708,0.055584,0.54748,0.4508,1.4427,-0.052542,3.7421,9.7262
498,883:R_b255PQj1bstkMjD,4,1.8091,0.0022491,0.3212,0.050488,0.35926,0.53254,1.6544,0.86682,4.303,9.9809
499,883:R_b255PQj1bstkMjD,5,1.8082,0.0011039,0.16821,0.050214,0.25344,0.45458,1.1357,0.27334,4.1388,9.998
500,884:R_1GV2s0YumCvk7mL,1,17.558,0.0010323,0.27832,0.073291,0.65514,0.56106,1.5006,-0.032859,4.8323,10
501,884:R_1GV2s0YumCvk7mL,2,10.155,0.0012491,0.22165,0.058088,0.74877,0.6294,1.2836,-0.46653,4.2803,8.9753
502,884:R_1GV2s0YumCvk7mL,3,5.7819,0.0024264,0.22271,0.052374,0.62843,0.80489,1.3432,0.055495,4.1118,6.7477
503,884:R_1GV2s0YumCvk7mL,4,27.087,0.0010356,0.32154,0.051795,0.26791,0.73231,2.1317,0.49352,4.5643,8.0754
504,884:R_1GV2s0YumCvk7mL,5,5.4084,0.006869,0,0.05,0.67651,0.68025,1.0896,0.082616,2.6095,8.4319
505,889:R_1lbZpf1sOuV5qV6,1,1.1798,0.10477,0.29889,0.0519,1.0979,0.49358,0.7323,0.405,3.9337,9.2719
506,889:R_1lbZpf1sOuV5qV6,2,1.466,0.035589,0.2175,0.05884,1.2967,0.59797,0.62806,0.14359,3.3938,9.9289
507,889:R_1lbZpf1sOuV5qV6,3,5.7458,0.30154,0.49716,0.059791,1.7078,0.7932,0.94983,0.41388,6.8242,9.9648
508,889:R_1lbZpf1sOuV5qV6,4,0.87385,0.028521,0.38936,0.050694,1.3051,0.48788,0.69127,0.46085,3.6087,9.9971
509,889:R_1lbZpf1sOuV5qV6,5,1.7833,0.060188,0.29136,0.055969,1.2121,0.72689,0.73386,0.32633,4.0687,9.9684
510,890:R_3k6BHPoEBivOVoU,1,105.14,0.0055864,0.64004,0.051998,1.2715,0.47702,1.1564,0.46016,4.5685,9.2036
511,890:R_3k6BHPoEBivOVoU,2,1.9567,0.01944,0.20027,0.05,0.45681,0.83559,1.0006,0.39033,3.499,9.9979
512,890:R_3k6BHPoEBivOVoU,3,4.5277,0.013676,0.41512,0.074109,0.98472,0.26258,1.0745,0.1142,3.1659,10
513,890:R_3k6BHPoEBivOVoU,4,11.027,0.0075884,0.41182,0.093715,0.34752,0.46613,1.4369,0.8022,3.7006,9.5652
514,890:R_3k6BHPoEBivOVoU,5,5.8524,0.0035605,0.31689,0.077954,0.47015,0.64331,0.99365,-0.21362,3.9734,10
515,891:R_4ZvxGd3B7j8Ow4F,1,1.5456,0.0042731,0.27324,0.065189,0.59564,0.4316,0.7123,-0.48193,4.5271,9.9377
516,891:R_4ZvxGd3B7j8Ow4F,2,1.6208,0.001097,0.2404,0.070586,0.82445,0.43817,0.88905,-0.061203,4.1786,10
517,891:R_4ZvxGd3B7j8Ow4F,3,1.7697,0.0042612,0.29571,0.056395,0.60023,0.87696,1.139,0.46335,6.4154,9.994
518,891:R_4ZvxGd3B7j8Ow4F,4,2.0371,0.0069527,0.38211,0.050631,1.0722,0.75341,0.85283,0.2076,3.9659,9.7905
519,891:R_4ZvxGd3B7j8Ow4F,5,3.8888,0.001302,0.33711,0.050042,0.45408,0.3283,0.91704,-0.56218,6.7917,6.7056
520,892:R_2s1049Oc450dUTh,1,4.8487,0.0010717,0.41392,0.050536,1.3165,0.86384,1.0289,0.73525,4.3069,9.2168
521,892:R_2s1049Oc450dUTh,2,4.4422,0.0011538,0.43152,0.073151,1.1688,0.85504,1.1939,1.1797,3.8421,6.7763
522,892:R_2s1049Oc450dUTh,3,5.6027,0.0029889,0.47855,0.05393,0.67383,0.88062,1.0832,0.58284,3.7381,9.8997
523,892:R_2s1049Oc450dUTh,4,4.7839,0.0023047,0.52231,0.068399,0.83669,1.0838,0.93464,0.67719,3.4803,9.5438
524,892:R_2s1049Oc450dUTh,5,0.77971,0.0057442,0.2283,0.05,0.26381,0.78787,1.0188,0.10268,4.3911,9.7727
525,893:R_0UL4gyg02Zovjjz,1,2.9338,0.0023578,0.39202,0.050183,0.93513,1.1821,0.64682,-0.28694,4.3403,7.0493
526,893:R_0UL4gyg02Zovjjz,2,3.6151,0.0092934,0.38312,0.05,1.0206,1.0934,0.68012,-0.1374,4.4092,9.7556
527,893:R_0UL4gyg02Zovjjz,3,3.2122,0.0010335,0.35348,0.050764,1.1773,1.3152,0.96785,0.50739,4.1664,8.5108
528,893:R_0UL4gyg02Zovjjz,4,1.8364,0.0013919,0.40304,0.05152,1.0832,1.2394,0.75546,0.058447,3.962,6.8487
529,893:R_0UL4gyg02Zovjjz,5,3.0437,0.0012733,0.33701,0.050077,1.2526,1.2328,0.75421,-0.47371,3.7166,8.1516
530,A101:R_Q0Jd5lCBrQu5Dm9,1,1.5538,0.005336,0.47992,0.050148,1.0767,0.74894,1.4971,0.24009,4.5969,9.9999
531,A101:R_Q0Jd5lCBrQu5Dm9,2,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,5
532,A101:R_Q0Jd5lCBrQu5Dm9,3,1.0942,0.11877,0.35375,0.05,0.88444,0.41669,1.1775,0.59374,4.4817,10
533,A101:R_Q0Jd5lCBrQu5Dm9,4,1.5005,0.031004,0.46104,0.052025,1.0829,0.20566,1.0963,0.13158,3.5609,9.6265
534,A101:R_Q0Jd5lCBrQu5Dm9,5,1.4028,0.062023,0.43527,0.05075,1.0797,0.64578,1.2223,-0.38014,4.4664,9.9998
535,A103:R_3lJsCIPqfpqRhkf,1,6.2187,0.001007,0.40259,0.050441,1.3169,0.93343,0.29434,-0.81786,3.7303,9.7631
536,A103:R_3lJsCIPqfpqRhkf,2,2.8704,0.001,0.33586,0.05,1.1026,0.89007,0.86813,-0.076944,3.7007,10
537,A103:R_3lJsCIPqfpqRhkf,3,22.714,0.001,0.33861,0.071179,0.92304,1.1354,0.9933,-1.7447,5.1678,10
538,A103:R_3lJsCIPqfpqRhkf,4,3.8856,0.0012627,0.25709,0.050003,1.2403,1.3491,0.54031,-1.1166,3.8321,10
539,A103:R_3lJsCIPqfpqRhkf,5,2.7632,0.0027878,0.28373,0.053555,1.0908,0.72025,0.87814,0.58504,4.1465,7.9902
540,A1046:R_2PyWOmUGyUGZUEJ,1,6.5001,0.0018618,0.16676,0.070053,0.92184,0.31421,0.89788,-0.34776,4.041,9.9912
541,A1046:R_2PyWOmUGyUGZUEJ,2,4.1695,0.005235,0.14288,0.050256,1.102,0.64618,0.95736,0.63984,4.5922,9.9672
542,A1046:R_2PyWOmUGyUGZUEJ,3,9.2361,0.0022444,0.27374,0.050941,0.56045,0.31594,1.6576,0.75956,6.1353,9.3513
543,A1046:R_2PyWOmUGyUGZUEJ,4,3.5028,0.002084,0.097145,0.050015,0.88153,0.21002,0.91168,0.37392,3.9607,9.3797
544,A1046:R_2PyWOmUGyUGZUEJ,5,24.801,0.0010146,0.45995,0.050001,1.0156,0.83904,1.0084,-1.4452,5.5165,5.9392
545,A1052:R_787p5urRmH36oyR,1,24.45,1,0.37063,0.051864,0.51658,0.99426,1.5068,1.011,9.3906,1.5584
546,A1052:R_787p5urRmH36oyR,2,0.57616,0.0057955,0.26788,0.076038,0.84908,0.61466,1.0588,0.73256,4.8689,9.5318
547,A1052:R_787p5urRmH36oyR,3,0.87591,0.040679,0.16385,0.050681,0.72479,1.0038,0.71959,0.35764,4.6103,9.9962
548,A1052:R_787p5urRmH36oyR,4,1.1243,0.0010114,0.24614,0.0501,0.81297,0.76179,0.79809,-0.23072,3.4648,9.9986
549,A1052:R_787p5urRmH36oyR,5,70.139,0.99927,0.27598,0.05,0.62239,0.44085,1.618,0.23845,9.7224,2.2446
550,A1068:R_wRzI7YBAT4B6vrb,1,3.7797,0.010091,0.38445,0.051043,0.80027,0.14731,1.47,1.5924,5.3358,9.9893
551,A1068:R_wRzI7YBAT4B6vrb,2,1.2402,0.0086122,0.33025,0.083849,0.58995,0.24331,1.0257,0.74677,4.0406,9.8644
552,A1068:R_wRzI7YBAT4B6vrb,3,9.4303,0.0022868,0.45294,0.11055,1.0386,-0.082951,0.88167,1.222,4.4345,9.9972
553,A1068:R_wRzI7YBAT4B6vrb,4,8.1314,0.0067765,0.41892,0.10697,0.59612,0.5576,0.84624,1.568,7.9406,8.967
554,A1068:R_wRzI7YBAT4B6vrb,5,17.019,0.015291,0.22212,0.11326,0.64489,0.11022,1.1773,1.3002,4.917,9.1944
555,A1083:R_0OFsszTuxG152et,1,1.2191,0.0058652,0.028296,0.050636,0.71483,0.66436,0.58642,-0.21437,3.5421,9.8335
556,A1083:R_0OFsszTuxG152et,2,1.5047,0.010008,0.10495,0.050603,0.73846,0.62734,0.59087,-0.027461,3.8062,9.9169
557,A1083:R_0OFsszTuxG152et,3,4.5413,0.0098551,0.14129,0.053897,0.95093,0.75707,0.49707,-0.95895,5.6257,9.9408
558,A1083:R_0OFsszTuxG152et,4,5.6225,0.0025689,0.21225,0.053388,0.34925,0.94239,-0.0093382,-0.61237,2.9823,6.4334
559,A1083:R_0OFsszTuxG152et,5,11.514,0.0015826,0.45307,0.05,0.90683,1.2804,0.89727,-1.6621,5.0275,10
560,A1084:R_2e2JcZRGwBBrLuc,1,9.9486,0.0070923,0.46877,0.053739,0.98257,0.87972,-0.87523,-0.018625,6.227,9.9983
561,A1084:R_2e2JcZRGwBBrLuc,2,209,0.0070658,0.28135,0.081217,0.85747,0.55668,0.21753,0.1512,4.1507,8.283
562,A1084:R_2e2JcZRGwBBrLuc,3,263.16,0.0037171,0.2981,0.11873,0.25374,0.19546,1.5552,1.6454,8.1461,9.8942
563,A1084:R_2e2JcZRGwBBrLuc,4,7.892,0.002238,0.34478,0.05,0.79901,0.50992,0.1424,-0.49484,4.9009,9.9182
564,A1084:R_2e2JcZRGwBBrLuc,5,32.085,0.017908,0.3074,0.052486,0.80526,0.13021,0.7333,-0.41923,8.6751,9.3523
565,A1088:R_21tsSKEkouatsIv,1,8.2916,0.0078492,0.42217,0.050357,1.3024,0.14549,0.36137,0.47118,4.6558,6.8086
566,A1088:R_21tsSKEkouatsIv,2,6.5098,0.0039996,0.4836,0.052171,0.99393,0.23603,0.91784,0.40842,4.9178,9.9745
567,A1088:R_21tsSKEkouatsIv,3,9.1914,0.010346,0.3048,0.072673,0.99806,0.44546,0.33421,0.59327,4.6855,7.449
568,A1088:R_21tsSKEkouatsIv,4,64.965,0.0057244,0.24684,0.054446,0.25036,0.32667,1.1958,1.7127,3.4062,9.999
569,A1088:R_21tsSKEkouatsIv,5,4.0995,0.0085103,0.19612,0.05,0.25155,0.10352,0.95512,0.71364,4.3226,7.3831
