subject,fold,nll
877-R_3OdnHFXpuFf8un0,4,98.36749999999998
877-R_3OdnHFXpuFf8un0,5,91.60399999999998
878-R_1oj3N9paNMQNcBO,1,80.8195
878-R_1oj3N9paNMQNcBO,2,84.06859999999999
878-R_1oj3N9paNMQNcBO,3,73.8102
878-R_1oj3N9paNMQNcBO,4,64.9218
878-R_1oj3N9paNMQNcBO,5,71.928
883-R_b255PQj1bstkMjD,1,123.64410000000001
883-R_b255PQj1bstkMjD,2,116.88089999999997
883-R_b255PQj1bstkMjD,3,106.48010000000004
883-R_b255PQj1bstkMjD,4,106.24200000000002
883-R_b255PQj1bstkMjD,5,114.6066
884-R_1GV2s0YumCvk7mL,1,101.9823
884-R_1GV2s0YumCvk7mL,2,81.10059999999999
884-R_1GV2s0YumCvk7mL,3,94.98610000000001
884-R_1GV2s0YumCvk7mL,4,71.2768
884-R_1GV2s0YumCvk7mL,5,111.29889999999997
889-R_1lbZpf1sOuV5qV6,1,73.55609999999999
889-R_1lbZpf1sOuV5qV6,2,92.19009999999999
889-R_1lbZpf1sOuV5qV6,3,101.1051
889-R_1lbZpf1sOuV5qV6,4,107.64289999999997
889-R_1lbZpf1sOuV5qV6,5,84.02509999999998
890-R_3k6BHPoEBivOVoU,1,108.8964
890-R_3k6BHPoEBivOVoU,2,98.19559999999998
890-R_3k6BHPoEBivOVoU,3,84.3617
890-R_3k6BHPoEBivOVoU,4,121.87289999999999
890-R_3k6BHPoEBivOVoU,5,105.3952
891-R_4ZvxGd3B7j8Ow4F,1,119.5551
891-R_4ZvxGd3B7j8Ow4F,2,93.08789999999998
891-R_4ZvxGd3B7j8Ow4F,3,91.12969999999999
891-R_4ZvxGd3B7j8Ow4F,4,99.48589999999997
891-R_4ZvxGd3B7j8Ow4F,5,117.38129999999997
892-R_2s1049Oc450dUTh,1,121.3703
892-R_2s1049Oc450dUTh,2,92.579
892-R_2s1049Oc450dUTh,3,100.00209999999998
892-R_2s1049Oc450dUTh,4,88.3051
892-R_2s1049Oc450dUTh,5,89.9782
893-R_0UL4gyg02Zovjjz,1,85.3459
893-R_0UL4gyg02Zovjjz,2,83.4122
893-R_0UL4gyg02Zovjjz,3,109.81099999999999
893-R_0UL4gyg02Zovjjz,4,76.71219999999998
893-R_0UL4gyg02Zovjjz,5,99.11729999999997
A101-R_Q0Jd5lCBrQu5Dm9,1,86.5581
A101-R_Q0Jd5lCBrQu5Dm9,2,95.5619
A101-R_Q0Jd5lCBrQu5Dm9,3,87.3668
A101-R_Q0Jd5lCBrQu5Dm9,4,70.2872
A101-R_Q0Jd5lCBrQu5Dm9,5,85.92020000000001
A103-R_3lJsCIPqfpqRhkf,1,75.9295
A103-R_3lJsCIPqfpqRhkf,2,76.2837
A103-R_3lJsCIPqfpqRhkf,3,102.34700000000002
A103-R_3lJsCIPqfpqRhkf,4,88.3707
A103-R_3lJsCIPqfpqRhkf,5,76.2347
A1046-R_2PyWOmUGyUGZUEJ,1,91.6711
A1046-R_2PyWOmUGyUGZUEJ,2,84.10979999999999
A1046-R_2PyWOmUGyUGZUEJ,3,107.05940000000001
A1046-R_2PyWOmUGyUGZUEJ,4,90.81599999999997
A1046-R_2PyWOmUGyUGZUEJ,5,88.7205
A1052-R_787p5urRmH36oyR,1,70.3661
A1052-R_787p5urRmH36oyR,2,55.321200000000005
A1052-R_787p5urRmH36oyR,3,83.80659999999999
A1052-R_787p5urRmH36oyR,4,88.13360000000002
A1052-R_787p5urRmH36oyR,5,75.14410000000002
A1068-R_wRzI7YBAT4B6vrb,1,138.56379999999996
A1068-R_wRzI7YBAT4B6vrb,2,127.85589999999998
A1068-R_wRzI7YBAT4B6vrb,3,112.95699999999997
A1068-R_wRzI7YBAT4B6vrb,4,119.36089999999999
A1068-R_wRzI7YBAT4B6vrb,5,120.04459999999997
A1083-R_0OFsszTuxG152et,1,78.5766
A1083-R_0OFsszTuxG152et,2,101.81679999999997
A1083-R_0OFsszTuxG152et,3,80.4742
A1083-R_0OFsszTuxG152et,4,102.55109999999998
A1083-R_0OFsszTuxG152et,5,62.18230000000001
A1084-R_2e2JcZRGwBBrLuc,1,118.36429999999999
A1084-R_2e2JcZRGwBBrLuc,2,100.30749999999999
A1084-R_2e2JcZRGwBBrLuc,3,110.80439999999996
A1084-R_2e2JcZRGwBBrLuc,4,100.90809999999998
A1084-R_2e2JcZRGwBBrLuc,5,120.18379999999999
A1088-R_21tsSKEkouatsIv,1,160.91799999999998
A1088-R_21tsSKEkouatsIv,2,139.37989999999996
A1088-R_21tsSKEkouatsIv,3,148.47910000000002
A1088-R_21tsSKEkouatsIv,4,128.35539999999992
A1088-R_21tsSKEkouatsIv,5,130.04399999999995
A1098-R_2Ugu89wtmPn7MqW,1,83.66640000000001
A1098-R_2Ugu89wtmPn7MqW,2,108.6926
A1098-R_2Ugu89wtmPn7MqW,3,125.40779999999998
A1098-R_2Ugu89wtmPn7MqW,4,76.74789999999999
A1098-R_2Ugu89wtmPn7MqW,5,98.16579999999996
A1099-R_xrAaD53OJwbsqch,1,118.84259999999999
A1099-R_xrAaD53OJwbsqch,2,85.39760000000003
A1099-R_xrAaD53OJwbsqch,3,124.96899999999997
A1099-R_xrAaD53OJwbsqch,4,100.73019999999998
A1099-R_xrAaD53OJwbsqch,5,96.48079999999997
A1107-R_1jJRP7qgTeMGQjK,1,142.51980000000006
A1107-R_1jJRP7qgTeMGQjK,2,151.58330000000004
A1107-R_1jJRP7qgTeMGQjK,3,148.11820000000003
A1107-R_1jJRP7qgTeMGQjK,4,140.21979999999996
A1107-R_1jJRP7qgTeMGQjK,5,137.53809999999993
A112-R_1DSHShmupLFd4m9,1,98.53240000000002
A112-R_1DSHShmupLFd4m9,2,107.69449999999998
A112-R_1DSHShmupLFd4m9,3,104.39759999999998
A112-R_1DSHShmupLFd4m9,4,92.95490000000002
A112-R_1DSHShmupLFd4m9,5,86.95350000000002
A1124-R_1FRFvReh5PWJdU4,1,102.2438
A1124-R_1FRFvReh5PWJdU4,2,104.8718
A1124-R_1FRFvReh5PWJdU4,3,87.20520000000002
A1124-R_1FRFvReh5PWJdU4,4,88.57849999999998
A1124-R_1FRFvReh5PWJdU4,5,82.00280000000001
A1142-R_2q7AVjiFzzHLJze,1,92.21009999999998
A1142-R_2q7AVjiFzzHLJze,2,117.13499999999998
A1142-R_2q7AVjiFzzHLJze,3,84.6557
A1142-R_2q7AVjiFzzHLJze,4,115.42809999999996
A1142-R_2q7AVjiFzzHLJze,5,91.2545
A1144-R_1GQ4AZBwXaNGfUa,1,87.1088
A1144-R_1GQ4AZBwXaNGfUa,2,127.30719999999997
A1144-R_1GQ4AZBwXaNGfUa,3,93.64030000000001
A1144-R_1GQ4AZBwXaNGfUa,4,114.72989999999999
A1144-R_1GQ4AZBwXaNGfUa,5,108.8385
A1145-R_sMqyJ1BSXGhpH45,1,140.33269999999996
A1145-R_sMqyJ1BSXGhpH45,2,129.12709999999996
A1145-R_sMqyJ1BSXGhpH45,3,152.96429999999998
A1145-R_sMqyJ1BSXGhpH45,4,116.4842
A1145-R_sMqyJ1BSXGhpH45,5,129.47229999999996
A115-R_2SIX12SOZtVB5hi,1,98.29009999999998
A115-R_2SIX12SOZtVB5hi,2,98.50680000000001
A115-R_2SIX12SOZtVB5hi,3,89.19609999999997
A115-R_2SIX12SOZtVB5hi,4,87.79169999999998
A115-R_2SIX12SOZtVB5hi,5,91.698
A1153-R_1CwnNA5xXOlHq5l,1,109.47379999999997
A1153-R_1CwnNA5xXOlHq5l,2,86.4057
A1153-R_1CwnNA5xXOlHq5l,3,91.02499999999998
A1153-R_1CwnNA5xXOlHq5l,4,79.70729999999999
A1153-R_1CwnNA5xXOlHq5l,5,104.03169999999999
A1155-R_r1L2X7BOYIy9Nuh,1,106.5688
A1155-R_r1L2X7BOYIy9Nuh,2,109.98000000000002
A1155-R_r1L2X7BOYIy9Nuh,3,114.8943
A1155-R_r1L2X7BOYIy9Nuh,4,95.2407
A1155-R_r1L2X7BOYIy9Nuh,5,103.0039
A1156-R_3PLx6wbMJkWDIHL,1,116.98609999999998
A1156-R_3PLx6wbMJkWDIHL,2,109.15429999999999
A1156-R_3PLx6wbMJkWDIHL,3,93.88449999999999
A1156-R_3PLx6wbMJkWDIHL,4,103.62599999999998
A1156-R_3PLx6wbMJkWDIHL,5,94.50269999999999
A1157-R_0GqMhnxN1UuSyZP,1,91.35899999999998
A1157-R_0GqMhnxN1UuSyZP,2,79.16679999999998
A1157-R_0GqMhnxN1UuSyZP,3,87.6918
A1157-R_0GqMhnxN1UuSyZP,4,83.73230000000001
A1157-R_0GqMhnxN1UuSyZP,5,79.60260000000001
A1164-R_1BW6aO57CMNB7R2,1,64.7031
A1164-R_1BW6aO57CMNB7R2,2,82.95279999999997
A1164-R_1BW6aO57CMNB7R2,3,114.74139999999998
A1164-R_1BW6aO57CMNB7R2,4,93.02560000000001
A1164-R_1BW6aO57CMNB7R2,5,99.08600000000001
A1169-R_279by9quxXs7MJg,1,138.19469999999998
A1169-R_279by9quxXs7MJg,2,124.96279999999996
A1169-R_279by9quxXs7MJg,3,147.20729999999998
A1169-R_279by9quxXs7MJg,4,142.08479999999997
A1169-R_279by9quxXs7MJg,5,159.352
A1176-R_1IQUAVGM8CMTUs7,1,89.4192
A1176-R_1IQUAVGM8CMTUs7,2,77.4732
A1176-R_1IQUAVGM8CMTUs7,3,70.9799
A1176-R_1IQUAVGM8CMTUs7,4,78.6125
A1176-R_1IQUAVGM8CMTUs7,5,79.16349999999998
A1177-R_1LSZ0fYugR2CutH,1,119.09599999999998
A1177-R_1LSZ0fYugR2CutH,2,128.88609999999997
A1177-R_1LSZ0fYugR2CutH,3,146.47889999999995
A1177-R_1LSZ0fYugR2CutH,4,94.30519999999999
A1177-R_1LSZ0fYugR2CutH,5,143.1514
A1183-R_1IRSUcwvzKWHeiK,1,68.68400000000001
A1183-R_1IRSUcwvzKWHeiK,2,65.09530000000001
A1183-R_1IRSUcwvzKWHeiK,3,79.74909999999998
A1183-R_1IRSUcwvzKWHeiK,4,93.12400000000002
A1183-R_1IRSUcwvzKWHeiK,5,74.9844
A1184-R_28HW4qAaDytUum4,1,70.0997
A1184-R_28HW4qAaDytUum4,2,76.3648
A1184-R_28HW4qAaDytUum4,3,67.6024
A1184-R_28HW4qAaDytUum4,4,71.24960000000002
A1184-R_28HW4qAaDytUum4,5,77.17399999999999
A1186-R_25X9yP84u29qmjb,1,88.1111
A1186-R_25X9yP84u29qmjb,2,92.83299999999998
A1186-R_25X9yP84u29qmjb,3,63.00630000000001
A1186-R_25X9yP84u29qmjb,4,92.7487
A1186-R_25X9yP84u29qmjb,5,79.07929999999996
A1189-R_2Pbwv5ODYaLw4cM,1,74.533
A1189-R_2Pbwv5ODYaLw4cM,2,96.67609999999998
A1189-R_2Pbwv5ODYaLw4cM,3,65.6411
A1189-R_2Pbwv5ODYaLw4cM,4,96.30759999999998
A1189-R_2Pbwv5ODYaLw4cM,5,100.58059999999999
A1190-R_vuhZhSRa1lAUfNT,1,97.14209999999996
A1190-R_vuhZhSRa1lAUfNT,2,84.84480000000003
A1190-R_vuhZhSRa1lAUfNT,3,94.94809999999998
A1190-R_vuhZhSRa1lAUfNT,4,95.24049999999998
A1190-R_vuhZhSRa1lAUfNT,5,109.94660000000002
A1195-R_3RjyrEiTIWDXA2x,1,109.3444
A1195-R_3RjyrEiTIWDXA2x,2,108.87789999999995
A1195-R_3RjyrEiTIWDXA2x,3,105.4755
A1195-R_3RjyrEiTIWDXA2x,4,90.8671
A1195-R_3RjyrEiTIWDXA2x,5,81.8002
A1198-R_2rnZByl3Wr3snSB,1,116.24389999999997
A1198-R_2rnZByl3Wr3snSB,2,94.18499999999999
A1198-R_2rnZByl3Wr3snSB,3,83.75729999999999
A1198-R_2rnZByl3Wr3snSB,4,126.59549999999997
A1198-R_2rnZByl3Wr3snSB,5,104.0046
A1203-R_3iUSiDuaITYn9xH,1,113.30219999999998
A1203-R_3iUSiDuaITYn9xH,2,99.78859999999997
A1203-R_3iUSiDuaITYn9xH,3,78.66839999999999
A1203-R_3iUSiDuaITYn9xH,4,108.69319999999999
A1203-R_3iUSiDuaITYn9xH,5,111.14739999999998
A121-R_3j2tErwVrBPXWAH,1,92.56159999999997
A121-R_3j2tErwVrBPXWAH,2,47.3407
A121-R_3j2tErwVrBPXWAH,3,95.2624
A121-R_3j2tErwVrBPXWAH,4,75.63929999999999
A121-R_3j2tErwVrBPXWAH,5,84.38250000000001
A1218-R_27TjX2Y40PFXng2,1,99.4378
A1218-R_27TjX2Y40PFXng2,2,95.12060000000002
A1218-R_27TjX2Y40PFXng2,3,73.2292
A1218-R_27TjX2Y40PFXng2,4,92.8503
A1218-R_27TjX2Y40PFXng2,5,103.6672
A130-R_zUdkqlxVsz3sXcJ,1,76.30139999999999
A130-R_zUdkqlxVsz3sXcJ,2,77.44439999999999
A130-R_zUdkqlxVsz3sXcJ,3,78.2026
A130-R_zUdkqlxVsz3sXcJ,4,72.61899999999999
A130-R_zUdkqlxVsz3sXcJ,5,71.64169999999999
A137-R_1BVGDFLE0MAoBT7,1,85.61099999999999
A137-R_1BVGDFLE0MAoBT7,2,96.61269999999998
A137-R_1BVGDFLE0MAoBT7,3,101.94819999999999
A137-R_1BVGDFLE0MAoBT7,4,87.6028
A137-R_1BVGDFLE0MAoBT7,5,92.9012
A139-R_2PASwn39sTwAjf7,1,93.59589999999999
A139-R_2PASwn39sTwAjf7,2,92.27479999999997
A139-R_2PASwn39sTwAjf7,3,117.9267
A139-R_2PASwn39sTwAjf7,4,89.24799999999999
A139-R_2PASwn39sTwAjf7,5,129.2928
A157-R_2S7zh1YCdNMj6yh,1,121.78649999999996
A157-R_2S7zh1YCdNMj6yh,2,121.44889999999998
A157-R_2S7zh1YCdNMj6yh,3,147.52480000000003
A157-R_2S7zh1YCdNMj6yh,4,102.14389999999999
A157-R_2S7zh1YCdNMj6yh,5,154.99009999999998
A160-R_2BhfLUXYvGnrPGY,1,77.5512
A160-R_2BhfLUXYvGnrPGY,2,81.59550000000003
A160-R_2BhfLUXYvGnrPGY,3,78.99020000000002
A160-R_2BhfLUXYvGnrPGY,4,88.11440000000002
A160-R_2BhfLUXYvGnrPGY,5,82.3473
A162-R_W6S2JhASxlVGYrn,1,83.90570000000001
A162-R_W6S2JhASxlVGYrn,2,72.1684
A162-R_W6S2JhASxlVGYrn,3,102.79739999999998
A162-R_W6S2JhASxlVGYrn,4,97.01559999999998
A162-R_W6S2JhASxlVGYrn,5,95.48379999999999
A197-R_24FNrEzIsOLhu9P,1,96.91470000000001
A197-R_24FNrEzIsOLhu9P,2,96.40610000000001
A197-R_24FNrEzIsOLhu9P,3,94.45719999999999
A197-R_24FNrEzIsOLhu9P,4,118.00789999999998
A197-R_24FNrEzIsOLhu9P,5,118.96749999999999
A206-R_20NeIyNUzFyrwec,1,67.8862
A206-R_20NeIyNUzFyrwec,2,73.3355
A206-R_20NeIyNUzFyrwec,3,67.8672
A206-R_20NeIyNUzFyrwec,4,89.5257
A206-R_20NeIyNUzFyrwec,5,75.9469
A217-R_2OJ7PZqh9U4UvDS,1,110.36599999999997
A217-R_2OJ7PZqh9U4UvDS,2,115.38270000000001
A217-R_2OJ7PZqh9U4UvDS,3,91.5937
A217-R_2OJ7PZqh9U4UvDS,4,94.28249999999997
A217-R_2OJ7PZqh9U4UvDS,5,87.71359999999999
A242-R_ymscU32j53VKwil,1,95.47229999999999
A242-R_ymscU32j53VKwil,2,73.50800000000001
A242-R_ymscU32j53VKwil,3,74.33720000000001
A242-R_ymscU32j53VKwil,4,80.90289999999999
A242-R_ymscU32j53VKwil,5,66.0224
A259-R_2qDxofDzXoJdsd5,1,72.45530000000001
A259-R_2qDxofDzXoJdsd5,2,64.504
A259-R_2qDxofDzXoJdsd5,3,69.75679999999998
A259-R_2qDxofDzXoJdsd5,4,86.6355
A259-R_2qDxofDzXoJdsd5,5,59.2794
A290-R_pbj3IZMREKq4PTj,1,99.04610000000001
A290-R_pbj3IZMREKq4PTj,2,99.23629999999999
A290-R_pbj3IZMREKq4PTj,3,107.34809999999999
A290-R_pbj3IZMREKq4PTj,4,108.52470000000002
A290-R_pbj3IZMREKq4PTj,5,79.3486
A314-R_1mfw4bW019u3R2s,1,90.42929999999997
A314-R_1mfw4bW019u3R2s,2,71.39170000000001
A314-R_1mfw4bW019u3R2s,3,94.206
A314-R_1mfw4bW019u3R2s,4,82.05149999999999
A314-R_1mfw4bW019u3R2s,5,74.80680000000001
A337-R_2Cp82k425UC0gZO,1,102.94409999999999
A337-R_2Cp82k425UC0gZO,2,138.2549
A337-R_2Cp82k425UC0gZO,3,108.27090000000001
A337-R_2Cp82k425UC0gZO,4,95.83569999999997
A337-R_2Cp82k425UC0gZO,5,103.17139999999998
A919-R_1gqDKLw9vYTuhE7,1,120.44819999999997
A919-R_1gqDKLw9vYTuhE7,2,103.64049999999999
A919-R_1gqDKLw9vYTuhE7,3,140.0839
A919-R_1gqDKLw9vYTuhE7,4,107.21490000000001
A919-R_1gqDKLw9vYTuhE7,5,97.79539999999999
A927-R_1rNeL3pw39vXNRi,1,113.13199999999996
A927-R_1rNeL3pw39vXNRi,2,105.35249999999998
A927-R_1rNeL3pw39vXNRi,3,105.36699999999998
A927-R_1rNeL3pw39vXNRi,4,125.0735
A927-R_1rNeL3pw39vXNRi,5,129.57590000000002
A953-R_6gueSHxvF4UshlT,1,112.58329999999997
A953-R_6gueSHxvF4UshlT,2,125.5105
A953-R_6gueSHxvF4UshlT,3,106.7003
A953-R_6gueSHxvF4UshlT,4,121.06360000000001
A953-R_6gueSHxvF4UshlT,5,94.33070000000001
