subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
180:R_1OGFPUUh0z8rWBh,4,0.61607,0.16745,0.49071000000000004,0.05,1.0086,-0.27205999999999997,0.8473,-5.1896,4.4803,10.0,0.49071000000000004,0.20152286793861635,1.69542,-70
180:R_1OGFPUUh0z8rWBh,5,6.5711,0.27728,0.36379,0.070288,1.7391,0.31011,0.8914200000000001,-3.7434,7.132000000000001,9.8798,0.36379,0.2925466562570505,0.383455,-70
181:R_3fDgQlApbcv1n4e,1,0.35509,0.006698300000000001,0.0046467,0.050113,0.8771399999999999,0.4884,0.41631999999999997,0.32337,2.8823,9.6874,0.0046467,0.5704618004950825,3.87027,219
181:R_3fDgQlApbcv1n4e,2,0.88935,0.0022651999999999998,0.17917,0.050511,1.0015,0.30971,0.79414,0.68882,4.0594,9.999,0.17917,0.5775740946512001,5.88831,219
181:R_3fDgQlApbcv1n4e,3,47.231,0.96214,0.36841,0.05039,0.87677,0.43101999999999996,1.3373,0.6635,6.3188,9.2356,0.36841,0.6017701711688108,0.00111273,219
181:R_3fDgQlApbcv1n4e,4,0.76452,0.0030567,0.2036,0.08201,0.9009299999999999,0.31631,0.7539899999999999,0.47165,3.716,9.9969,0.2036,0.5977524625327213,5.81499,219
181:R_3fDgQlApbcv1n4e,5,1.3102,0.13945,0.25994,0.052362,1.4666,0.27712,0.8123600000000001,0.6632600000000001,3.5694,10.0,0.25994,0.4581053430838378,1.15075,219
182:R_3NEgCFlK1BFSmdZ,1,0.36436999999999997,0.2336,0.24566999999999997,0.05,1.1027,-0.17761,1.2319,0.3095,3.7802,10.0,0.24566999999999997,0.5034663312507863,1.48373,319
182:R_3NEgCFlK1BFSmdZ,2,153.71,0.9837299999999999,0.33044,0.053345000000000004,0.9633700000000001,-0.19665,1.8184,0.001049,6.0617,1.9936,0.33044,0.5263264560385063,0.000346589,319
182:R_3NEgCFlK1BFSmdZ,3,13.869000000000002,0.7148800000000001,0.23958000000000002,0.05596,1.2552,-0.06879099999999999,1.5411,0.37324,5.4211,9.0624,0.23958000000000002,0.48383117168350664,0.00492521,319
182:R_3NEgCFlK1BFSmdZ,4,0.72055,0.99871,0.29844,0.050038,1.4544,0.27337,0.92909,-0.089409,3.5006,9.9973,0.29844,0.44453170559366956,0.000638453,319
182:R_3NEgCFlK1BFSmdZ,5,0.70633,0.13840999999999998,0.19199000000000002,0.05,1.4254,0.188,0.971,0.2943,3.0475,9.9805,0.19199000000000002,0.44942293906532577,1.54617,319
