User,GameNr,Category,Level,MoveNr,RT,UserMoves,OpponentMoves,Result
121:R_2zoxitKzRuYUblm,0,2,18,3,1.258,5,4,win
121:R_2zoxitKzRuYUblm,0,2,18,4,1.928,5,4,win
121:R_2zoxitKzRuYUblm,0,2,18,5,1.068,5,4,win
121:R_2zoxitKzRuYUblm,1,3,25,1,2.058,5,5,win
121:R_2zoxitKzRuYUblm,1,3,25,2,1.166,5,5,win
121:R_2zoxitKzRuYUblm,1,3,25,3,1.595,5,5,win
121:R_2zoxitKzRuYUblm,1,3,25,4,5.173,5,5,win
121:R_2zoxitKzRuYUblm,1,3,25,5,1.18,5,5,win
121:R_2zoxitKzRuYUblm,2,4,32,1,2.251,4,3,win
121:R_2zoxitKzRuYUblm,2,4,32,2,1.862,4,3,win
121:R_2zoxitKzRuYUblm,2,4,32,3,4.406,4,3,win
121:R_2zoxitKzRuYUblm,2,4,32,4,2.381,4,3,win
121:R_2zoxitKzRuYUblm,3,5,48,1,1.693,5,6,opponent win
121:R_2zoxitKzRuYUblm,3,5,48,2,1.242,5,6,opponent win
121:R_2zoxitKzRuYUblm,3,5,48,3,2.113,5,6,opponent win
121:R_2zoxitKzRuYUblm,3,5,48,4,3.307,5,6,opponent win
121:R_2zoxitKzRuYUblm,3,5,48,5,1.287,5,6,opponent win
121:R_2zoxitKzRuYUblm,4,4,38,1,2.508,4,3,win
121:R_2zoxitKzRuYUblm,4,4,38,2,1.745,4,3,win
121:R_2zoxitKzRuYUblm,4,4,38,3,1.06,4,3,win
121:R_2zoxitKzRuYUblm,4,4,38,4,0.972,4,3,win
121:R_2zoxitKzRuYUblm,5,4,34,1,3.328,8,9,opponent win
121:R_2zoxitKzRuYUblm,5,4,34,2,1.387,8,9,opponent win
121:R_2zoxitKzRuYUblm,5,4,34,3,1.119,8,9,opponent win
121:R_2zoxitKzRuYUblm,5,4,34,4,1.908,8,9,opponent win
121:R_2zoxitKzRuYUblm,5,4,34,5,5.359,8,9,opponent win
121:R_2zoxitKzRuYUblm,5,4,34,6,1.242,8,9,opponent win
121:R_2zoxitKzRuYUblm,5,4,34,7,1.154,8,9,opponent win
121:R_2zoxitKzRuYUblm,5,4,34,8,1.848,8,9,opponent win
121:R_2zoxitKzRuYUblm,6,3,24,1,2.097,5,4,win
121:R_2zoxitKzRuYUblm,6,3,24,2,1.297,5,4,win
121:R_2zoxitKzRuYUblm,6,3,24,3,1.133,5,4,win
121:R_2zoxitKzRuYUblm,6,3,24,4,1.763,5,4,win
121:R_2zoxitKzRuYUblm,6,3,24,5,1.553,5,4,win
121:R_2zoxitKzRuYUblm,7,3,23,1,1.812,6,7,opponent win
121:R_2zoxitKzRuYUblm,7,3,23,2,1.241,6,7,opponent win
121:R_2zoxitKzRuYUblm,7,3,23,3,1.323,6,7,opponent win
121:R_2zoxitKzRuYUblm,7,3,23,4,3.958,6,7,opponent win
121:R_2zoxitKzRuYUblm,7,3,23,5,1.482,6,7,opponent win
121:R_2zoxitKzRuYUblm,7,3,23,6,1.546,6,7,opponent win
121:R_2zoxitKzRuYUblm,8,2,19,1,1.817,8,7,win
121:R_2zoxitKzRuYUblm,8,2,19,2,1.228,8,7,win
121:R_2zoxitKzRuYUblm,8,2,19,3,4.076,8,7,win
121:R_2zoxitKzRuYUblm,8,2,19,4,1.58,8,7,win
121:R_2zoxitKzRuYUblm,8,2,19,5,1.327,8,7,win
121:R_2zoxitKzRuYUblm,8,2,19,6,5.702,8,7,win
121:R_2zoxitKzRuYUblm,8,2,19,7,1.12,8,7,win
121:R_2zoxitKzRuYUblm,8,2,19,8,1.487,8,7,win
121:R_2zoxitKzRuYUblm,9,2,14,1,1.562,8,8,win
121:R_2zoxitKzRuYUblm,9,2,14,2,1.278,8,8,win
121:R_2zoxitKzRuYUblm,9,2,14,3,2.111,8,8,win
121:R_2zoxitKzRuYUblm,9,2,14,4,2.501,8,8,win
121:R_2zoxitKzRuYUblm,9,2,14,5,2.561,8,8,win
121:R_2zoxitKzRuYUblm,9,2,14,6,3.111,8,8,win
121:R_2zoxitKzRuYUblm,9,2,14,7,1.488,8,8,win
121:R_2zoxitKzRuYUblm,9,2,14,8,3.23,8,8,win
121:R_2zoxitKzRuYUblm,10,3,23,1,2.217,5,4,win
121:R_2zoxitKzRuYUblm,10,3,23,2,1.325,5,4,win
121:R_2zoxitKzRuYUblm,10,3,23,3,2.059,5,4,win
121:R_2zoxitKzRuYUblm,10,3,23,4,2.576,5,4,win
121:R_2zoxitKzRuYUblm,10,3,23,5,0.956,5,4,win
121:R_2zoxitKzRuYUblm,11,4,32,1,1.318,6,6,win
121:R_2zoxitKzRuYUblm,11,4,32,2,1.292,6,6,win
121:R_2zoxitKzRuYUblm,11,4,32,3,1.674,6,6,win
121:R_2zoxitKzRuYUblm,11,4,32,4,1.063,6,6,win
121:R_2zoxitKzRuYUblm,11,4,32,5,3.374,6,6,win
121:R_2zoxitKzRuYUblm,11,4,32,6,1.287,6,6,win
121:R_2zoxitKzRuYUblm,12,5,41,1,2.986,8,7,win
121:R_2zoxitKzRuYUblm,12,5,41,2,1.014,8,7,win
121:R_2zoxitKzRuYUblm,12,5,41,3,1.992,8,7,win
121:R_2zoxitKzRuYUblm,12,5,41,4,1.082,8,7,win
121:R_2zoxitKzRuYUblm,12,5,41,5,6.7,8,7,win
121:R_2zoxitKzRuYUblm,12,5,41,6,1.74,8,7,win
121:R_2zoxitKzRuYUblm,12,5,41,7,3.188,8,7,win
121:R_2zoxitKzRuYUblm,12,5,41,8,0.99,8,7,win
121:R_2zoxitKzRuYUblm,13,6,56,1,0.744,10,10,win
121:R_2zoxitKzRuYUblm,13,6,56,2,1.181,10,10,win
121:R_2zoxitKzRuYUblm,13,6,56,3,1.13,10,10,win
121:R_2zoxitKzRuYUblm,13,6,56,4,1.797,10,10,win
121:R_2zoxitKzRuYUblm,13,6,56,5,3.227,10,10,win
121:R_2zoxitKzRuYUblm,13,6,56,6,2.025,10,10,win
121:R_2zoxitKzRuYUblm,13,6,56,7,8.79,10,10,win
121:R_2zoxitKzRuYUblm,13,6,56,8,1.658,10,10,win
121:R_2zoxitKzRuYUblm,13,6,56,9,2.457,10,10,win
121:R_2zoxitKzRuYUblm,13,6,56,10,1.767,10,10,win
121:R_2zoxitKzRuYUblm,14,7,65,1,1.815,6,5,win
121:R_2zoxitKzRuYUblm,14,7,65,2,0.815,6,5,win
121:R_2zoxitKzRuYUblm,14,7,65,3,1.666,6,5,win
121:R_2zoxitKzRuYUblm,14,7,65,4,1.906,6,5,win
121:R_2zoxitKzRuYUblm,14,7,65,5,2.007,6,5,win
121:R_2zoxitKzRuYUblm,14,7,65,6,1.132,6,5,win
121:R_2zoxitKzRuYUblm,15,8,74,1,1.009,7,8,opponent win
121:R_2zoxitKzRuYUblm,15,8,74,2,1.359,7,8,opponent win
121:R_2zoxitKzRuYUblm,15,8,74,3,1.154,7,8,opponent win
121:R_2zoxitKzRuYUblm,15,8,74,4,2.46,7,8,opponent win
121:R_2zoxitKzRuYUblm,15,8,74,5,1.407,7,8,opponent win
121:R_2zoxitKzRuYUblm,15,8,74,6,2.632,7,8,opponent win
121:R_2zoxitKzRuYUblm,15,8,74,7,6.314,7,8,opponent win
121:R_2zoxitKzRuYUblm,16,7,63,1,1.454,4,3,win
121:R_2zoxitKzRuYUblm,16,7,63,2,1.094,4,3,win
121:R_2zoxitKzRuYUblm,16,7,63,3,1.231,4,3,win
121:R_2zoxitKzRuYUblm,16,7,63,4,1.623,4,3,win
121:R_2zoxitKzRuYUblm,17,7,68,1,2.04,6,6,win
121:R_2zoxitKzRuYUblm,17,7,68,2,1.876,6,6,win
121:R_2zoxitKzRuYUblm,17,7,68,3,1.498,6,6,win
121:R_2zoxitKzRuYUblm,17,7,68,4,1.029,6,6,win
121:R_2zoxitKzRuYUblm,17,7,68,5,1.834,6,6,win
121:R_2zoxitKzRuYUblm,17,7,68,6,1.95,6,6,win
121:R_2zoxitKzRuYUblm,18,8,75,1,2.386,8,8,opponent win
121:R_2zoxitKzRuYUblm,18,8,75,2,1.055,8,8,opponent win
121:R_2zoxitKzRuYUblm,18,8,75,3,0.931,8,8,opponent win
121:R_2zoxitKzRuYUblm,18,8,75,4,1.095,8,8,opponent win
121:R_2zoxitKzRuYUblm,18,8,75,5,0.961,8,8,opponent win
121:R_2zoxitKzRuYUblm,18,8,75,6,2.189,8,8,opponent win
121:R_2zoxitKzRuYUblm,18,8,75,7,1.141,8,8,opponent win
121:R_2zoxitKzRuYUblm,18,8,75,8,4.237,8,8,opponent win
121:R_2zoxitKzRuYUblm,19,7,62,1,1.042,5,5,win
121:R_2zoxitKzRuYUblm,19,7,62,2,1.286,5,5,win
121:R_2zoxitKzRuYUblm,19,7,62,3,3.386,5,5,win
121:R_2zoxitKzRuYUblm,19,7,62,4,1.561,5,5,win
121:R_2zoxitKzRuYUblm,19,7,62,5,1.006,5,5,win
121:R_2zoxitKzRuYUblm,20,7,64,1,3.01,6,5,win
121:R_2zoxitKzRuYUblm,20,7,64,2,1.238,6,5,win
121:R_2zoxitKzRuYUblm,20,7,64,3,0.941,6,5,win
121:R_2zoxitKzRuYUblm,20,7,64,4,4.229,6,5,win
121:R_2zoxitKzRuYUblm,20,7,64,5,1.139,6,5,win
121:R_2zoxitKzRuYUblm,20,7,64,6,0.808,6,5,win
121:R_2zoxitKzRuYUblm,21,8,79,1,1.86,3,4,opponent win
121:R_2zoxitKzRuYUblm,21,8,79,2,1.285,3,4,opponent win
121:R_2zoxitKzRuYUblm,21,8,79,3,1.318,3,4,opponent win
121:R_2zoxitKzRuYUblm,22,7,65,1,2.473,9,9,opponent win
121:R_2zoxitKzRuYUblm,22,7,65,2,0.851,9,9,opponent win
121:R_2zoxitKzRuYUblm,22,7,65,3,3.564,9,9,opponent win
121:R_2zoxitKzRuYUblm,22,7,65,4,2.362,9,9,opponent win
121:R_2zoxitKzRuYUblm,22,7,65,5,4.469,9,9,opponent win
121:R_2zoxitKzRuYUblm,22,7,65,6,1.57,9,9,opponent win
121:R_2zoxitKzRuYUblm,22,7,65,7,9.589,9,9,opponent win
121:R_2zoxitKzRuYUblm,22,7,65,8,3.63,9,9,opponent win
121:R_2zoxitKzRuYUblm,22,7,65,9,1.394,9,9,opponent win
121:R_2zoxitKzRuYUblm,23,6,59,1,1.074,7,7,win
121:R_2zoxitKzRuYUblm,23,6,59,2,1.19,7,7,win
121:R_2zoxitKzRuYUblm,23,6,59,3,1.294,7,7,win
121:R_2zoxitKzRuYUblm,23,6,59,4,1.824,7,7,win
121:R_2zoxitKzRuYUblm,23,6,59,5,1.441,7,7,win
121:R_2zoxitKzRuYUblm,23,6,59,6,4.837,7,7,win
121:R_2zoxitKzRuYUblm,23,6,59,7,1.052,7,7,win
121:R_2zoxitKzRuYUblm,24,6,57,1,1.95,7,6,win
121:R_2zoxitKzRuYUblm,24,6,57,2,0.969,7,6,win
121:R_2zoxitKzRuYUblm,24,6,57,3,3.146,7,6,win
121:R_2zoxitKzRuYUblm,24,6,57,4,2.34,7,6,win
121:R_2zoxitKzRuYUblm,24,6,57,5,1.475,7,6,win
121:R_2zoxitKzRuYUblm,24,6,57,6,1.313,7,6,win
121:R_2zoxitKzRuYUblm,24,6,57,7,1.061,7,6,win
121:R_2zoxitKzRuYUblm,25,7,69,1,0.892,7,7,win
121:R_2zoxitKzRuYUblm,25,7,69,2,1.249,7,7,win
121:R_2zoxitKzRuYUblm,25,7,69,3,1.109,7,7,win
121:R_2zoxitKzRuYUblm,25,7,69,4,2.707,7,7,win
121:R_2zoxitKzRuYUblm,25,7,69,5,1.302,7,7,win
121:R_2zoxitKzRuYUblm,25,7,69,6,1.094,7,7,win
121:R_2zoxitKzRuYUblm,25,7,69,7,1.151,7,7,win
121:R_2zoxitKzRuYUblm,26,8,72,1,1.862,5,4,win
121:R_2zoxitKzRuYUblm,26,8,72,2,2.649,5,4,win
121:R_2zoxitKzRuYUblm,26,8,72,3,1.424,5,4,win
121:R_2zoxitKzRuYUblm,26,8,72,4,1.769,5,4,win
121:R_2zoxitKzRuYUblm,26,8,72,5,1.117,5,4,win
121:R_2zoxitKzRuYUblm,27,9,84,1,1.591,4,4,win
121:R_2zoxitKzRuYUblm,27,9,84,2,1.062,4,4,win
121:R_2zoxitKzRuYUblm,27,9,84,3,0.902,4,4,win
121:R_2zoxitKzRuYUblm,27,9,84,4,2.26,4,4,win
121:R_2zoxitKzRuYUblm,28,10,94,1,2.218,4,4,opponent win
121:R_2zoxitKzRuYUblm,28,10,94,2,0.908,4,4,opponent win
121:R_2zoxitKzRuYUblm,28,10,94,3,1.864,4,4,opponent win
121:R_2zoxitKzRuYUblm,28,10,94,4,3.543,4,4,opponent win
121:R_2zoxitKzRuYUblm,29,9,84,1,0.168,6,7,opponent win
121:R_2zoxitKzRuYUblm,29,9,84,2,2.209,6,7,opponent win
121:R_2zoxitKzRuYUblm,29,9,84,3,1.739,6,7,opponent win
121:R_2zoxitKzRuYUblm,29,9,84,4,2.911,6,7,opponent win
121:R_2zoxitKzRuYUblm,29,9,84,5,1.736,6,7,opponent win
121:R_2zoxitKzRuYUblm,29,9,84,6,3.403,6,7,opponent win
121:R_2zoxitKzRuYUblm,30,8,74,1,1.974,8,7,win
121:R_2zoxitKzRuYUblm,30,8,74,2,1.343,8,7,win
121:R_2zoxitKzRuYUblm,30,8,74,3,1.101,8,7,win
121:R_2zoxitKzRuYUblm,30,8,74,4,3.179,8,7,win
121:R_2zoxitKzRuYUblm,30,8,74,5,1.405,8,7,win
121:R_2zoxitKzRuYUblm,30,8,74,6,2.088,8,7,win
121:R_2zoxitKzRuYUblm,30,8,74,7,3.555,8,7,win
121:R_2zoxitKzRuYUblm,30,8,74,8,1.057,8,7,win
121:R_2zoxitKzRuYUblm,31,8,70,1,1.014,7,7,win
121:R_2zoxitKzRuYUblm,31,8,70,2,1.104,7,7,win
121:R_2zoxitKzRuYUblm,31,8,70,3,1.16,7,7,win
121:R_2zoxitKzRuYUblm,31,8,70,4,1.503,7,7,win
121:R_2zoxitKzRuYUblm,31,8,70,5,1.166,7,7,win
121:R_2zoxitKzRuYUblm,31,8,70,6,1.507,7,7,win
121:R_2zoxitKzRuYUblm,31,8,70,7,6.434,7,7,win
121:R_2zoxitKzRuYUblm,32,9,80,1,1.445,5,4,win
121:R_2zoxitKzRuYUblm,32,9,80,2,0.911,5,4,win
121:R_2zoxitKzRuYUblm,32,9,80,3,1.307,5,4,win
121:R_2zoxitKzRuYUblm,32,9,80,4,0.893,5,4,win
121:R_2zoxitKzRuYUblm,32,9,80,5,0.838,5,4,win
121:R_2zoxitKzRuYUblm,33,10,93,1,0.071,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,2,1.024,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,3,3.762,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,4,6.059,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,5,1.735,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,6,2.267,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,7,3.006,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,8,7.861,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,9,1.891,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,10,11.95,11,11,win
121:R_2zoxitKzRuYUblm,33,10,93,11,1.116,11,11,win
121:R_2zoxitKzRuYUblm,34,11,108,1,1.318,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,2,0.965,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,3,2.635,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,4,1.28,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,5,3.78,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,6,1.222,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,7,2.073,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,8,0.844,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,9,1.639,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,10,1.591,11,10,win
121:R_2zoxitKzRuYUblm,34,11,108,11,1.308,11,10,win
129:R_2q8z9DfvMUHDZio,0,2,13,1,1.197,6,5,win
129:R_2q8z9DfvMUHDZio,0,2,13,2,2.925,6,5,win
129:R_2q8z9DfvMUHDZio,0,2,13,3,2.582,6,5,win
129:R_2q8z9DfvMUHDZio,0,2,13,4,1.571,6,5,win
129:R_2q8z9DfvMUHDZio,0,2,13,5,3.517,6,5,win
129:R_2q8z9DfvMUHDZio,0,2,13,6,1.018,6,5,win
129:R_2q8z9DfvMUHDZio,1,3,27,1,2.622,4,4,win
129:R_2q8z9DfvMUHDZio,1,3,27,2,1.651,4,4,win
129:R_2q8z9DfvMUHDZio,1,3,27,3,4.244,4,4,win
129:R_2q8z9DfvMUHDZio,1,3,27,4,1.307,4,4,win
129:R_2q8z9DfvMUHDZio,2,4,36,1,2.068,4,3,win
129:R_2q8z9DfvMUHDZio,2,4,36,2,1.385,4,3,win
129:R_2q8z9DfvMUHDZio,2,4,36,3,0.899,4,3,win
129:R_2q8z9DfvMUHDZio,2,4,36,4,1.294,4,3,win
129:R_2q8z9DfvMUHDZio,3,5,47,1,1.118,5,5,win
129:R_2q8z9DfvMUHDZio,3,5,47,2,2.019,5,5,win
129:R_2q8z9DfvMUHDZio,3,5,47,3,1.89,5,5,win
129:R_2q8z9DfvMUHDZio,3,5,47,4,1.792,5,5,win
129:R_2q8z9DfvMUHDZio,3,5,47,5,1.541,5,5,win
129:R_2q8z9DfvMUHDZio,4,6,54,1,0.989,4,3,win
129:R_2q8z9DfvMUHDZio,4,6,54,2,0.796,4,3,win
129:R_2q8z9DfvMUHDZio,4,6,54,3,1.112,4,3,win
129:R_2q8z9DfvMUHDZio,4,6,54,4,1.101,4,3,win
129:R_2q8z9DfvMUHDZio,5,7,60,1,0.841,4,4,win
129:R_2q8z9DfvMUHDZio,5,7,60,2,0.727,4,4,win
129:R_2q8z9DfvMUHDZio,5,7,60,3,0.511,4,4,win
129:R_2q8z9DfvMUHDZio,5,7,60,4,0.643,4,4,win
129:R_2q8z9DfvMUHDZio,6,8,75,1,0.797,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,2,0.684,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,3,1.335,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,4,2.22,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,5,3.231,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,6,1.985,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,7,3.66,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,8,4.929,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,9,5.376,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,10,2.163,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,11,3.386,12,11,win
129:R_2q8z9DfvMUHDZio,6,8,75,12,1.733,12,11,win
129:R_2q8z9DfvMUHDZio,7,9,82,1,2.047,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,2,1.005,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,3,1.991,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,4,3.38,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,5,1.831,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,6,5.735,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,7,2.57,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,8,3.57,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,9,9.271,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,10,2.278,11,12,opponent win
129:R_2q8z9DfvMUHDZio,7,9,82,11,4.054,11,12,opponent win
129:R_2q8z9DfvMUHDZio,8,8,78,1,0.787,4,3,win
129:R_2q8z9DfvMUHDZio,8,8,78,2,1.372,4,3,win
129:R_2q8z9DfvMUHDZio,8,8,78,3,1.737,4,3,win
129:R_2q8z9DfvMUHDZio,8,8,78,4,0.823,4,3,win
129:R_2q8z9DfvMUHDZio,9,8,73,1,2.999,5,5,win
129:R_2q8z9DfvMUHDZio,9,8,73,2,0.978,5,5,win
129:R_2q8z9DfvMUHDZio,9,8,73,3,1.154,5,5,win
129:R_2q8z9DfvMUHDZio,9,8,73,4,1.067,5,5,win
129:R_2q8z9DfvMUHDZio,9,8,73,5,0.974,5,5,win
129:R_2q8z9DfvMUHDZio,10,9,86,1,0.641,4,3,win
129:R_2q8z9DfvMUHDZio,10,9,86,2,2.605,4,3,win
129:R_2q8z9DfvMUHDZio,10,9,86,3,0.794,4,3,win
129:R_2q8z9DfvMUHDZio,10,9,86,4,0.723,4,3,win
129:R_2q8z9DfvMUHDZio,11,10,96,1,0.868,6,6,win
129:R_2q8z9DfvMUHDZio,11,10,96,2,1.086,6,6,win
129:R_2q8z9DfvMUHDZio,11,10,96,3,1.051,6,6,win
129:R_2q8z9DfvMUHDZio,11,10,96,4,5.544,6,6,win
129:R_2q8z9DfvMUHDZio,11,10,96,5,1.851,6,6,win
129:R_2q8z9DfvMUHDZio,11,10,96,6,1.456,6,6,win
129:R_2q8z9DfvMUHDZio,12,11,102,1,1.18,7,6,win
129:R_2q8z9DfvMUHDZio,12,11,102,2,0.675,7,6,win
129:R_2q8z9DfvMUHDZio,12,11,102,3,1.213,7,6,win
129:R_2q8z9DfvMUHDZio,12,11,102,4,2.374,7,6,win
129:R_2q8z9DfvMUHDZio,12,11,102,5,1.803,7,6,win
129:R_2q8z9DfvMUHDZio,12,11,102,6,2.45,7,6,win
129:R_2q8z9DfvMUHDZio,12,11,102,7,0.872,7,6,win
129:R_2q8z9DfvMUHDZio,13,12,115,1,0.733,3,4,opponent win
129:R_2q8z9DfvMUHDZio,13,12,115,2,1.439,3,4,opponent win
129:R_2q8z9DfvMUHDZio,13,12,115,3,0.824,3,4,opponent win
129:R_2q8z9DfvMUHDZio,14,11,102,1,0.949,10,9,win
129:R_2q8z9DfvMUHDZio,14,11,102,2,1.943,10,9,win
129:R_2q8z9DfvMUHDZio,14,11,102,3,1.852,10,9,win
129:R_2q8z9DfvMUHDZio,14,11,102,4,2.94,10,9,win
129:R_2q8z9DfvMUHDZio,14,11,102,5,2.26,10,9,win
129:R_2q8z9DfvMUHDZio,14,11,102,6,1.146,10,9,win
129:R_2q8z9DfvMUHDZio,14,11,102,7,3.87,10,9,win
129:R_2q8z9DfvMUHDZio,14,11,102,8,2.434,10,9,win
129:R_2q8z9DfvMUHDZio,14,11,102,9,2.072,10,9,win
129:R_2q8z9DfvMUHDZio,14,11,102,10,0.591,10,9,win
129:R_2q8z9DfvMUHDZio,15,11,106,1,0.825,4,4,win
129:R_2q8z9DfvMUHDZio,15,11,106,2,1.932,4,4,win
129:R_2q8z9DfvMUHDZio,15,11,106,3,4.291,4,4,win
129:R_2q8z9DfvMUHDZio,15,11,106,4,1.116,4,4,win
129:R_2q8z9DfvMUHDZio,16,12,113,1,0.659,4,3,win
129:R_2q8z9DfvMUHDZio,16,12,113,2,0.535,4,3,win
129:R_2q8z9DfvMUHDZio,16,12,113,3,1.084,4,3,win
129:R_2q8z9DfvMUHDZio,16,12,113,4,0.751,4,3,win
129:R_2q8z9DfvMUHDZio,17,13,122,1,0.789,3,4,opponent win
129:R_2q8z9DfvMUHDZio,17,13,122,2,1.902,3,4,opponent win
129:R_2q8z9DfvMUHDZio,17,13,122,3,3.918,3,4,opponent win
129:R_2q8z9DfvMUHDZio,18,12,111,1,0.668,7,6,win
129:R_2q8z9DfvMUHDZio,18,12,111,2,2.254,7,6,win
129:R_2q8z9DfvMUHDZio,18,12,111,3,1.95,7,6,win
129:R_2q8z9DfvMUHDZio,18,12,111,4,1.732,7,6,win
129:R_2q8z9DfvMUHDZio,18,12,111,5,0.898,7,6,win
129:R_2q8z9DfvMUHDZio,18,12,111,6,2.638,7,6,win
129:R_2q8z9DfvMUHDZio,18,12,111,7,1.467,7,6,win
129:R_2q8z9DfvMUHDZio,19,12,110,1,1.035,5,6,opponent win
129:R_2q8z9DfvMUHDZio,19,12,110,2,2.221,5,6,opponent win
129:R_2q8z9DfvMUHDZio,19,12,110,3,3.409,5,6,opponent win
129:R_2q8z9DfvMUHDZio,19,12,110,4,1.169,5,6,opponent win
129:R_2q8z9DfvMUHDZio,19,12,110,5,1.721,5,6,opponent win
129:R_2q8z9DfvMUHDZio,20,11,100,1,1.396,6,5,win
129:R_2q8z9DfvMUHDZio,20,11,100,2,3.854,6,5,win
129:R_2q8z9DfvMUHDZio,20,11,100,3,1.823,6,5,win
129:R_2q8z9DfvMUHDZio,20,11,100,4,2.513,6,5,win
129:R_2q8z9DfvMUHDZio,20,11,100,5,1.832,6,5,win
129:R_2q8z9DfvMUHDZio,20,11,100,6,1.259,6,5,win
129:R_2q8z9DfvMUHDZio,21,11,106,1,1.434,5,5,win
129:R_2q8z9DfvMUHDZio,21,11,106,2,3.01,5,5,win
129:R_2q8z9DfvMUHDZio,21,11,106,3,3.488,5,5,win
129:R_2q8z9DfvMUHDZio,21,11,106,4,1.068,5,5,win
129:R_2q8z9DfvMUHDZio,21,11,106,5,2.474,5,5,win
129:R_2q8z9DfvMUHDZio,22,12,113,1,1.099,9,8,win
129:R_2q8z9DfvMUHDZio,22,12,113,2,2.789,9,8,win
129:R_2q8z9DfvMUHDZio,22,12,113,3,2.192,9,8,win
129:R_2q8z9DfvMUHDZio,22,12,113,4,1.437,9,8,win
129:R_2q8z9DfvMUHDZio,22,12,113,5,2.104,9,8,win
129:R_2q8z9DfvMUHDZio,22,12,113,6,1.947,9,8,win
129:R_2q8z9DfvMUHDZio,22,12,113,7,1.602,9,8,win
129:R_2q8z9DfvMUHDZio,22,12,113,8,4.073,9,8,win
129:R_2q8z9DfvMUHDZio,22,12,113,9,0.996,9,8,win
129:R_2q8z9DfvMUHDZio,23,13,119,1,0.576,8,8,win
129:R_2q8z9DfvMUHDZio,23,13,119,2,1.213,8,8,win
129:R_2q8z9DfvMUHDZio,23,13,119,3,0.838,8,8,win
129:R_2q8z9DfvMUHDZio,23,13,119,4,2.274,8,8,win
129:R_2q8z9DfvMUHDZio,23,13,119,5,2.695,8,8,win
129:R_2q8z9DfvMUHDZio,23,13,119,6,2.317,8,8,win
129:R_2q8z9DfvMUHDZio,23,13,119,7,4.335,8,8,win
129:R_2q8z9DfvMUHDZio,23,13,119,8,1.386,8,8,win
129:R_2q8z9DfvMUHDZio,24,14,133,1,0.608,10,10,opponent win
129:R_2q8z9DfvMUHDZio,24,14,133,2,0.929,10,10,opponent win
129:R_2q8z9DfvMUHDZio,24,14,133,3,2.655,10,10,opponent win
129:R_2q8z9DfvMUHDZio,24,14,133,4,0.648,10,10,opponent win
129:R_2q8z9DfvMUHDZio,24,14,133,5,1.361,10,10,opponent win
129:R_2q8z9DfvMUHDZio,24,14,133,6,1.438,10,10,opponent win
129:R_2q8z9DfvMUHDZio,24,14,133,7,3.197,10,10,opponent win
129:R_2q8z9DfvMUHDZio,24,14,133,8,1.988,10,10,opponent win
129:R_2q8z9DfvMUHDZio,24,14,133,9,2.102,10,10,opponent win
129:R_2q8z9DfvMUHDZio,24,14,133,10,3.741,10,10,opponent win
129:R_2q8z9DfvMUHDZio,25,13,126,1,2.097,6,7,opponent win
129:R_2q8z9DfvMUHDZio,25,13,126,2,1.899,6,7,opponent win
129:R_2q8z9DfvMUHDZio,25,13,126,3,2.193,6,7,opponent win
129:R_2q8z9DfvMUHDZio,25,13,126,4,2.42,6,7,opponent win
